,date,region,new_confirmed,1_day_shift,7_day_avg,2_day_shift,7_day_shift
8577,2022-09-01,East North Central,31440.0,18965.0,13285.142857142857,17054.0,30726.0
8586,2022-09-02,East North Central,9512.0,31440.0,13164.714285714286,18965.0,10355.0
8595,2022-09-03,East North Central,0.0,9512.0,13164.714285714286,31440.0,0.0
8604,2022-09-04,East North Central,0.0,0.0,13164.714285714286,9512.0,0.0
8613,2022-09-05,East North Central,0.0,0.0,10995.857142857143,0.0,15182.0
8622,2022-09-06,East North Central,20899.0,0.0,11545.142857142857,0.0,17054.0
8631,2022-09-07,East North Central,17794.0,20899.0,11377.857142857143,0.0,18965.0
8640,2022-09-08,East North Central,27465.0,17794.0,10810.0,20899.0,31440.0
8649,2022-09-09,East North Central,7953.0,27465.0,10587.285714285714,17794.0,9512.0
8658,2022-09-10,East North Central,0.0,7953.0,10587.285714285714,27465.0,0.0
8667,2022-09-11,East North Central,0.0,0.0,10587.285714285714,7953.0,0.0
8676,2022-09-12,East North Central,11585.0,0.0,12242.285714285714,0.0,0.0
8685,2022-09-13,East North Central,13869.0,11585.0,11238.0,0.0,20899.0
8694,2022-09-14,East North Central,14851.0,13869.0,10817.57142857143,11585.0,17794.0
8703,2022-09-15,East North Central,25287.0,14851.0,10506.42857142857,13869.0,27465.0
