,date,region,new_confirmed,1_day_shift,7_day_avg,2_day_shift,3_day_shift,7_day_shift
2755,2020-11-23,East South Central,8479.0,9358.0,10089.42857142857,12364.0,11361.0,11461.0
2764,2020-11-24,East South Central,7360.0,8479.0,10101.857142857143,9358.0,12364.0,7273.0
2773,2020-11-25,East South Central,8964.0,7360.0,9747.0,8479.0,9358.0,11448.0
2782,2020-11-26,East South Central,8789.0,8964.0,9525.0,7360.0,8479.0,10343.0
2791,2020-11-27,East South Central,11878.0,8789.0,9598.857142857143,8964.0,7360.0,11361.0
2800,2020-11-28,East South Central,12849.0,11878.0,9668.142857142857,8789.0,8964.0,12364.0
2809,2020-11-29,East South Central,9876.0,12849.0,9742.142857142857,11878.0,8789.0,9358.0
2818,2020-11-30,East South Central,13871.0,9876.0,10512.42857142857,12849.0,11878.0,8479.0
2827,2020-12-01,East South Central,14337.0,13871.0,11509.142857142857,9876.0,12849.0,7360.0
2836,2020-12-02,East South Central,14081.0,14337.0,12240.142857142857,13871.0,9876.0,8964.0
2845,2020-12-03,East South Central,13502.0,14081.0,12913.42857142857,14337.0,13871.0,8789.0
2854,2020-12-04,East South Central,14268.0,13502.0,13254.857142857143,14081.0,14337.0,11878.0
2863,2020-12-05,East South Central,14118.0,14268.0,13436.142857142857,13502.0,14081.0,12849.0
2872,2020-12-06,East South Central,9400.0,14118.0,13368.142857142857,14268.0,13502.0,9876.0
2881,2020-12-07,East South Central,13711.0,9400.0,13345.285714285714,14118.0,14268.0,13871.0
2890,2020-12-08,East South Central,15263.0,13711.0,13477.57142857143,9400.0,14118.0,14337.0
2899,2020-12-09,East South Central,17949.0,15263.0,14030.142857142857,13711.0,9400.0,14081.0
2908,2020-12-10,East South Central,17343.0,17949.0,14578.857142857143,15263.0,13711.0,13502.0
2917,2020-12-11,East South Central,17139.0,17343.0,14989.0,17949.0,15263.0,14268.0
2926,2020-12-12,East South Central,16962.0,17139.0,15395.285714285714,17343.0,17949.0,14118.0
2935,2020-12-13,East South Central,18086.0,16962.0,16636.14285714286,17139.0,17343.0,9400.0
2944,2020-12-14,East South Central,15657.0,18086.0,16914.14285714286,16962.0,17139.0,13711.0
2953,2020-12-15,East South Central,17382.0,15657.0,17216.85714285714,18086.0,16962.0,15263.0
2962,2020-12-16,East South Central,20735.0,17382.0,17614.85714285714,15657.0,18086.0,17949.0
2971,2020-12-17,East South Central,19229.0,20735.0,17884.285714285714,17382.0,15657.0,17343.0
2980,2020-12-18,East South Central,21445.0,19229.0,18499.428571428572,20735.0,17382.0,17139.0
2989,2020-12-19,East South Central,9295.0,21445.0,17404.14285714286,19229.0,20735.0,16962.0
2998,2020-12-20,East South Central,22563.0,9295.0,18043.714285714286,21445.0,19229.0,18086.0
3007,2020-12-21,East South Central,15414.0,22563.0,18009.0,9295.0,21445.0,15657.0
3016,2020-12-22,East South Central,14658.0,15414.0,17619.85714285714,22563.0,9295.0,17382.0
3025,2020-12-23,East South Central,17549.0,14658.0,17164.714285714286,15414.0,22563.0,20735.0
3034,2020-12-24,East South Central,11815.0,17549.0,16105.57142857143,14658.0,15414.0,19229.0
3043,2020-12-25,East South Central,5152.0,11815.0,13778.0,17549.0,14658.0,21445.0
3052,2020-12-26,East South Central,21555.0,5152.0,15529.42857142857,11815.0,17549.0,9295.0
3061,2020-12-27,East South Central,8223.0,21555.0,13480.857142857143,5152.0,11815.0,22563.0
3070,2020-12-28,East South Central,9136.0,8223.0,12584.0,21555.0,5152.0,15414.0
3079,2020-12-29,East South Central,13622.0,9136.0,12436.0,8223.0,21555.0,14658.0
3088,2020-12-30,East South Central,20029.0,13622.0,12790.285714285714,9136.0,8223.0,17549.0
3097,2020-12-31,East South Central,13155.0,20029.0,12981.714285714286,13622.0,9136.0,11815.0
3106,2021-01-01,East South Central,7096.0,13155.0,13259.42857142857,20029.0,13622.0,5152.0
3115,2021-01-02,East South Central,31641.0,7096.0,14700.285714285714,13155.0,20029.0,21555.0
3124,2021-01-03,East South Central,11280.0,31641.0,15137.0,7096.0,13155.0,8223.0
3133,2021-01-04,East South Central,10047.0,11280.0,15267.142857142857,31641.0,7096.0,9136.0
3142,2021-01-05,East South Central,14357.0,10047.0,15372.142857142857,11280.0,31641.0,13622.0
3151,2021-01-06,East South Central,20675.0,14357.0,15464.42857142857,10047.0,11280.0,20029.0
3160,2021-01-07,East South Central,22190.0,20675.0,16755.14285714286,14357.0,10047.0,13155.0
3169,2021-01-08,East South Central,18338.0,22190.0,18361.14285714286,20675.0,14357.0,7096.0
3178,2021-01-09,East South Central,18141.0,18338.0,16432.571428571428,22190.0,20675.0,31641.0
3187,2021-01-10,East South Central,15610.0,18141.0,17051.14285714286,18338.0,22190.0,11280.0
3196,2021-01-11,East South Central,8936.0,15610.0,16892.428571428572,18141.0,18338.0,10047.0
3205,2021-01-12,East South Central,11996.0,8936.0,16555.14285714286,15610.0,18141.0,14357.0
3214,2021-01-13,East South Central,14267.0,11996.0,15639.714285714286,8936.0,15610.0,20675.0
3223,2021-01-14,East South Central,14582.0,14267.0,14552.857142857143,11996.0,8936.0,22190.0
3232,2021-01-15,East South Central,14769.0,14582.0,14043.0,14267.0,11996.0,18338.0
3241,2021-01-16,East South Central,13696.0,14769.0,13408.0,14582.0,14267.0,18141.0
3250,2021-01-17,East South Central,10347.0,13696.0,12656.142857142857,14769.0,14582.0,15610.0
3259,2021-01-18,East South Central,7310.0,10347.0,12423.857142857143,13696.0,14769.0,8936.0
3268,2021-01-19,East South Central,8004.0,7310.0,11853.57142857143,10347.0,13696.0,11996.0
3277,2021-01-20,East South Central,12711.0,8004.0,11631.285714285714,7310.0,10347.0,14267.0
3286,2021-01-21,East South Central,12376.0,12711.0,11316.142857142857,8004.0,7310.0,14582.0
3295,2021-01-22,East South Central,12410.0,12376.0,10979.142857142857,12711.0,8004.0,14769.0
3304,2021-01-23,East South Central,13029.0,12410.0,10883.857142857143,12376.0,12711.0,13696.0
3313,2021-01-24,East South Central,7783.0,13029.0,10517.57142857143,12410.0,12376.0,10347.0
3322,2021-01-25,East South Central,5726.0,7783.0,10291.285714285714,13029.0,12410.0,7310.0
3331,2021-01-26,East South Central,9023.0,5726.0,10436.857142857143,7783.0,13029.0,8004.0
3340,2021-01-27,East South Central,11066.0,9023.0,10201.857142857143,5726.0,7783.0,12711.0
3349,2021-01-28,East South Central,10163.0,11066.0,9885.714285714286,9023.0,5726.0,12376.0
3358,2021-01-29,East South Central,12543.0,10163.0,9904.714285714286,11066.0,9023.0,12410.0
3367,2021-01-30,East South Central,6425.0,12543.0,8961.285714285714,10163.0,11066.0,13029.0
3376,2021-01-31,East South Central,9753.0,6425.0,9242.714285714286,12543.0,10163.0,7783.0
3385,2021-02-01,East South Central,4869.0,9753.0,9120.285714285714,6425.0,12543.0,5726.0
3394,2021-02-02,East South Central,7507.0,4869.0,8903.714285714286,9753.0,6425.0,9023.0
3403,2021-02-03,East South Central,7346.0,7507.0,8372.285714285714,4869.0,9753.0,11066.0
3412,2021-02-04,East South Central,9624.0,7346.0,8295.285714285714,7507.0,4869.0,10163.0
3421,2021-02-05,East South Central,7623.0,9624.0,7592.428571428572,7346.0,7507.0,12543.0
3430,2021-02-06,East South Central,8204.0,7623.0,7846.571428571428,9624.0,7346.0,6425.0
3439,2021-02-07,East South Central,5927.0,8204.0,7300.0,7623.0,9624.0,9753.0
3448,2021-02-08,East South Central,3789.0,5927.0,7145.714285714285,8204.0,7623.0,4869.0
3457,2021-02-09,East South Central,5938.0,3789.0,6921.571428571428,5927.0,8204.0,7507.0
3466,2021-02-10,East South Central,7043.0,5938.0,6878.285714285715,3789.0,5927.0,7346.0
3475,2021-02-11,East South Central,5909.0,7043.0,6347.571428571428,5938.0,3789.0,9624.0
3484,2021-02-12,East South Central,5750.0,5909.0,6080.0,7043.0,5938.0,7623.0
3493,2021-02-13,East South Central,4440.0,5750.0,5542.285714285715,5909.0,7043.0,8204.0
3502,2021-02-14,East South Central,5223.0,4440.0,5441.714285714285,5750.0,5909.0,5927.0
3511,2021-02-15,East South Central,3084.0,5223.0,5341.0,4440.0,5750.0,3789.0
3520,2021-02-16,East South Central,3820.0,3084.0,5038.428571428572,5223.0,4440.0,5938.0
3529,2021-02-17,East South Central,3153.0,3820.0,4482.714285714285,3084.0,5223.0,7043.0
3538,2021-02-18,East South Central,3287.0,3153.0,4108.142857142857,3820.0,3084.0,5909.0
3547,2021-02-19,East South Central,4537.0,3287.0,3934.8571428571427,3153.0,3820.0,5750.0
3556,2021-02-20,East South Central,3790.0,4537.0,3842.0,3287.0,3153.0,4440.0
3565,2021-02-21,East South Central,3355.0,3790.0,3575.1428571428573,4537.0,3287.0,5223.0
3574,2021-02-22,East South Central,2400.0,3355.0,3477.4285714285716,3790.0,4537.0,3084.0
3583,2021-02-23,East South Central,4514.0,2400.0,3576.5714285714284,3355.0,3790.0,3820.0
3592,2021-02-24,East South Central,4841.0,4514.0,3817.714285714286,2400.0,3355.0,3153.0
3601,2021-02-25,East South Central,5247.0,4841.0,4097.714285714285,4514.0,2400.0,3287.0
3610,2021-02-26,East South Central,4219.0,5247.0,4052.285714285714,4841.0,4514.0,4537.0
3619,2021-02-27,East South Central,3778.0,4219.0,4050.5714285714284,5247.0,4841.0,3790.0
3628,2021-02-28,East South Central,3065.0,3778.0,4009.1428571428573,4219.0,5247.0,3355.0
3637,2021-03-01,East South Central,1909.0,3065.0,3939.0,3778.0,4219.0,2400.0
3646,2021-03-02,East South Central,2672.0,1909.0,3675.8571428571427,3065.0,3778.0,4514.0
3655,2021-03-03,East South Central,5883.0,2672.0,3824.714285714286,1909.0,3065.0,4841.0
3664,2021-03-04,East South Central,3982.0,5883.0,3644.0,2672.0,1909.0,5247.0
3673,2021-03-05,East South Central,3752.0,3982.0,3577.285714285714,5883.0,2672.0,4219.0
3682,2021-03-06,East South Central,3251.0,3752.0,3502.0,3982.0,5883.0,3778.0
3691,2021-03-07,East South Central,1193.0,3251.0,3234.5714285714284,3752.0,3982.0,3065.0
3700,2021-03-08,East South Central,1734.0,1193.0,3209.5714285714284,3251.0,3752.0,1909.0
3709,2021-03-09,East South Central,2814.0,1734.0,3229.8571428571427,1193.0,3251.0,2672.0
3718,2021-03-10,East South Central,3570.0,2814.0,2899.4285714285716,1734.0,1193.0,5883.0
3727,2021-03-11,East South Central,4046.0,3570.0,2908.5714285714284,2814.0,1734.0,3982.0
3736,2021-03-12,East South Central,3802.0,4046.0,2915.714285714286,3570.0,2814.0,3752.0
3745,2021-03-13,East South Central,2068.0,3802.0,2746.714285714286,4046.0,3570.0,3251.0
3754,2021-03-14,East South Central,1009.0,2068.0,2720.4285714285716,3802.0,4046.0,1193.0
3763,2021-03-15,East South Central,8084.0,1009.0,3627.5714285714284,2068.0,3802.0,1734.0
3772,2021-03-16,East South Central,2856.0,8084.0,3633.5714285714284,1009.0,2068.0,2814.0
3781,2021-03-17,East South Central,3707.0,2856.0,3653.1428571428573,8084.0,1009.0,3570.0
3790,2021-03-18,East South Central,2549.0,3707.0,3439.285714285714,2856.0,8084.0,4046.0
3799,2021-03-19,East South Central,3514.0,2549.0,3398.1428571428573,3707.0,2856.0,3802.0
3808,2021-03-20,East South Central,1459.0,3514.0,3311.1428571428573,2549.0,3707.0,2068.0
3817,2021-03-21,East South Central,863.0,1459.0,3290.285714285714,3514.0,2549.0,1009.0
3826,2021-03-22,East South Central,3854.0,863.0,2686.0,1459.0,3514.0,8084.0
3835,2021-03-23,East South Central,2478.0,3854.0,2632.0,863.0,1459.0,2856.0
3844,2021-03-24,East South Central,3354.0,2478.0,2581.5714285714284,3854.0,863.0,3707.0
3853,2021-03-25,East South Central,2999.0,3354.0,2645.8571428571427,2478.0,3854.0,2549.0
3862,2021-03-26,East South Central,2643.0,2999.0,2521.4285714285716,3354.0,2478.0,3514.0
3871,2021-03-27,East South Central,1198.0,2643.0,2484.1428571428573,2999.0,3354.0,1459.0
3880,2021-03-28,East South Central,875.0,1198.0,2485.8571428571427,2643.0,2999.0,863.0
3889,2021-03-29,East South Central,3000.0,875.0,2363.8571428571427,1198.0,2643.0,3854.0
3898,2021-03-30,East South Central,2473.0,3000.0,2363.1428571428573,875.0,1198.0,2478.0
3907,2021-03-31,East South Central,2471.0,2473.0,2237.0,3000.0,875.0,3354.0
3916,2021-04-01,East South Central,3488.0,2471.0,2306.8571428571427,2473.0,3000.0,2999.0
3925,2021-04-02,East South Central,1528.0,3488.0,2147.5714285714284,2471.0,2473.0,2643.0
3934,2021-04-03,East South Central,1146.0,1528.0,2140.1428571428573,3488.0,2471.0,1198.0
3943,2021-04-04,East South Central,361.0,1146.0,2066.714285714286,1528.0,3488.0,875.0
3952,2021-04-05,East South Central,4251.0,361.0,2245.4285714285716,1146.0,1528.0,3000.0
3961,2021-04-06,East South Central,1685.0,4251.0,2132.8571428571427,361.0,1146.0,2473.0
3970,2021-04-07,East South Central,2893.0,1685.0,2193.1428571428573,4251.0,361.0,2471.0
3979,2021-04-08,East South Central,2899.0,2893.0,2109.0,1685.0,4251.0,3488.0
3988,2021-04-09,East South Central,2418.0,2899.0,2236.1428571428573,2893.0,1685.0,1528.0
3997,2021-04-10,East South Central,996.0,2418.0,2214.714285714286,2899.0,2893.0,1146.0
4006,2021-04-11,East South Central,957.0,996.0,2299.8571428571427,2418.0,2899.0,361.0
4015,2021-04-12,East South Central,2988.0,957.0,2119.4285714285716,996.0,2418.0,4251.0
4024,2021-04-13,East South Central,4138.0,2988.0,2469.8571428571427,957.0,996.0,1685.0
4033,2021-04-14,East South Central,2552.0,4138.0,2421.1428571428573,2988.0,957.0,2893.0
4042,2021-04-15,East South Central,3250.0,2552.0,2471.285714285714,4138.0,2988.0,2899.0
4051,2021-04-16,East South Central,2675.0,3250.0,2508.0,2552.0,4138.0,2418.0
4060,2021-04-17,East South Central,1406.0,2675.0,2566.5714285714284,3250.0,2552.0,996.0
4069,2021-04-18,East South Central,733.0,1406.0,2534.5714285714284,2675.0,3250.0,957.0
4078,2021-04-19,East South Central,5742.0,733.0,2928.0,1406.0,2675.0,2988.0
4087,2021-04-20,East South Central,3138.0,5742.0,2785.1428571428573,733.0,1406.0,4138.0
4096,2021-04-21,East South Central,2578.0,3138.0,2788.8571428571427,5742.0,733.0,2552.0
4105,2021-04-22,East South Central,3375.0,2578.0,2806.714285714286,3138.0,5742.0,3250.0
4114,2021-04-23,East South Central,2502.0,3375.0,2782.0,2578.0,3138.0,2675.0
4123,2021-04-24,East South Central,930.0,2502.0,2714.0,3375.0,2578.0,1406.0
4132,2021-04-25,East South Central,553.0,930.0,2688.285714285714,2502.0,3375.0,733.0
4141,2021-04-26,East South Central,3047.0,553.0,2303.285714285714,930.0,2502.0,5742.0
4150,2021-04-27,East South Central,2321.0,3047.0,2186.5714285714284,553.0,930.0,3138.0
4159,2021-04-28,East South Central,2495.0,2321.0,2174.714285714286,3047.0,553.0,2578.0
4168,2021-04-29,East South Central,2619.0,2495.0,2066.714285714286,2321.0,3047.0,3375.0
4177,2021-04-30,East South Central,2303.0,2619.0,2038.2857142857142,2495.0,2321.0,2502.0
4186,2021-05-01,East South Central,993.0,2303.0,2047.2857142857142,2619.0,2495.0,930.0
4195,2021-05-02,East South Central,630.0,993.0,2058.285714285714,2303.0,2619.0,553.0
4204,2021-05-03,East South Central,2880.0,630.0,2034.4285714285713,993.0,2303.0,3047.0
4213,2021-05-04,East South Central,1486.0,2880.0,1915.142857142857,630.0,993.0,2321.0
4222,2021-05-05,East South Central,2305.0,1486.0,1888.0,2880.0,630.0,2495.0
4231,2021-05-06,East South Central,2520.0,2305.0,1873.857142857143,1486.0,2880.0,2619.0
4240,2021-05-07,East South Central,1949.0,2520.0,1823.2857142857142,2305.0,1486.0,2303.0
4249,2021-05-08,East South Central,887.0,1949.0,1808.142857142857,2520.0,2305.0,993.0
4258,2021-05-09,East South Central,476.0,887.0,1786.142857142857,1949.0,2520.0,630.0
4267,2021-05-10,East South Central,2218.0,476.0,1691.5714285714287,887.0,1949.0,2880.0
4276,2021-05-11,East South Central,1805.0,2218.0,1737.142857142857,476.0,887.0,1486.0
4285,2021-05-12,East South Central,1965.0,1805.0,1688.5714285714287,2218.0,476.0,2305.0
4294,2021-05-13,East South Central,2865.0,1965.0,1737.857142857143,1805.0,2218.0,2520.0
4303,2021-05-14,East South Central,6185.0,2865.0,2343.0,1965.0,1805.0,1949.0
4312,2021-05-15,East South Central,2496.0,6185.0,2572.8571428571427,2865.0,1965.0,887.0
4321,2021-05-16,East South Central,528.0,2496.0,2580.285714285714,6185.0,2865.0,476.0
4330,2021-05-17,East South Central,1987.0,528.0,2547.285714285714,2496.0,6185.0,2218.0
4339,2021-05-18,East South Central,2021.0,1987.0,2578.1428571428573,528.0,2496.0,1805.0
4348,2021-05-19,East South Central,1527.0,2021.0,2515.5714285714284,1987.0,528.0,1965.0
4357,2021-05-20,East South Central,1673.0,1527.0,2345.285714285714,2021.0,1987.0,2865.0
4366,2021-05-21,East South Central,1500.0,1673.0,1676.0,1527.0,2021.0,6185.0
4375,2021-05-22,East South Central,545.0,1500.0,1397.2857142857142,1673.0,1527.0,2496.0
4384,2021-05-23,East South Central,449.0,545.0,1386.0,1500.0,1673.0,528.0
4393,2021-05-24,East South Central,1676.0,449.0,1341.5714285714287,545.0,1500.0,1987.0
4402,2021-05-25,East South Central,1333.0,1676.0,1243.2857142857142,449.0,545.0,2021.0
4411,2021-05-26,East South Central,1265.0,1333.0,1205.857142857143,1676.0,449.0,1527.0
4420,2021-05-27,East South Central,1276.0,1265.0,1149.142857142857,1333.0,1676.0,1673.0
4429,2021-05-28,East South Central,945.0,1276.0,1069.857142857143,1265.0,1333.0,1500.0
4438,2021-05-29,East South Central,311.0,945.0,1036.4285714285713,1276.0,1265.0,545.0
4447,2021-05-30,East South Central,38.0,311.0,977.7142857142857,945.0,1276.0,449.0
4456,2021-05-31,East South Central,316.0,38.0,783.4285714285714,311.0,945.0,1676.0
4465,2021-06-01,East South Central,1608.0,316.0,822.7142857142857,38.0,311.0,1333.0
4474,2021-06-02,East South Central,1270.0,1608.0,823.4285714285714,316.0,38.0,1265.0
4483,2021-06-03,East South Central,1217.0,1270.0,815.0,1608.0,316.0,1276.0
4492,2021-06-04,East South Central,1341.0,1217.0,871.5714285714286,1270.0,1608.0,945.0
4501,2021-06-05,East South Central,252.0,1341.0,863.1428571428571,1217.0,1270.0,311.0
4510,2021-06-06,East South Central,0.0,252.0,857.7142857142857,1341.0,1217.0,38.0
4519,2021-06-07,East South Central,1501.0,0.0,1027.0,252.0,1341.0,316.0
4528,2021-06-08,East South Central,977.0,1501.0,936.8571428571429,0.0,252.0,1608.0
4537,2021-06-09,East South Central,910.0,977.0,885.4285714285714,1501.0,0.0,1270.0
4546,2021-06-10,East South Central,917.0,910.0,842.5714285714286,977.0,1501.0,1217.0
4555,2021-06-11,East South Central,2485.0,917.0,1006.0,910.0,977.0,1341.0
4564,2021-06-12,East South Central,221.0,2485.0,1001.5714285714286,917.0,910.0,252.0
4573,2021-06-13,East South Central,124.0,221.0,1019.2857142857143,2485.0,917.0,0.0
4582,2021-06-14,East South Central,1001.0,124.0,947.8571428571429,221.0,2485.0,1501.0
4591,2021-06-15,East South Central,965.0,1001.0,946.1428571428571,124.0,221.0,977.0
4600,2021-06-16,East South Central,605.0,965.0,902.5714285714286,1001.0,124.0,910.0
4609,2021-06-17,East South Central,577.0,605.0,854.0,965.0,1001.0,917.0
4618,2021-06-18,East South Central,804.0,577.0,613.8571428571429,605.0,965.0,2485.0
4627,2021-06-19,East South Central,12.0,804.0,584.0,577.0,605.0,221.0
4636,2021-06-20,East South Central,15.0,12.0,568.4285714285714,804.0,577.0,124.0
4645,2021-06-21,East South Central,1066.0,15.0,577.7142857142857,12.0,804.0,1001.0
4654,2021-06-22,East South Central,340.0,1066.0,488.42857142857144,15.0,12.0,965.0
4663,2021-06-23,East South Central,790.0,340.0,514.8571428571429,1066.0,15.0,605.0
4672,2021-06-24,East South Central,517.0,790.0,506.2857142857143,340.0,1066.0,577.0
4681,2021-06-25,East South Central,1042.0,517.0,540.2857142857143,790.0,340.0,804.0
4690,2021-06-26,East South Central,7.0,1042.0,539.5714285714286,517.0,790.0,12.0
4699,2021-06-27,East South Central,0.0,7.0,537.4285714285714,1042.0,517.0,15.0
4708,2021-06-28,East South Central,1298.0,0.0,570.5714285714286,7.0,1042.0,1066.0
4717,2021-06-29,East South Central,528.0,1298.0,597.4285714285714,0.0,7.0,340.0
4726,2021-06-30,East South Central,1312.0,528.0,672.0,1298.0,0.0,790.0
4735,2021-07-01,East South Central,563.0,1312.0,678.5714285714286,528.0,1298.0,517.0
4744,2021-07-02,East South Central,955.0,563.0,666.1428571428571,1312.0,528.0,1042.0
4753,2021-07-03,East South Central,5.0,955.0,665.8571428571429,563.0,1312.0,7.0
4762,2021-07-04,East South Central,0.0,5.0,665.8571428571429,955.0,563.0,0.0
4771,2021-07-05,East South Central,0.0,0.0,480.42857142857144,5.0,955.0,1298.0
4780,2021-07-06,East South Central,1805.0,0.0,662.8571428571429,0.0,5.0,528.0
4789,2021-07-07,East South Central,2751.0,1805.0,868.4285714285714,0.0,0.0,1312.0
4798,2021-07-08,East South Central,1116.0,2751.0,947.4285714285714,1805.0,0.0,563.0
4807,2021-07-09,East South Central,2566.0,1116.0,1177.5714285714287,2751.0,1805.0,955.0
4816,2021-07-10,East South Central,565.0,2566.0,1257.5714285714287,1116.0,2751.0,5.0
4825,2021-07-11,East South Central,0.0,565.0,1257.5714285714287,2566.0,1116.0,0.0
4834,2021-07-12,East South Central,3202.0,0.0,1715.0,565.0,2566.0,0.0
4843,2021-07-13,East South Central,1218.0,3202.0,1631.142857142857,0.0,565.0,1805.0
4852,2021-07-14,East South Central,3283.0,1218.0,1707.142857142857,3202.0,0.0,2751.0
4861,2021-07-15,East South Central,2586.0,3283.0,1917.142857142857,1218.0,3202.0,1116.0
4870,2021-07-16,East South Central,3105.0,2586.0,1994.142857142857,3283.0,1218.0,2566.0
4879,2021-07-17,East South Central,928.0,3105.0,2046.0,2586.0,3283.0,565.0
4888,2021-07-18,East South Central,724.0,928.0,2149.4285714285716,3105.0,2586.0,0.0
4897,2021-07-19,East South Central,5665.0,724.0,2501.285714285714,928.0,3105.0,3202.0
4906,2021-07-20,East South Central,3840.0,5665.0,2875.8571428571427,724.0,928.0,1218.0
4915,2021-07-21,East South Central,4927.0,3840.0,3110.714285714286,5665.0,724.0,3283.0
4924,2021-07-22,East South Central,4897.0,4927.0,3440.8571428571427,3840.0,5665.0,2586.0
4933,2021-07-23,East South Central,5586.0,4897.0,3795.285714285714,4927.0,3840.0,3105.0
4942,2021-07-24,East South Central,1924.0,5586.0,3937.5714285714284,4897.0,4927.0,928.0
4951,2021-07-25,East South Central,1536.0,1924.0,4053.5714285714284,5586.0,4897.0,724.0
4960,2021-07-26,East South Central,10805.0,1536.0,4787.857142857143,1924.0,5586.0,5665.0
4969,2021-07-27,East South Central,6984.0,10805.0,5237.0,1536.0,1924.0,3840.0
4978,2021-07-28,East South Central,8550.0,6984.0,5754.571428571428,10805.0,1536.0,4927.0
4987,2021-07-29,East South Central,8572.0,8550.0,6279.571428571428,6984.0,10805.0,4897.0
4996,2021-07-30,East South Central,5547.0,8572.0,6274.0,8550.0,6984.0,5586.0
5005,2021-07-31,East South Central,5584.0,5547.0,6796.857142857143,8572.0,8550.0,1924.0
5014,2021-08-01,East South Central,1798.0,5584.0,6834.285714285715,5547.0,8572.0,1536.0
5023,2021-08-02,East South Central,16776.0,1798.0,7687.285714285715,5584.0,5547.0,10805.0
5032,2021-08-03,East South Central,8918.0,16776.0,7963.571428571428,1798.0,5584.0,6984.0
5041,2021-08-04,East South Central,12558.0,8918.0,8536.142857142857,16776.0,1798.0,8550.0
5050,2021-08-05,East South Central,12281.0,12558.0,9066.0,8918.0,16776.0,8572.0
5059,2021-08-06,East South Central,12114.0,12281.0,10004.142857142857,12558.0,8918.0,5547.0
5068,2021-08-07,East South Central,4099.0,12114.0,9792.0,12281.0,12558.0,5584.0
5077,2021-08-08,East South Central,122.0,4099.0,9552.57142857143,12114.0,12281.0,1798.0
5086,2021-08-09,East South Central,26040.0,122.0,10876.0,4099.0,12114.0,16776.0
5095,2021-08-10,East South Central,13094.0,26040.0,11472.57142857143,122.0,4099.0,8918.0
5104,2021-08-11,East South Central,14197.0,13094.0,11706.714285714286,26040.0,122.0,12558.0
5113,2021-08-12,East South Central,15933.0,14197.0,12228.42857142857,13094.0,26040.0,12281.0
5122,2021-08-13,East South Central,17932.0,15933.0,13059.57142857143,14197.0,13094.0,12114.0
5131,2021-08-14,East South Central,164.0,17932.0,12497.42857142857,15933.0,14197.0,4099.0
5140,2021-08-15,East South Central,7124.0,164.0,13497.714285714286,17932.0,15933.0,122.0
5149,2021-08-16,East South Central,29865.0,7124.0,14044.142857142857,164.0,17932.0,26040.0
5158,2021-08-17,East South Central,13969.0,29865.0,14169.142857142857,7124.0,164.0,13094.0
5167,2021-08-18,East South Central,17267.0,13969.0,14607.714285714286,29865.0,7124.0,14197.0
5176,2021-08-19,East South Central,19260.0,17267.0,15083.0,13969.0,29865.0,15933.0
5185,2021-08-20,East South Central,20622.0,19260.0,15467.285714285714,17267.0,13969.0,17932.0
5194,2021-08-21,East South Central,6315.0,20622.0,16346.0,19260.0,17267.0,164.0
5203,2021-08-22,East South Central,3823.0,6315.0,15874.42857142857,20622.0,19260.0,7124.0
5212,2021-08-23,East South Central,37272.0,3823.0,16932.571428571428,6315.0,20622.0,29865.0
5221,2021-08-24,East South Central,12636.0,37272.0,16742.14285714286,3823.0,6315.0,13969.0
5230,2021-08-25,East South Central,9330.0,12636.0,15608.285714285714,37272.0,3823.0,17267.0
5239,2021-08-26,East South Central,29701.0,9330.0,17099.85714285714,12636.0,37272.0,19260.0
5248,2021-08-27,East South Central,21574.0,29701.0,17235.85714285714,9330.0,12636.0,20622.0
5257,2021-08-28,East South Central,6638.0,21574.0,17282.0,29701.0,9330.0,6315.0
5266,2021-08-29,East South Central,4105.0,6638.0,17322.285714285714,21574.0,29701.0,3823.0
5275,2021-08-30,East South Central,40337.0,4105.0,17760.14285714286,6638.0,21574.0,37272.0
5284,2021-08-31,East South Central,20025.0,40337.0,18815.714285714286,4105.0,6638.0,12636.0
5293,2021-09-01,East South Central,21943.0,20025.0,20617.571428571428,40337.0,4105.0,9330.0
5302,2021-09-02,East South Central,17325.0,21943.0,18849.571428571428,20025.0,40337.0,29701.0
5311,2021-09-03,East South Central,20327.0,17325.0,18671.428571428572,21943.0,20025.0,21574.0
5320,2021-09-04,East South Central,5112.0,20327.0,18453.428571428572,17325.0,21943.0,6638.0
5329,2021-09-05,East South Central,3135.0,5112.0,18314.85714285714,20327.0,17325.0,4105.0
5338,2021-09-06,East South Central,9109.0,3135.0,13853.714285714286,5112.0,20327.0,40337.0
5347,2021-09-07,East South Central,48376.0,9109.0,17903.85714285714,3135.0,5112.0,20025.0
5356,2021-09-08,East South Central,16913.0,48376.0,17185.285714285714,9109.0,3135.0,21943.0
5365,2021-09-09,East South Central,16731.0,16913.0,17100.428571428572,48376.0,9109.0,17325.0
5374,2021-09-10,East South Central,17003.0,16731.0,16625.571428571428,16913.0,48376.0,20327.0
5383,2021-09-11,East South Central,4879.0,17003.0,16592.285714285714,16731.0,16913.0,5112.0
5392,2021-09-12,East South Central,1794.0,4879.0,16400.714285714286,17003.0,16731.0,3135.0
5401,2021-09-13,East South Central,44789.0,1794.0,21497.85714285714,4879.0,17003.0,9109.0
5410,2021-09-14,East South Central,15741.0,44789.0,16835.714285714286,1794.0,4879.0,48376.0
5419,2021-09-15,East South Central,18637.0,15741.0,17082.0,44789.0,1794.0,16913.0
