,date,region,new_confirmed,1_day_shift,7_day_avg,6_day_shift,7_day_shift
5893,2021-11-06,West North Central,4758.0,8601.0,8635.42857142857,1281.0,3779.0
5902,2021-11-07,West North Central,803.0,4758.0,8567.142857142857,13988.0,1281.0
5911,2021-11-08,West North Central,9151.0,803.0,7876.142857142857,13511.0,13988.0
5920,2021-11-09,West North Central,14858.0,9151.0,8068.571428571428,11331.0,13511.0
5929,2021-11-10,West North Central,14879.0,14858.0,8575.42857142857,6978.0,11331.0
5938,2021-11-11,West North Central,7123.0,14879.0,8596.142857142857,8601.0,6978.0
5947,2021-11-12,West North Central,12451.0,7123.0,9146.142857142857,4758.0,8601.0
5956,2021-11-13,West North Central,5009.0,12451.0,9182.0,803.0,4758.0
5965,2021-11-14,West North Central,944.0,5009.0,9202.142857142857,9151.0,803.0
5974,2021-11-15,West North Central,11381.0,944.0,9520.714285714286,14858.0,9151.0
5983,2021-11-16,West North Central,18124.0,11381.0,9987.285714285714,14879.0,14858.0
5992,2021-11-17,West North Central,13646.0,18124.0,9811.142857142857,7123.0,14879.0
6001,2021-11-18,West North Central,16855.0,13646.0,11201.42857142857,12451.0,7123.0
6010,2021-11-19,West North Central,11549.0,16855.0,11072.57142857143,5009.0,12451.0
6019,2021-11-20,West North Central,5685.0,11549.0,11169.142857142857,944.0,5009.0
6028,2021-11-21,West North Central,804.0,5685.0,11149.142857142857,11381.0,944.0
6037,2021-11-22,West North Central,11306.0,804.0,11138.42857142857,18124.0,11381.0
6046,2021-11-23,West North Central,19667.0,11306.0,11358.857142857143,13646.0,18124.0
6055,2021-11-24,West North Central,14275.0,19667.0,11448.714285714286,16855.0,13646.0
6064,2021-11-25,West North Central,705.0,14275.0,9141.57142857143,11549.0,16855.0
6073,2021-11-26,West North Central,4577.0,705.0,8145.571428571428,5685.0,11549.0
6082,2021-11-27,West North Central,1024.0,4577.0,7479.714285714285,804.0,5685.0
6091,2021-11-28,West North Central,2918.0,1024.0,7781.714285714285,11306.0,804.0
6100,2021-11-29,West North Central,17714.0,2918.0,8697.142857142857,19667.0,11306.0
6109,2021-11-30,West North Central,21779.0,17714.0,8998.857142857143,14275.0,19667.0
6118,2021-12-01,West North Central,18545.0,21779.0,9608.857142857143,705.0,14275.0
6127,2021-12-02,West North Central,11681.0,18545.0,11176.857142857143,4577.0,705.0
6136,2021-12-03,West North Central,13522.0,11681.0,12454.714285714286,1024.0,4577.0
6145,2021-12-04,West North Central,9175.0,13522.0,13619.142857142857,2918.0,1024.0
6154,2021-12-05,West North Central,1545.0,9175.0,13423.0,17714.0,2918.0
6163,2021-12-06,West North Central,15622.0,1545.0,13124.142857142857,21779.0,17714.0
6172,2021-12-07,West North Central,22194.0,15622.0,13183.42857142857,18545.0,21779.0
6181,2021-12-08,West North Central,17065.0,22194.0,12972.0,11681.0,18545.0
6190,2021-12-09,West North Central,9164.0,17065.0,12612.42857142857,13522.0,11681.0
6199,2021-12-10,West North Central,17145.0,9164.0,13130.0,9175.0,13522.0
6208,2021-12-11,West North Central,2839.0,17145.0,12224.857142857143,1545.0,9175.0
6217,2021-12-12,West North Central,1528.0,2839.0,12222.42857142857,15622.0,1545.0
6226,2021-12-13,West North Central,11090.0,1528.0,11575.0,22194.0,15622.0
6235,2021-12-14,West North Central,17809.0,11090.0,10948.57142857143,17065.0,22194.0
6244,2021-12-15,West North Central,15139.0,17809.0,10673.42857142857,9164.0,17065.0
6253,2021-12-16,West North Central,10368.0,15139.0,10845.42857142857,17145.0,9164.0
6262,2021-12-17,West North Central,12924.0,10368.0,10242.42857142857,2839.0,17145.0
6271,2021-12-18,West North Central,6823.0,12924.0,10811.57142857143,1528.0,2839.0
6280,2021-12-19,West North Central,1773.0,6823.0,10846.57142857143,11090.0,1528.0
6289,2021-12-20,West North Central,10405.0,1773.0,10748.714285714286,17809.0,11090.0
6298,2021-12-21,West North Central,16091.0,10405.0,10503.285714285714,15139.0,17809.0
6307,2021-12-22,West North Central,17480.0,16091.0,10837.714285714286,10368.0,15139.0
6316,2021-12-23,West North Central,10568.0,17480.0,10866.285714285714,12924.0,10368.0
6325,2021-12-24,West North Central,432.0,10568.0,9081.714285714286,6823.0,12924.0
6334,2021-12-25,West North Central,167.0,432.0,8130.857142857143,1773.0,6823.0
6343,2021-12-26,West North Central,2307.0,167.0,8207.142857142857,10405.0,1773.0
6352,2021-12-27,West North Central,23396.0,2307.0,10063.0,16091.0,10405.0
6361,2021-12-28,West North Central,23421.0,23396.0,11110.142857142857,17480.0,16091.0
6370,2021-12-29,West North Central,27699.0,23421.0,12570.0,10568.0,17480.0
6379,2021-12-30,West North Central,18771.0,27699.0,13741.857142857143,432.0,10568.0
6388,2021-12-31,West North Central,1635.0,18771.0,13913.714285714286,167.0,432.0
6397,2022-01-01,West North Central,451.0,1635.0,13954.285714285714,2307.0,167.0
6406,2022-01-02,West North Central,6037.0,451.0,14487.142857142857,23396.0,2307.0
6415,2022-01-03,West North Central,48680.0,6037.0,18099.14285714286,23421.0,23396.0
6424,2022-01-04,West North Central,42670.0,48680.0,20849.0,27699.0,23421.0
6433,2022-01-05,West North Central,47745.0,42670.0,23712.714285714286,18771.0,27699.0
6442,2022-01-06,West North Central,27686.0,47745.0,24986.285714285714,1635.0,18771.0
6451,2022-01-07,West North Central,42380.0,27686.0,30807.0,451.0,1635.0
6460,2022-01-08,West North Central,24035.0,42380.0,34176.142857142855,6037.0,451.0
6469,2022-01-09,West North Central,7622.0,24035.0,34402.57142857143,48680.0,6037.0
6478,2022-01-10,West North Central,44698.0,7622.0,33833.71428571428,42670.0,48680.0
6487,2022-01-11,West North Central,63485.0,44698.0,36807.28571428572,47745.0,42670.0
6496,2022-01-12,West North Central,66952.0,63485.0,39551.142857142855,27686.0,47745.0
6505,2022-01-13,West North Central,38709.0,66952.0,41125.857142857145,42380.0,27686.0
6514,2022-01-14,West North Central,52347.0,38709.0,42549.71428571428,24035.0,42380.0
6523,2022-01-15,West North Central,33566.0,52347.0,43911.28571428572,7622.0,24035.0
6532,2022-01-16,West North Central,1094.0,33566.0,42978.71428571428,44698.0,7622.0
6541,2022-01-17,West North Central,8873.0,1094.0,37860.857142857145,63485.0,44698.0
6550,2022-01-18,West North Central,60164.0,8873.0,37386.42857142857,66952.0,63485.0
6559,2022-01-19,West North Central,125176.0,60164.0,45704.142857142855,38709.0,66952.0
6568,2022-01-20,West North Central,38609.0,125176.0,45689.857142857145,52347.0,38709.0
6577,2022-01-21,West North Central,58043.0,38609.0,46503.57142857143,33566.0,52347.0
6586,2022-01-22,West North Central,24074.0,58043.0,45147.57142857143,1094.0,33566.0
6595,2022-01-23,West North Central,6461.0,24074.0,45914.28571428572,8873.0,1094.0
6604,2022-01-24,West North Central,47317.0,6461.0,51406.28571428572,60164.0,8873.0
6613,2022-01-25,West North Central,67047.0,47317.0,52389.57142857143,125176.0,60164.0
6622,2022-01-26,West North Central,56548.0,67047.0,42585.57142857143,38609.0,125176.0
6631,2022-01-27,West North Central,32076.0,56548.0,41652.28571428572,58043.0,38609.0
6640,2022-01-28,West North Central,42470.0,32076.0,39427.57142857143,24074.0,58043.0
6649,2022-01-29,West North Central,18104.0,42470.0,38574.71428571428,6461.0,24074.0
6658,2022-01-30,West North Central,3356.0,18104.0,38131.142857142855,47317.0,6461.0
6667,2022-01-31,West North Central,30701.0,3356.0,35757.42857142857,67047.0,47317.0
6676,2022-02-01,West North Central,39627.0,30701.0,31840.285714285714,56548.0,67047.0
6685,2022-02-02,West North Central,28684.0,39627.0,27859.714285714286,32076.0,56548.0
6694,2022-02-03,West North Central,16181.0,28684.0,25589.0,42470.0,32076.0
6703,2022-02-04,West North Central,17132.0,16181.0,21969.285714285714,18104.0,42470.0
6712,2022-02-05,West North Central,8222.0,17132.0,20557.571428571428,3356.0,18104.0
6721,2022-02-06,West North Central,1694.0,8222.0,20320.14285714286,30701.0,3356.0
6730,2022-02-07,West North Central,15849.0,1694.0,18198.428571428572,39627.0,30701.0
6739,2022-02-08,West North Central,19998.0,15849.0,15394.285714285714,28684.0,39627.0
6748,2022-02-09,West North Central,17237.0,19998.0,13759.0,16181.0,28684.0
6757,2022-02-10,West North Central,14216.0,17237.0,13478.285714285714,17132.0,16181.0
6766,2022-02-11,West North Central,7347.0,14216.0,12080.42857142857,8222.0,17132.0
6775,2022-02-12,West North Central,3529.0,7347.0,11410.0,1694.0,8222.0
6784,2022-02-13,West North Central,200.0,3529.0,11196.57142857143,15849.0,1694.0
6793,2022-02-14,West North Central,17106.0,200.0,11376.142857142857,19998.0,15849.0
6802,2022-02-15,West North Central,11975.0,17106.0,10230.0,17237.0,19998.0
6811,2022-02-16,West North Central,8398.0,11975.0,8967.285714285714,14216.0,17237.0
6820,2022-02-17,West North Central,5723.0,8398.0,7754.0,7347.0,14216.0
6829,2022-02-18,West North Central,6164.0,5723.0,7585.0,3529.0,7347.0
6838,2022-02-19,West North Central,2226.0,6164.0,7398.857142857143,200.0,3529.0
6847,2022-02-20,West North Central,113.0,2226.0,7386.428571428572,17106.0,200.0
6856,2022-02-21,West North Central,1330.0,113.0,5132.714285714285,11975.0,17106.0
6865,2022-02-22,West North Central,7345.0,1330.0,4471.285714285715,8398.0,11975.0
6874,2022-02-23,West North Central,8436.0,7345.0,4476.714285714285,5723.0,8398.0
6883,2022-02-24,West North Central,3116.0,8436.0,4104.285714285715,6164.0,5723.0
6892,2022-02-25,West North Central,3700.0,3116.0,3752.285714285714,2226.0,6164.0
6901,2022-02-26,West North Central,993.0,3700.0,3576.1428571428573,113.0,2226.0
6910,2022-02-27,West North Central,94.0,993.0,3573.4285714285716,1330.0,113.0
6919,2022-02-28,West North Central,25160.0,94.0,6977.714285714285,7345.0,1330.0
6928,2022-03-01,West North Central,8564.0,25160.0,7151.857142857143,8436.0,7345.0
6937,2022-03-02,West North Central,3045.0,8564.0,6381.714285714285,3116.0,8436.0
6946,2022-03-03,West North Central,2565.0,3045.0,6303.0,3700.0,3116.0
6955,2022-03-04,West North Central,2373.0,2565.0,6113.428571428572,993.0,3700.0
6964,2022-03-05,West North Central,681.0,2373.0,6068.857142857143,94.0,993.0
6973,2022-03-06,West North Central,51.0,681.0,6062.714285714285,25160.0,94.0
6982,2022-03-07,West North Central,2560.0,51.0,2834.1428571428573,8564.0,25160.0
6991,2022-03-08,West North Central,3012.0,2560.0,2041.0,3045.0,8564.0
7000,2022-03-09,West North Central,2203.0,3012.0,1920.7142857142858,2565.0,3045.0
7009,2022-03-10,West North Central,1586.0,2203.0,1780.857142857143,2373.0,2565.0
7018,2022-03-11,West North Central,1558.0,1586.0,1664.4285714285713,681.0,2373.0
7027,2022-03-12,West North Central,482.0,1558.0,1636.0,51.0,681.0
7036,2022-03-13,West North Central,27.0,482.0,1632.5714285714287,2560.0,51.0
7045,2022-03-14,West North Central,1825.0,27.0,1527.5714285714287,3012.0,2560.0
7054,2022-03-15,West North Central,1447.0,1825.0,1304.0,2203.0,3012.0
7063,2022-03-16,West North Central,2009.0,1447.0,1276.2857142857142,1586.0,2203.0
7072,2022-03-17,West North Central,1094.0,2009.0,1206.0,1558.0,1586.0
7081,2022-03-18,West North Central,1260.0,1094.0,1163.4285714285713,482.0,1558.0
7090,2022-03-19,West North Central,221.0,1260.0,1126.142857142857,27.0,482.0
7099,2022-03-20,West North Central,0.0,221.0,1122.2857142857142,1825.0,27.0
7108,2022-03-21,West North Central,1272.0,0.0,1043.2857142857142,1447.0,1825.0
7117,2022-03-22,West North Central,1826.0,1272.0,1097.4285714285713,2009.0,1447.0
7126,2022-03-23,West North Central,1203.0,1826.0,982.2857142857143,1094.0,2009.0
7135,2022-03-24,West North Central,1122.0,1203.0,986.2857142857143,1260.0,1094.0
7144,2022-03-25,West North Central,1345.0,1122.0,998.4285714285714,221.0,1260.0
7153,2022-03-26,West North Central,261.0,1345.0,1004.1428571428571,0.0,221.0
7162,2022-03-27,West North Central,19.0,261.0,1006.8571428571429,1272.0,0.0
7171,2022-03-28,West North Central,2064.0,19.0,1120.0,1826.0,1272.0
7180,2022-03-29,West North Central,1634.0,2064.0,1092.5714285714287,1203.0,1826.0
7189,2022-03-30,West North Central,1316.0,1634.0,1108.7142857142858,1122.0,1203.0
7198,2022-03-31,West North Central,1119.0,1316.0,1108.2857142857142,1345.0,1122.0
7207,2022-04-01,West North Central,898.0,1119.0,1044.4285714285713,261.0,1345.0
7216,2022-04-02,West North Central,583.0,898.0,1090.4285714285713,19.0,261.0
7225,2022-04-03,West North Central,0.0,583.0,1087.7142857142858,2064.0,19.0
7234,2022-04-04,West North Central,799.0,0.0,907.0,1634.0,2064.0
7243,2022-04-05,West North Central,1380.0,799.0,870.7142857142857,1316.0,1634.0
7252,2022-04-06,West North Central,991.0,1380.0,824.2857142857143,1119.0,1316.0
7261,2022-04-07,West North Central,1481.0,991.0,876.0,898.0,1119.0
7270,2022-04-08,West North Central,1497.0,1481.0,961.5714285714286,583.0,898.0
7279,2022-04-09,West North Central,245.0,1497.0,913.2857142857143,0.0,583.0
7288,2022-04-10,West North Central,70.0,245.0,923.2857142857143,799.0,0.0
7297,2022-04-11,West North Central,1223.0,70.0,983.8571428571429,1380.0,799.0
7306,2022-04-12,West North Central,1911.0,1223.0,1059.7142857142858,991.0,1380.0
7315,2022-04-13,West North Central,1354.0,1911.0,1111.5714285714287,1481.0,991.0
7324,2022-04-14,West North Central,1282.0,1354.0,1083.142857142857,1497.0,1481.0
7333,2022-04-15,West North Central,2306.0,1282.0,1198.7142857142858,245.0,1497.0
7342,2022-04-16,West North Central,404.0,2306.0,1221.4285714285713,70.0,245.0
7351,2022-04-17,West North Central,-1.0,404.0,1211.2857142857142,1223.0,70.0
7360,2022-04-18,West North Central,1478.0,-1.0,1247.7142857142858,1911.0,1223.0
7369,2022-04-19,West North Central,2600.0,1478.0,1346.142857142857,1354.0,1911.0
7378,2022-04-20,West North Central,1798.0,2600.0,1409.5714285714287,1282.0,1354.0
7387,2022-04-21,West North Central,2017.0,1798.0,1514.5714285714287,2306.0,1282.0
7396,2022-04-22,West North Central,3114.0,2017.0,1630.0,404.0,2306.0
7405,2022-04-23,West North Central,549.0,3114.0,1650.7142857142858,-1.0,404.0
7414,2022-04-24,West North Central,0.0,549.0,1650.857142857143,1478.0,-1.0
7423,2022-04-25,West North Central,1995.0,0.0,1724.7142857142858,2600.0,1478.0
7432,2022-04-26,West North Central,3626.0,1995.0,1871.2857142857142,1798.0,2600.0
7441,2022-04-27,West North Central,2711.0,3626.0,2001.7142857142858,2017.0,1798.0
7450,2022-04-28,West North Central,2698.0,2711.0,2099.0,3114.0,2017.0
7459,2022-04-29,West North Central,4125.0,2698.0,2243.4285714285716,549.0,3114.0
7468,2022-04-30,West North Central,605.0,4125.0,2251.4285714285716,0.0,549.0
7477,2022-05-01,West North Central,0.0,605.0,2251.4285714285716,1995.0,0.0
7486,2022-05-02,West North Central,3690.0,0.0,2493.5714285714284,3626.0,1995.0
7495,2022-05-03,West North Central,4345.0,3690.0,2596.285714285714,2711.0,3626.0
7504,2022-05-04,West North Central,4145.0,4345.0,2801.1428571428573,2698.0,2711.0
7513,2022-05-05,West North Central,9914.0,4145.0,3832.0,4125.0,2698.0
7522,2022-05-06,West North Central,7543.0,9914.0,4320.285714285715,605.0,4125.0
7531,2022-05-07,West North Central,1103.0,7543.0,4391.428571428572,0.0,605.0
7540,2022-05-08,West North Central,0.0,1103.0,4391.428571428572,3690.0,0.0
7549,2022-05-09,West North Central,3824.0,0.0,4410.571428571428,4345.0,3690.0
7558,2022-05-10,West North Central,7482.0,3824.0,4858.714285714285,4145.0,4345.0
7567,2022-05-11,West North Central,4241.0,7482.0,4872.428571428572,9914.0,4145.0
7576,2022-05-12,West North Central,4264.0,4241.0,4065.285714285714,7543.0,9914.0
7585,2022-05-13,West North Central,9646.0,4264.0,4365.714285714285,1103.0,7543.0
7594,2022-05-14,West North Central,1260.0,9646.0,4388.142857142857,0.0,1103.0
7603,2022-05-15,West North Central,0.0,1260.0,4388.142857142857,3824.0,0.0
7612,2022-05-16,West North Central,3829.0,0.0,4388.857142857143,7482.0,3824.0
7621,2022-05-17,West North Central,7670.0,3829.0,4415.714285714285,4241.0,7482.0
7630,2022-05-18,West North Central,6128.0,7670.0,4685.285714285715,4264.0,4241.0
7639,2022-05-19,West North Central,3971.0,6128.0,4643.428571428572,9646.0,4264.0
7648,2022-05-20,West North Central,7533.0,3971.0,4341.571428571428,1260.0,9646.0
7657,2022-05-21,West North Central,1358.0,7533.0,4355.571428571428,0.0,1260.0
7666,2022-05-22,West North Central,0.0,1358.0,4355.571428571428,3829.0,0.0
7675,2022-05-23,West North Central,3346.0,0.0,4286.571428571428,7670.0,3829.0
7684,2022-05-24,West North Central,6043.0,3346.0,4054.1428571428573,6128.0,7670.0
7693,2022-05-25,West North Central,8376.0,6043.0,4375.285714285715,3971.0,6128.0
7702,2022-05-26,West North Central,3825.0,8376.0,4354.428571428572,7533.0,3971.0
7711,2022-05-27,West North Central,8463.0,3825.0,4487.285714285715,1358.0,7533.0
7720,2022-05-28,West North Central,-1.0,8463.0,4293.142857142857,0.0,1358.0
7729,2022-05-29,West North Central,0.0,-1.0,4293.142857142857,3346.0,0.0
7738,2022-05-30,West North Central,0.0,0.0,3815.1428571428573,6043.0,3346.0
7747,2022-05-31,West North Central,8239.0,0.0,4128.857142857143,8376.0,6043.0
7756,2022-06-01,West North Central,7695.0,8239.0,4031.5714285714284,3825.0,8376.0
7765,2022-06-02,West North Central,7194.0,7695.0,4512.857142857143,8463.0,3825.0
7774,2022-06-03,West North Central,8536.0,7194.0,4523.285714285715,-1.0,8463.0
7783,2022-06-04,West North Central,1555.0,8536.0,4745.571428571428,0.0,-1.0
7792,2022-06-05,West North Central,0.0,1555.0,4745.571428571428,0.0,0.0
7801,2022-06-06,West North Central,3274.0,0.0,5213.285714285715,8239.0,0.0
7810,2022-06-07,West North Central,8934.0,3274.0,5312.571428571428,7695.0,8239.0
7819,2022-06-08,West North Central,9526.0,8934.0,5574.142857142857,7194.0,7695.0
7828,2022-06-09,West North Central,3293.0,9526.0,5016.857142857143,8536.0,7194.0
7837,2022-06-10,West North Central,9849.0,3293.0,5204.428571428572,1555.0,8536.0
7846,2022-06-11,West North Central,1231.0,9849.0,5158.142857142857,0.0,1555.0
7855,2022-06-12,West North Central,0.0,1231.0,5158.142857142857,3274.0,0.0
7864,2022-06-13,West North Central,2928.0,0.0,5108.714285714285,8934.0,3274.0
7873,2022-06-14,West North Central,6847.0,2928.0,4810.571428571428,9526.0,8934.0
7882,2022-06-15,West North Central,8561.0,6847.0,4672.714285714285,3293.0,9526.0
7891,2022-06-16,West North Central,4135.0,8561.0,4793.0,9849.0,3293.0
7900,2022-06-17,West North Central,10129.0,4135.0,4833.0,1231.0,9849.0
7909,2022-06-18,West North Central,0.0,10129.0,4657.142857142857,0.0,1231.0
7918,2022-06-19,West North Central,0.0,0.0,4657.142857142857,2928.0,0.0
7927,2022-06-20,West North Central,218.0,0.0,4270.0,6847.0,2928.0
7936,2022-06-21,West North Central,7652.0,218.0,4385.0,8561.0,6847.0
7945,2022-06-22,West North Central,9266.0,7652.0,4485.714285714285,4135.0,8561.0
7954,2022-06-23,West North Central,6592.0,9266.0,4836.714285714285,10129.0,4135.0
7963,2022-06-24,West North Central,10670.0,6592.0,4914.0,0.0,10129.0
7972,2022-06-25,West North Central,1334.0,10670.0,5104.571428571428,0.0,0.0
7981,2022-06-26,West North Central,0.0,1334.0,5104.571428571428,218.0,0.0
7990,2022-06-27,West North Central,3513.0,0.0,5575.285714285715,7652.0,218.0
7999,2022-06-28,West North Central,4278.0,3513.0,5093.285714285715,9266.0,7652.0
8008,2022-06-29,West North Central,11152.0,4278.0,5362.714285714285,6592.0,9266.0
8017,2022-06-30,West North Central,4520.0,11152.0,5066.714285714285,10670.0,6592.0
8026,2022-07-01,West North Central,9962.0,4520.0,4965.571428571428,1334.0,10670.0
8035,2022-07-02,West North Central,1.0,9962.0,4775.142857142857,0.0,1334.0
8044,2022-07-03,West North Central,0.0,1.0,4775.142857142857,3513.0,0.0
8053,2022-07-04,West North Central,0.0,0.0,4273.285714285715,4278.0,3513.0
8062,2022-07-05,West North Central,5034.0,0.0,4381.285714285715,11152.0,4278.0
8071,2022-07-06,West North Central,8646.0,5034.0,4023.285714285714,4520.0,11152.0
8080,2022-07-07,West North Central,12902.0,8646.0,5220.714285714285,9962.0,4520.0
8089,2022-07-08,West North Central,10544.0,12902.0,5303.857142857143,1.0,9962.0
8098,2022-07-09,West North Central,0.0,10544.0,5303.714285714285,0.0,1.0
8107,2022-07-10,West North Central,0.0,0.0,5303.714285714285,0.0,0.0
8116,2022-07-11,West North Central,3786.0,0.0,5844.571428571428,5034.0,0.0
8125,2022-07-12,West North Central,4772.0,3786.0,5807.142857142857,8646.0,5034.0
8134,2022-07-13,West North Central,12035.0,4772.0,6291.285714285715,12902.0,8646.0
8143,2022-07-14,West North Central,11740.0,12035.0,6125.285714285715,10544.0,12902.0
8152,2022-07-15,West North Central,12274.0,11740.0,6372.428571428572,0.0,10544.0
8161,2022-07-16,West North Central,0.0,12274.0,6372.428571428572,0.0,0.0
8170,2022-07-17,West North Central,0.0,0.0,6372.428571428572,3786.0,0.0
8179,2022-07-18,West North Central,3281.0,0.0,6300.285714285715,4772.0,3786.0
8188,2022-07-19,West North Central,4563.0,3281.0,6270.428571428572,12035.0,4772.0
8197,2022-07-20,West North Central,12451.0,4563.0,6329.857142857143,11740.0,12035.0
8206,2022-07-21,West North Central,11936.0,12451.0,6357.857142857143,12274.0,11740.0
8215,2022-07-22,West North Central,11793.0,11936.0,6289.142857142857,0.0,12274.0
8224,2022-07-23,West North Central,0.0,11793.0,6289.142857142857,0.0,0.0
8233,2022-07-24,West North Central,0.0,0.0,6289.142857142857,3281.0,0.0
8242,2022-07-25,West North Central,3682.0,0.0,6346.428571428572,4563.0,3281.0
8251,2022-07-26,West North Central,5329.0,3682.0,6455.857142857143,12451.0,4563.0
8260,2022-07-27,West North Central,12058.0,5329.0,6399.714285714285,11936.0,12451.0
8269,2022-07-28,West North Central,12247.0,12058.0,6444.142857142857,11793.0,11936.0
8278,2022-07-29,West North Central,11866.0,12247.0,6454.571428571428,0.0,11793.0
8287,2022-07-30,West North Central,0.0,11866.0,6454.571428571428,0.0,0.0
8296,2022-07-31,West North Central,0.0,0.0,6454.571428571428,3682.0,0.0
8305,2022-08-01,West North Central,2457.0,0.0,6279.571428571428,5329.0,3682.0
8314,2022-08-02,West North Central,481.0,2457.0,5587.0,12058.0,5329.0
8323,2022-08-03,West North Central,15850.0,481.0,6128.714285714285,12247.0,12058.0
8332,2022-08-04,West North Central,12788.0,15850.0,6206.0,11866.0,12247.0
8341,2022-08-05,West North Central,10628.0,12788.0,6029.142857142857,0.0,11866.0
8350,2022-08-06,West North Central,-1.0,10628.0,6029.0,0.0,0.0
8359,2022-08-07,West North Central,0.0,-1.0,6029.0,2457.0,0.0
8368,2022-08-08,West North Central,2735.0,0.0,6068.714285714285,481.0,2457.0
8377,2022-08-09,West North Central,3834.0,2735.0,6547.714285714285,15850.0,481.0
8386,2022-08-10,West North Central,10106.0,3834.0,5727.142857142857,12788.0,15850.0
8395,2022-08-11,West North Central,11413.0,10106.0,5530.714285714285,10628.0,12788.0
8404,2022-08-12,West North Central,9275.0,11413.0,5337.428571428572,-1.0,10628.0
8413,2022-08-13,West North Central,0.0,9275.0,5337.571428571428,0.0,-1.0
8422,2022-08-14,West North Central,0.0,0.0,5337.571428571428,2735.0,0.0
8431,2022-08-15,West North Central,2392.0,0.0,5288.571428571428,3834.0,2735.0
8440,2022-08-16,West North Central,4996.0,2392.0,5454.571428571428,10106.0,3834.0
8449,2022-08-17,West North Central,10578.0,4996.0,5522.0,11413.0,10106.0
8458,2022-08-18,West North Central,10928.0,10578.0,5452.714285714285,9275.0,11413.0
8467,2022-08-19,West North Central,8941.0,10928.0,5405.0,0.0,9275.0
8476,2022-08-20,West North Central,-1.0,8941.0,5404.857142857143,0.0,0.0
8485,2022-08-21,West North Central,0.0,-1.0,5404.857142857143,2392.0,0.0
8494,2022-08-22,West North Central,2698.0,0.0,5448.571428571428,4996.0,2392.0
8503,2022-08-23,West North Central,4193.0,2698.0,5333.857142857143,10578.0,4996.0
8512,2022-08-24,West North Central,8954.0,4193.0,5101.857142857143,10928.0,10578.0
8521,2022-08-25,West North Central,10944.0,8954.0,5104.142857142857,8941.0,10928.0
8530,2022-08-26,West North Central,8282.0,10944.0,5010.0,-1.0,8941.0
8539,2022-08-27,West North Central,0.0,8282.0,5010.142857142857,0.0,-1.0
8548,2022-08-28,West North Central,270.0,0.0,5048.714285714285,2698.0,0.0
8557,2022-08-29,West North Central,2405.0,270.0,5006.857142857143,4193.0,2698.0
8566,2022-08-30,West North Central,3148.0,2405.0,4857.571428571428,8954.0,4193.0
8575,2022-08-31,West North Central,10140.0,3148.0,5027.0,10944.0,8954.0
8584,2022-09-01,West North Central,10114.0,10140.0,4908.428571428572,8282.0,10944.0
8593,2022-09-02,West North Central,8866.0,10114.0,4991.857142857143,0.0,8282.0
8602,2022-09-03,West North Central,2.0,8866.0,4992.142857142857,270.0,0.0
8611,2022-09-04,West North Central,27.0,2.0,4957.428571428572,2405.0,270.0
8620,2022-09-05,West North Central,263.0,27.0,4651.428571428572,3148.0,2405.0
8629,2022-09-06,West North Central,5092.0,263.0,4929.142857142857,10140.0,3148.0
8638,2022-09-07,West North Central,7131.0,5092.0,4499.285714285715,10114.0,10140.0
8647,2022-09-08,West North Central,7920.0,7131.0,4185.857142857143,8866.0,10114.0
8656,2022-09-09,West North Central,8095.0,7920.0,4075.714285714286,2.0,8866.0
8665,2022-09-10,West North Central,0.0,8095.0,4075.4285714285716,27.0,2.0
8674,2022-09-11,West North Central,0.0,0.0,4071.5714285714284,263.0,27.0
8683,2022-09-12,West North Central,2333.0,0.0,4367.285714285715,5092.0,263.0
8692,2022-09-13,West North Central,2379.0,2333.0,3979.714285714286,7131.0,5092.0
8701,2022-09-14,West North Central,8028.0,2379.0,4107.857142857143,7920.0,7131.0
8710,2022-09-15,West North Central,7035.0,8028.0,3981.4285714285716,8095.0,7920.0
