,date,region,new_confirmed,1_day_shift,7_day_avg,6_day_shift,7_day_shift
5142,2021-08-15,Mountain,3652.0,3414.0,7616.0,12629.0,2902.0
5151,2021-08-16,Mountain,13694.0,3652.0,7768.142857142857,7516.0,12629.0
5160,2021-08-17,Mountain,8775.0,13694.0,7948.0,7234.0,7516.0
5169,2021-08-18,Mountain,10172.0,8775.0,8367.714285714286,9403.0,7234.0
5178,2021-08-19,Mountain,10081.0,10172.0,8464.57142857143,9464.0,9403.0
5187,2021-08-20,Mountain,9606.0,10081.0,8484.857142857143,3414.0,9464.0
5196,2021-08-21,Mountain,3674.0,9606.0,8522.0,3652.0,3414.0
5205,2021-08-22,Mountain,4289.0,3674.0,8613.0,13694.0,3652.0
5214,2021-08-23,Mountain,16546.0,4289.0,9020.42857142857,8775.0,13694.0
5223,2021-08-24,Mountain,8826.0,16546.0,9027.714285714286,10172.0,8775.0
5232,2021-08-25,Mountain,7422.0,8826.0,8634.857142857143,10081.0,10172.0
5241,2021-08-26,Mountain,14719.0,7422.0,9297.42857142857,9606.0,10081.0
5250,2021-08-27,Mountain,10668.0,14719.0,9449.142857142857,3674.0,9606.0
5259,2021-08-28,Mountain,5010.0,10668.0,9640.0,4289.0,3674.0
5268,2021-08-29,Mountain,2090.0,5010.0,9325.857142857143,16546.0,4289.0
5277,2021-08-30,Mountain,19027.0,2090.0,9680.285714285714,8826.0,16546.0
5286,2021-08-31,Mountain,8606.0,19027.0,9648.857142857143,7422.0,8826.0
5295,2021-09-01,Mountain,13362.0,8606.0,10497.42857142857,14719.0,7422.0
5304,2021-09-02,Mountain,13085.0,13362.0,10264.0,10668.0,14719.0
5313,2021-09-03,Mountain,12509.0,13085.0,10527.0,5010.0,10668.0
5322,2021-09-04,Mountain,3418.0,12509.0,10299.57142857143,2090.0,5010.0
5331,2021-09-05,Mountain,3999.0,3418.0,10572.285714285714,19027.0,2090.0
5340,2021-09-06,Mountain,5956.0,3999.0,8705.0,8606.0,19027.0
5349,2021-09-07,Mountain,19333.0,5956.0,10237.42857142857,13362.0,8606.0
5358,2021-09-08,Mountain,11198.0,19333.0,9928.285714285714,13085.0,13362.0
5367,2021-09-09,Mountain,11131.0,11198.0,9649.142857142857,12509.0,13085.0
5376,2021-09-10,Mountain,12685.0,11131.0,9674.285714285714,3418.0,12509.0
5385,2021-09-11,Mountain,3355.0,12685.0,9665.285714285714,3999.0,3418.0
5394,2021-09-12,Mountain,5178.0,3355.0,9833.714285714286,5956.0,3999.0
5403,2021-09-13,Mountain,19400.0,5178.0,11754.285714285714,19333.0,5956.0
5412,2021-09-14,Mountain,12016.0,19400.0,10709.0,11198.0,19333.0
5421,2021-09-15,Mountain,10612.0,12016.0,10625.285714285714,11131.0,11198.0
5430,2021-09-16,Mountain,12297.0,10612.0,10791.857142857143,12685.0,11131.0
5439,2021-09-17,Mountain,12116.0,12297.0,10710.57142857143,3355.0,12685.0
5448,2021-09-18,Mountain,3496.0,12116.0,10730.714285714286,5178.0,3355.0
5457,2021-09-19,Mountain,4076.0,3496.0,10573.285714285714,19400.0,5178.0
5466,2021-09-20,Mountain,17580.0,4076.0,10313.285714285714,12016.0,19400.0
5475,2021-09-21,Mountain,10245.0,17580.0,10060.285714285714,10612.0,12016.0
5484,2021-09-22,Mountain,9896.0,10245.0,9958.0,12297.0,10612.0
5493,2021-09-23,Mountain,12082.0,9896.0,9927.285714285714,12116.0,12297.0
5502,2021-09-24,Mountain,11220.0,12082.0,9799.285714285714,3496.0,12116.0
5511,2021-09-25,Mountain,4108.0,11220.0,9886.714285714286,4076.0,3496.0
5520,2021-09-26,Mountain,3363.0,4108.0,9784.857142857143,17580.0,4076.0
5529,2021-09-27,Mountain,16694.0,3363.0,9658.285714285714,10245.0,17580.0
5538,2021-09-28,Mountain,9146.0,16694.0,9501.285714285714,9896.0,10245.0
5547,2021-09-29,Mountain,11515.0,9146.0,9732.57142857143,12082.0,9896.0
5556,2021-09-30,Mountain,12884.0,11515.0,9847.142857142857,11220.0,12082.0
5565,2021-10-01,Mountain,12771.0,12884.0,10068.714285714286,4108.0,11220.0
5574,2021-10-02,Mountain,4302.0,12771.0,10096.42857142857,3363.0,4108.0
5583,2021-10-03,Mountain,3010.0,4302.0,10046.0,16694.0,3363.0
5592,2021-10-04,Mountain,16370.0,3010.0,9999.714285714286,9146.0,16694.0
5601,2021-10-05,Mountain,10736.0,16370.0,10226.857142857143,11515.0,9146.0
5610,2021-10-06,Mountain,19780.0,10736.0,11407.57142857143,12884.0,11515.0
5619,2021-10-07,Mountain,12448.0,19780.0,11345.285714285714,12771.0,12884.0
5628,2021-10-08,Mountain,12545.0,12448.0,11313.0,4302.0,12771.0
5637,2021-10-09,Mountain,3154.0,12545.0,11149.0,3010.0,4302.0
5646,2021-10-10,Mountain,2867.0,3154.0,11128.57142857143,16370.0,3010.0
5655,2021-10-11,Mountain,9824.0,2867.0,10193.42857142857,10736.0,16370.0
5664,2021-10-12,Mountain,16115.0,9824.0,10961.857142857143,19780.0,10736.0
5673,2021-10-13,Mountain,12094.0,16115.0,9863.857142857143,12448.0,19780.0
5682,2021-10-14,Mountain,11577.0,12094.0,9739.42857142857,12545.0,12448.0
5691,2021-10-15,Mountain,12325.0,11577.0,9708.0,3154.0,12545.0
5700,2021-10-16,Mountain,3853.0,12325.0,9807.857142857143,2867.0,3154.0
5709,2021-10-17,Mountain,695.0,3853.0,9497.57142857143,9824.0,2867.0
5718,2021-10-18,Mountain,13892.0,695.0,10078.714285714286,16115.0,9824.0
5727,2021-10-19,Mountain,14127.0,13892.0,9794.714285714286,12094.0,16115.0
5736,2021-10-20,Mountain,10299.0,14127.0,9538.285714285714,11577.0,12094.0
5745,2021-10-21,Mountain,12235.0,10299.0,9632.285714285714,12325.0,11577.0
5754,2021-10-22,Mountain,12573.0,12235.0,9667.714285714286,3853.0,12325.0
5763,2021-10-23,Mountain,4510.0,12573.0,9761.57142857143,695.0,3853.0
5772,2021-10-24,Mountain,2456.0,4510.0,10013.142857142857,13892.0,695.0
5781,2021-10-25,Mountain,17179.0,2456.0,10482.714285714286,14127.0,13892.0
5790,2021-10-26,Mountain,8874.0,17179.0,9732.285714285714,10299.0,14127.0
5799,2021-10-27,Mountain,15549.0,8874.0,10482.285714285714,12235.0,10299.0
5808,2021-10-28,Mountain,13345.0,15549.0,10640.857142857143,12573.0,12235.0
5817,2021-10-29,Mountain,12267.0,13345.0,10597.142857142857,4510.0,12573.0
5826,2021-10-30,Mountain,3223.0,12267.0,10413.285714285714,2456.0,4510.0
5835,2021-10-31,Mountain,3816.0,3223.0,10607.57142857143,17179.0,2456.0
5844,2021-11-01,Mountain,18464.0,3816.0,10791.142857142857,8874.0,17179.0
5853,2021-11-02,Mountain,11116.0,18464.0,11111.42857142857,15549.0,8874.0
5862,2021-11-03,Mountain,11161.0,11116.0,10484.57142857143,13345.0,15549.0
5871,2021-11-04,Mountain,14090.0,11161.0,10591.0,12267.0,13345.0
5880,2021-11-05,Mountain,14123.0,14090.0,10856.142857142857,3223.0,12267.0
5889,2021-11-06,Mountain,4699.0,14123.0,11067.0,3816.0,3223.0
5898,2021-11-07,Mountain,3229.0,4699.0,10983.142857142857,18464.0,3816.0
5907,2021-11-08,Mountain,21771.0,3229.0,11455.57142857143,11116.0,18464.0
5916,2021-11-09,Mountain,11292.0,21771.0,11480.714285714286,11161.0,11116.0
5925,2021-11-10,Mountain,12937.0,11292.0,11734.42857142857,14090.0,11161.0
5934,2021-11-11,Mountain,7368.0,12937.0,10774.142857142857,14123.0,14090.0
5943,2021-11-12,Mountain,18653.0,7368.0,11421.285714285714,4699.0,14123.0
5952,2021-11-13,Mountain,5682.0,18653.0,11561.714285714286,3229.0,4699.0
5961,2021-11-14,Mountain,3959.0,5682.0,11666.0,21771.0,3229.0
5970,2021-11-15,Mountain,20763.0,3959.0,11522.0,11292.0,21771.0
5979,2021-11-16,Mountain,11430.0,20763.0,11541.714285714286,12937.0,11292.0
5988,2021-11-17,Mountain,13187.0,11430.0,11577.42857142857,7368.0,12937.0
5997,2021-11-18,Mountain,14898.0,13187.0,12653.142857142857,18653.0,7368.0
6006,2021-11-19,Mountain,13513.0,14898.0,11918.857142857143,5682.0,18653.0
6015,2021-11-20,Mountain,5375.0,13513.0,11875.0,3959.0,5682.0
6024,2021-11-21,Mountain,5732.0,5375.0,12128.285714285714,20763.0,3959.0
6033,2021-11-22,Mountain,20184.0,5732.0,12045.57142857143,11430.0,20763.0
6042,2021-11-23,Mountain,9569.0,20184.0,11779.714285714286,13187.0,11430.0
6051,2021-11-24,Mountain,13026.0,9569.0,11756.714285714286,14898.0,13187.0
6060,2021-11-25,Mountain,5464.0,13026.0,10409.0,13513.0,14898.0
6069,2021-11-26,Mountain,7767.0,5464.0,9588.142857142857,5375.0,13513.0
6078,2021-11-27,Mountain,4282.0,7767.0,9432.0,5732.0,5375.0
6087,2021-11-28,Mountain,3190.0,4282.0,9068.857142857143,20184.0,5732.0
6096,2021-11-29,Mountain,17613.0,3190.0,8701.57142857143,9569.0,20184.0
6105,2021-11-30,Mountain,10293.0,17613.0,8805.0,13026.0,9569.0
6114,2021-12-01,Mountain,11966.0,10293.0,8653.57142857143,5464.0,13026.0
6123,2021-12-02,Mountain,14227.0,11966.0,9905.42857142857,7767.0,5464.0
6132,2021-12-03,Mountain,13504.0,14227.0,10725.0,4282.0,7767.0
6141,2021-12-04,Mountain,6730.0,13504.0,11074.714285714286,3190.0,4282.0
6150,2021-12-05,Mountain,4558.0,6730.0,11270.142857142857,17613.0,3190.0
6159,2021-12-06,Mountain,17455.0,4558.0,11247.57142857143,10293.0,17613.0
6168,2021-12-07,Mountain,10467.0,17455.0,11272.42857142857,11966.0,10293.0
6177,2021-12-08,Mountain,10504.0,10467.0,11063.57142857143,14227.0,11966.0
6186,2021-12-09,Mountain,11457.0,10504.0,10667.857142857143,13504.0,14227.0
6195,2021-12-10,Mountain,10345.0,11457.0,10216.57142857143,6730.0,13504.0
6204,2021-12-11,Mountain,3955.0,10345.0,9820.142857142857,4558.0,6730.0
6213,2021-12-12,Mountain,3590.0,3955.0,9681.857142857143,17455.0,4558.0
6222,2021-12-13,Mountain,14069.0,3590.0,9198.142857142857,10467.0,17455.0
6231,2021-12-14,Mountain,7044.0,14069.0,8709.142857142857,10504.0,10467.0
6240,2021-12-15,Mountain,9371.0,7044.0,8547.285714285714,11457.0,10504.0
6249,2021-12-16,Mountain,8882.0,9371.0,8179.428571428572,10345.0,11457.0
6258,2021-12-17,Mountain,9476.0,8882.0,8055.285714285715,3955.0,10345.0
6267,2021-12-18,Mountain,4071.0,9476.0,8071.857142857143,3590.0,3955.0
6276,2021-12-19,Mountain,3420.0,4071.0,8047.571428571428,14069.0,3590.0
6285,2021-12-20,Mountain,14388.0,3420.0,8093.142857142857,7044.0,14069.0
6294,2021-12-21,Mountain,9113.0,14388.0,8388.714285714286,9371.0,7044.0
6303,2021-12-22,Mountain,10591.0,9113.0,8563.0,8882.0,9371.0
6312,2021-12-23,Mountain,10454.0,10591.0,8787.57142857143,9476.0,8882.0
6321,2021-12-24,Mountain,8566.0,10454.0,8657.57142857143,4071.0,9476.0
6330,2021-12-25,Mountain,4712.0,8566.0,8749.142857142857,3420.0,4071.0
6339,2021-12-26,Mountain,1771.0,4712.0,8513.57142857143,14388.0,3420.0
6348,2021-12-27,Mountain,30586.0,1771.0,10827.57142857143,9113.0,14388.0
6357,2021-12-28,Mountain,12694.0,30586.0,11339.142857142857,10591.0,9113.0
6366,2021-12-29,Mountain,21315.0,12694.0,12871.142857142857,10454.0,10591.0
6375,2021-12-30,Mountain,25523.0,21315.0,15023.857142857143,8566.0,10454.0
6384,2021-12-31,Mountain,17008.0,25523.0,16229.857142857143,4712.0,8566.0
6393,2022-01-01,Mountain,8220.0,17008.0,16731.0,1771.0,4712.0
6402,2022-01-02,Mountain,3866.0,8220.0,17030.285714285714,30586.0,1771.0
6411,2022-01-03,Mountain,75749.0,3866.0,23482.14285714286,12694.0,30586.0
6420,2022-01-04,Mountain,28139.0,75749.0,25688.571428571428,21315.0,12694.0
6429,2022-01-05,Mountain,32399.0,28139.0,27272.0,25523.0,21315.0
6438,2022-01-06,Mountain,38189.0,32399.0,29081.428571428572,17008.0,25523.0
6447,2022-01-07,Mountain,47352.0,38189.0,33416.28571428572,8220.0,17008.0
6456,2022-01-08,Mountain,19447.0,47352.0,35020.142857142855,3866.0,8220.0
6465,2022-01-09,Mountain,18247.0,19447.0,37074.57142857143,75749.0,3866.0
6474,2022-01-10,Mountain,112899.0,18247.0,42381.71428571428,28139.0,75749.0
6483,2022-01-11,Mountain,60840.0,112899.0,47053.28571428572,32399.0,28139.0
6492,2022-01-12,Mountain,62010.0,60840.0,51283.42857142857,38189.0,32399.0
6501,2022-01-13,Mountain,65010.0,62010.0,55115.0,47352.0,38189.0
6510,2022-01-14,Mountain,63854.0,65010.0,57472.42857142857,19447.0,47352.0
6519,2022-01-15,Mountain,26127.0,63854.0,58426.71428571428,18247.0,19447.0
6528,2022-01-16,Mountain,26181.0,26127.0,59560.142857142855,112899.0,18247.0
6537,2022-01-17,Mountain,36473.0,26181.0,48642.142857142855,60840.0,112899.0
6546,2022-01-18,Mountain,132400.0,36473.0,58865.0,62010.0,60840.0
6555,2022-01-19,Mountain,60383.0,132400.0,58632.57142857143,65010.0,62010.0
6564,2022-01-20,Mountain,64388.0,60383.0,58543.71428571428,63854.0,65010.0
6573,2022-01-21,Mountain,63158.0,64388.0,58444.28571428572,26127.0,63854.0
6582,2022-01-22,Mountain,29559.0,63158.0,58934.57142857143,26181.0,26127.0
6591,2022-01-23,Mountain,22922.0,29559.0,58469.0,36473.0,26181.0
6600,2022-01-24,Mountain,104888.0,22922.0,68242.57142857143,132400.0,36473.0
6609,2022-01-25,Mountain,42773.0,104888.0,55438.71428571428,60383.0,132400.0
6618,2022-01-26,Mountain,50956.0,42773.0,54092.0,64388.0,60383.0
6627,2022-01-27,Mountain,48030.0,50956.0,51755.142857142855,63158.0,64388.0
6636,2022-01-28,Mountain,48557.0,48030.0,49669.28571428572,29559.0,63158.0
6645,2022-01-29,Mountain,12537.0,48557.0,47237.57142857143,22922.0,29559.0
6654,2022-01-30,Mountain,18151.0,12537.0,46556.0,104888.0,22922.0
6663,2022-01-31,Mountain,62342.0,18151.0,40478.0,42773.0,104888.0
6672,2022-02-01,Mountain,21978.0,62342.0,37507.28571428572,50956.0,42773.0
6681,2022-02-02,Mountain,25428.0,21978.0,33860.42857142857,48030.0,50956.0
6690,2022-02-03,Mountain,25438.0,25428.0,30633.0,48557.0,48030.0
6699,2022-02-04,Mountain,28451.0,25438.0,27760.714285714286,12537.0,48557.0
6708,2022-02-05,Mountain,9581.0,28451.0,27338.428571428572,18151.0,12537.0
6717,2022-02-06,Mountain,7027.0,9581.0,25749.285714285714,62342.0,18151.0
6726,2022-02-07,Mountain,28621.0,7027.0,20932.0,21978.0,62342.0
6735,2022-02-08,Mountain,15106.0,28621.0,19950.285714285714,25428.0,21978.0
6744,2022-02-09,Mountain,18093.0,15106.0,18902.428571428572,25438.0,25428.0
6753,2022-02-10,Mountain,18451.0,18093.0,17904.285714285714,28451.0,25438.0
6762,2022-02-11,Mountain,12757.0,18451.0,15662.285714285714,9581.0,28451.0
6771,2022-02-12,Mountain,5947.0,12757.0,15143.142857142857,7027.0,9581.0
6780,2022-02-13,Mountain,4397.0,5947.0,14767.42857142857,28621.0,7027.0
6789,2022-02-14,Mountain,18575.0,4397.0,13332.285714285714,15106.0,28621.0
6798,2022-02-15,Mountain,8508.0,18575.0,12389.714285714286,18093.0,15106.0
6807,2022-02-16,Mountain,10800.0,8508.0,11347.857142857143,18451.0,18093.0
6816,2022-02-17,Mountain,11188.0,10800.0,10310.285714285714,12757.0,18451.0
6825,2022-02-18,Mountain,10926.0,11188.0,10048.714285714286,5947.0,12757.0
6834,2022-02-19,Mountain,3878.0,10926.0,9753.142857142857,4397.0,5947.0
6843,2022-02-20,Mountain,2043.0,3878.0,9416.857142857143,18575.0,4397.0
6852,2022-02-21,Mountain,4211.0,2043.0,7364.857142857143,8508.0,18575.0
6861,2022-02-22,Mountain,12811.0,4211.0,7979.571428571428,10800.0,8508.0
6870,2022-02-23,Mountain,8192.0,12811.0,7607.0,11188.0,10800.0
6879,2022-02-24,Mountain,8414.0,8192.0,7210.714285714285,10926.0,11188.0
6888,2022-02-25,Mountain,8506.0,8414.0,6865.0,3878.0,10926.0
6897,2022-02-26,Mountain,1636.0,8506.0,6544.714285714285,2043.0,3878.0
6906,2022-02-27,Mountain,561.0,1636.0,6333.0,4211.0,2043.0
6915,2022-02-28,Mountain,9603.0,561.0,7103.285714285715,12811.0,4211.0
6924,2022-03-01,Mountain,4590.0,9603.0,5928.857142857143,8192.0,12811.0
6933,2022-03-02,Mountain,8745.0,4590.0,6007.857142857143,8414.0,8192.0
6942,2022-03-03,Mountain,4660.0,8745.0,5471.571428571428,8506.0,8414.0
6951,2022-03-04,Mountain,5603.0,4660.0,5056.857142857143,1636.0,8506.0
6960,2022-03-05,Mountain,181.0,5603.0,4849.0,561.0,1636.0
6969,2022-03-06,Mountain,105.0,181.0,4783.857142857143,9603.0,561.0
6978,2022-03-07,Mountain,6314.0,105.0,4314.0,4590.0,9603.0
6987,2022-03-08,Mountain,2560.0,6314.0,4024.0,8745.0,4590.0
6996,2022-03-09,Mountain,10068.0,2560.0,4213.0,4660.0,8745.0
7005,2022-03-10,Mountain,3426.0,10068.0,4036.714285714286,5603.0,4660.0
7014,2022-03-11,Mountain,3155.0,3426.0,3687.0,181.0,5603.0
7023,2022-03-12,Mountain,257.0,3155.0,3697.8571428571427,105.0,181.0
7032,2022-03-13,Mountain,199.0,257.0,3711.285714285714,6314.0,105.0
7041,2022-03-14,Mountain,3134.0,199.0,3257.0,2560.0,6314.0
7050,2022-03-15,Mountain,24975.0,3134.0,6459.142857142857,10068.0,2560.0
7059,2022-03-16,Mountain,8129.0,24975.0,6182.142857142857,3426.0,10068.0
7068,2022-03-17,Mountain,2370.0,8129.0,6031.285714285715,3155.0,3426.0
7077,2022-03-18,Mountain,1559.0,2370.0,5803.285714285715,257.0,3155.0
7086,2022-03-19,Mountain,401.0,1559.0,5823.857142857143,199.0,257.0
7095,2022-03-20,Mountain,531.0,401.0,5871.285714285715,3134.0,199.0
7104,2022-03-21,Mountain,3831.0,531.0,5970.857142857143,24975.0,3134.0
7113,2022-03-22,Mountain,2735.0,3831.0,2793.714285714286,8129.0,24975.0
7122,2022-03-23,Mountain,6526.0,2735.0,2564.714285714286,2370.0,8129.0
7131,2022-03-24,Mountain,2544.0,6526.0,2589.5714285714284,1559.0,2370.0
7140,2022-03-25,Mountain,2865.0,2544.0,2776.1428571428573,401.0,1559.0
7149,2022-03-26,Mountain,207.0,2865.0,2748.4285714285716,531.0,401.0
7158,2022-03-27,Mountain,0.0,207.0,2672.5714285714284,3831.0,531.0
7167,2022-03-28,Mountain,2226.0,0.0,2443.285714285714,2735.0,3831.0
7176,2022-03-29,Mountain,1733.0,2226.0,2300.1428571428573,6526.0,2735.0
7185,2022-03-30,Mountain,12177.0,1733.0,3107.4285714285716,2544.0,6526.0
7194,2022-03-31,Mountain,1763.0,12177.0,2995.8571428571427,2865.0,2544.0
7203,2022-04-01,Mountain,1865.0,1763.0,2853.0,207.0,2865.0
7212,2022-04-02,Mountain,218.0,1865.0,2854.5714285714284,0.0,207.0
7221,2022-04-03,Mountain,-12.0,218.0,2852.8571428571427,2226.0,0.0
7230,2022-04-04,Mountain,1986.0,-12.0,2818.5714285714284,1733.0,2226.0
7239,2022-04-05,Mountain,1426.0,1986.0,2774.714285714286,12177.0,1733.0
7248,2022-04-06,Mountain,11216.0,1426.0,2637.4285714285716,1763.0,12177.0
7257,2022-04-07,Mountain,2331.0,11216.0,2718.5714285714284,1865.0,1763.0
7266,2022-04-08,Mountain,2476.0,2331.0,2805.8571428571427,218.0,1865.0
7275,2022-04-09,Mountain,174.0,2476.0,2799.5714285714284,-12.0,218.0
7284,2022-04-10,Mountain,0.0,174.0,2801.285714285714,1986.0,-12.0
7293,2022-04-11,Mountain,3522.0,0.0,3020.714285714286,1426.0,1986.0
7302,2022-04-12,Mountain,1492.0,3522.0,3030.1428571428573,11216.0,1426.0
7311,2022-04-13,Mountain,5063.0,1492.0,2151.1428571428573,2331.0,11216.0
7320,2022-04-14,Mountain,2857.0,5063.0,2226.285714285714,2476.0,2331.0
7329,2022-04-15,Mountain,2437.0,2857.0,2220.714285714286,174.0,2476.0
7338,2022-04-16,Mountain,210.0,2437.0,2225.8571428571427,0.0,174.0
7347,2022-04-17,Mountain,0.0,210.0,2225.8571428571427,3522.0,0.0
7356,2022-04-18,Mountain,2609.0,0.0,2095.4285714285716,1492.0,3522.0
7365,2022-04-19,Mountain,2835.0,2609.0,2287.285714285714,5063.0,1492.0
7374,2022-04-20,Mountain,4521.0,2835.0,2209.8571428571427,2857.0,5063.0
7383,2022-04-21,Mountain,4064.0,4521.0,2382.285714285714,2437.0,2857.0
7392,2022-04-22,Mountain,2993.0,4064.0,2461.714285714286,210.0,2437.0
7401,2022-04-23,Mountain,559.0,2993.0,2511.5714285714284,0.0,210.0
7410,2022-04-24,Mountain,5.0,559.0,2512.285714285714,2609.0,0.0
7419,2022-04-25,Mountain,2542.0,5.0,2502.714285714286,2835.0,2609.0
7428,2022-04-26,Mountain,2175.0,2542.0,2408.4285714285716,4521.0,2835.0
7437,2022-04-27,Mountain,4688.0,2175.0,2432.285714285714,4064.0,4521.0
7446,2022-04-28,Mountain,3642.0,4688.0,2372.0,2993.0,4064.0
7455,2022-04-29,Mountain,3512.0,3642.0,2446.1428571428573,559.0,2993.0
7464,2022-04-30,Mountain,428.0,3512.0,2427.4285714285716,5.0,559.0
7473,2022-05-01,Mountain,267.0,428.0,2464.8571428571427,2542.0,5.0
7482,2022-05-02,Mountain,2360.0,267.0,2438.8571428571427,2175.0,2542.0
7491,2022-05-03,Mountain,2354.0,2360.0,2464.4285714285716,4688.0,2175.0
7500,2022-05-04,Mountain,6543.0,2354.0,2729.4285714285716,3642.0,4688.0
7509,2022-05-05,Mountain,5476.0,6543.0,2991.4285714285716,3512.0,3642.0
7518,2022-05-06,Mountain,2571.0,5476.0,2857.0,428.0,3512.0
7527,2022-05-07,Mountain,624.0,2571.0,2885.0,267.0,428.0
7536,2022-05-08,Mountain,0.0,624.0,2846.8571428571427,2360.0,267.0
7545,2022-05-09,Mountain,3153.0,0.0,2960.1428571428573,2354.0,2360.0
7554,2022-05-10,Mountain,3217.0,3153.0,3083.4285714285716,6543.0,2354.0
7563,2022-05-11,Mountain,8869.0,3217.0,3415.714285714286,5476.0,6543.0
7572,2022-05-12,Mountain,11244.0,8869.0,4239.714285714285,2571.0,5476.0
7581,2022-05-13,Mountain,4459.0,11244.0,4509.428571428572,624.0,2571.0
7590,2022-05-14,Mountain,2678.0,4459.0,4802.857142857143,0.0,624.0
7599,2022-05-15,Mountain,0.0,2678.0,4802.857142857143,3153.0,0.0
7608,2022-05-16,Mountain,4013.0,0.0,4925.714285714285,3217.0,3153.0
7617,2022-05-17,Mountain,4591.0,4013.0,5122.0,8869.0,3217.0
7626,2022-05-18,Mountain,11512.0,4591.0,5499.571428571428,11244.0,8869.0
7635,2022-05-19,Mountain,8753.0,11512.0,5143.714285714285,4459.0,11244.0
7644,2022-05-20,Mountain,3782.0,8753.0,5047.0,2678.0,4459.0
7653,2022-05-21,Mountain,2412.0,3782.0,5009.0,0.0,2678.0
7662,2022-05-22,Mountain,0.0,2412.0,5009.0,4013.0,0.0
7671,2022-05-23,Mountain,4476.0,0.0,5075.142857142857,4591.0,4013.0
7680,2022-05-24,Mountain,4742.0,4476.0,5096.714285714285,11512.0,4591.0
7689,2022-05-25,Mountain,17511.0,4742.0,5953.714285714285,8753.0,11512.0
7698,2022-05-26,Mountain,15980.0,17511.0,6986.142857142857,3782.0,8753.0
7707,2022-05-27,Mountain,5500.0,15980.0,7231.571428571428,2412.0,3782.0
7716,2022-05-28,Mountain,3184.0,5500.0,7341.857142857143,0.0,2412.0
7725,2022-05-29,Mountain,0.0,3184.0,7341.857142857143,4476.0,0.0
7734,2022-05-30,Mountain,0.0,0.0,6702.428571428572,4742.0,4476.0
7743,2022-05-31,Mountain,11929.0,0.0,7729.142857142857,17511.0,4742.0
7752,2022-06-01,Mountain,17543.0,11929.0,7733.714285714285,15980.0,17511.0
7761,2022-06-02,Mountain,12399.0,17543.0,7222.142857142857,5500.0,15980.0
7770,2022-06-03,Mountain,7532.0,12399.0,7512.428571428572,3184.0,5500.0
7779,2022-06-04,Mountain,1161.0,7532.0,7223.428571428572,0.0,3184.0
7788,2022-06-05,Mountain,0.0,1161.0,7223.428571428572,0.0,0.0
7797,2022-06-06,Mountain,7984.0,0.0,8364.0,11929.0,0.0
7806,2022-06-07,Mountain,5751.0,7984.0,7481.428571428572,17543.0,11929.0
7815,2022-06-08,Mountain,23566.0,5751.0,8341.857142857143,12399.0,17543.0
7824,2022-06-09,Mountain,19323.0,23566.0,9331.0,7532.0,12399.0
7833,2022-06-10,Mountain,10243.0,19323.0,9718.285714285714,1161.0,7532.0
7842,2022-06-11,Mountain,1907.0,10243.0,9824.857142857143,0.0,1161.0
7851,2022-06-12,Mountain,3779.0,1907.0,10364.714285714286,7984.0,0.0
7860,2022-06-13,Mountain,6906.0,3779.0,10210.714285714286,5751.0,7984.0
7869,2022-06-14,Mountain,8035.0,6906.0,10537.0,23566.0,5751.0
7878,2022-06-15,Mountain,23451.0,8035.0,10520.57142857143,19323.0,23566.0
7887,2022-06-16,Mountain,10066.0,23451.0,9198.142857142857,10243.0,19323.0
7896,2022-06-17,Mountain,9335.0,10066.0,9068.42857142857,1907.0,10243.0
7905,2022-06-18,Mountain,553.0,9335.0,8875.0,3779.0,1907.0
7914,2022-06-19,Mountain,0.0,553.0,8335.142857142857,6906.0,3779.0
7923,2022-06-20,Mountain,2208.0,0.0,7664.0,8035.0,6906.0
7932,2022-06-21,Mountain,9016.0,2208.0,7804.142857142857,23451.0,8035.0
7941,2022-06-22,Mountain,24132.0,9016.0,7901.428571428572,10066.0,23451.0
7950,2022-06-23,Mountain,16954.0,24132.0,8885.42857142857,9335.0,10066.0
7959,2022-06-24,Mountain,8554.0,16954.0,8773.857142857143,553.0,9335.0
7968,2022-06-25,Mountain,5803.0,8554.0,9523.857142857143,0.0,553.0
7977,2022-06-26,Mountain,0.0,5803.0,9523.857142857143,2208.0,0.0
7986,2022-06-27,Mountain,8262.0,0.0,10388.714285714286,9016.0,2208.0
7995,2022-06-28,Mountain,4847.0,8262.0,9793.142857142857,24132.0,9016.0
8004,2022-06-29,Mountain,25289.0,4847.0,9958.42857142857,16954.0,24132.0
8013,2022-06-30,Mountain,11319.0,25289.0,9153.42857142857,8554.0,16954.0
8022,2022-07-01,Mountain,5931.0,11319.0,8778.714285714286,5803.0,8554.0
8031,2022-07-02,Mountain,0.0,5931.0,7949.714285714285,0.0,5803.0
8040,2022-07-03,Mountain,0.0,0.0,7949.714285714285,8262.0,0.0
8049,2022-07-04,Mountain,3224.0,0.0,7230.0,4847.0,8262.0
8058,2022-07-05,Mountain,8569.0,3224.0,7761.714285714285,25289.0,4847.0
8067,2022-07-06,Mountain,25681.0,8569.0,7817.714285714285,11319.0,25289.0
8076,2022-07-07,Mountain,15769.0,25681.0,8453.42857142857,5931.0,11319.0
8085,2022-07-08,Mountain,8807.0,15769.0,8864.285714285714,0.0,5931.0
8094,2022-07-09,Mountain,0.0,8807.0,8864.285714285714,0.0,0.0
8103,2022-07-10,Mountain,4.0,0.0,8864.857142857143,3224.0,0.0
