,date,region,new_confirmed,1_day_shift,7_day_avg,2_day_shift,8_day_shift,9_day_shift
5348,2021-09-07,Mid-Atlantic,6146.0,8143.0,9904.714285714286,11391.0,9869.0,7385.0
5357,2021-09-08,Mid-Atlantic,10344.0,6146.0,9991.0,8143.0,9271.0,9869.0
5366,2021-09-09,Mid-Atlantic,12861.0,10344.0,10054.57142857143,6146.0,9740.0,9271.0
5375,2021-09-10,Mid-Atlantic,13552.0,12861.0,10406.0,10344.0,12416.0,9740.0
5384,2021-09-11,Mid-Atlantic,13685.0,13552.0,10874.57142857143,12861.0,11092.0,12416.0
5393,2021-09-12,Mid-Atlantic,9707.0,13685.0,10634.0,13552.0,10405.0,11092.0
5402,2021-09-13,Mid-Atlantic,10103.0,9707.0,10914.0,13685.0,11391.0,10405.0
5411,2021-09-14,Mid-Atlantic,9883.0,10103.0,11447.857142857143,9707.0,8143.0,11391.0
5420,2021-09-15,Mid-Atlantic,11895.0,9883.0,11669.42857142857,10103.0,6146.0,8143.0
5429,2021-09-16,Mid-Atlantic,15474.0,11895.0,12042.714285714286,9883.0,10344.0,6146.0
5438,2021-09-17,Mid-Atlantic,13610.0,15474.0,12051.0,11895.0,12861.0,10344.0
5447,2021-09-18,Mid-Atlantic,11526.0,13610.0,11742.57142857143,15474.0,13552.0,12861.0
5456,2021-09-19,Mid-Atlantic,14133.0,11526.0,12374.857142857143,13610.0,13685.0,13552.0
5465,2021-09-20,Mid-Atlantic,7949.0,14133.0,12067.142857142857,11526.0,9707.0,13685.0
5474,2021-09-21,Mid-Atlantic,12435.0,7949.0,12431.714285714286,14133.0,10103.0,9707.0
5483,2021-09-22,Mid-Atlantic,11279.0,12435.0,12343.714285714286,7949.0,9883.0,10103.0
5492,2021-09-23,Mid-Atlantic,12778.0,11279.0,11958.57142857143,12435.0,11895.0,9883.0
5501,2021-09-24,Mid-Atlantic,13452.0,12778.0,11936.0,11279.0,15474.0,11895.0
5510,2021-09-25,Mid-Atlantic,10998.0,13452.0,11860.57142857143,12778.0,13610.0,15474.0
5519,2021-09-26,Mid-Atlantic,12145.0,10998.0,11576.57142857143,13452.0,11526.0,13610.0
5528,2021-09-27,Mid-Atlantic,6995.0,12145.0,11440.285714285714,10998.0,14133.0,11526.0
5537,2021-09-28,Mid-Atlantic,12565.0,6995.0,11458.857142857143,12145.0,7949.0,14133.0
5546,2021-09-29,Mid-Atlantic,11583.0,12565.0,11502.285714285714,6995.0,12435.0,7949.0
5555,2021-09-30,Mid-Atlantic,12198.0,11583.0,11419.42857142857,12565.0,11279.0,12435.0
5564,2021-10-01,Mid-Atlantic,12843.0,12198.0,11332.42857142857,11583.0,12778.0,11279.0
5573,2021-10-02,Mid-Atlantic,8663.0,12843.0,10998.857142857143,12198.0,13452.0,12778.0
5582,2021-10-03,Mid-Atlantic,11139.0,8663.0,10855.142857142857,12843.0,10998.0,13452.0
5591,2021-10-04,Mid-Atlantic,11901.0,11139.0,11556.0,8663.0,12145.0,10998.0
5600,2021-10-05,Mid-Atlantic,9591.0,11901.0,11131.142857142857,11139.0,6995.0,12145.0
5609,2021-10-06,Mid-Atlantic,13185.0,9591.0,11360.0,11901.0,12565.0,6995.0
5618,2021-10-07,Mid-Atlantic,13486.0,13185.0,11544.0,9591.0,11583.0,12565.0
5627,2021-10-08,Mid-Atlantic,13285.0,13486.0,11607.142857142857,13185.0,12198.0,11583.0
5636,2021-10-09,Mid-Atlantic,10977.0,13285.0,11937.714285714286,13486.0,12843.0,12198.0
5645,2021-10-10,Mid-Atlantic,7417.0,10977.0,11406.0,13285.0,8663.0,12843.0
5654,2021-10-11,Mid-Atlantic,11708.0,7417.0,11378.42857142857,10977.0,11139.0,8663.0
5663,2021-10-12,Mid-Atlantic,8793.0,11708.0,11264.42857142857,7417.0,11901.0,11139.0
5672,2021-10-13,Mid-Atlantic,11282.0,8793.0,10992.57142857143,11708.0,9591.0,11901.0
5681,2021-10-14,Mid-Atlantic,11405.0,11282.0,10695.285714285714,8793.0,13185.0,9591.0
5690,2021-10-15,Mid-Atlantic,13450.0,11405.0,10718.857142857143,11282.0,13486.0,13185.0
5699,2021-10-16,Mid-Atlantic,9955.0,13450.0,10572.857142857143,11405.0,13285.0,13486.0
5708,2021-10-17,Mid-Atlantic,7866.0,9955.0,10637.0,13450.0,10977.0,13285.0
5717,2021-10-18,Mid-Atlantic,9058.0,7866.0,10258.42857142857,9955.0,7417.0,10977.0
5726,2021-10-19,Mid-Atlantic,8431.0,9058.0,10206.714285714286,7866.0,11708.0,7417.0
5735,2021-10-20,Mid-Atlantic,9467.0,8431.0,9947.42857142857,9058.0,8793.0,11708.0
5744,2021-10-21,Mid-Atlantic,10831.0,9467.0,9865.42857142857,8431.0,11282.0,8793.0
5753,2021-10-22,Mid-Atlantic,9902.0,10831.0,9358.57142857143,9467.0,11405.0,11282.0
5762,2021-10-23,Mid-Atlantic,9177.0,9902.0,9247.42857142857,10831.0,13450.0,11405.0
5771,2021-10-24,Mid-Atlantic,6353.0,9177.0,9031.285714285714,9902.0,9955.0,13450.0
5780,2021-10-25,Mid-Atlantic,8389.0,6353.0,8935.714285714286,9177.0,7866.0,9955.0
5789,2021-10-26,Mid-Atlantic,7711.0,8389.0,8832.857142857143,6353.0,9058.0,7866.0
5798,2021-10-27,Mid-Atlantic,9608.0,7711.0,8853.0,8389.0,8431.0,9058.0
5807,2021-10-28,Mid-Atlantic,9476.0,9608.0,8659.42857142857,7711.0,9467.0,8431.0
5816,2021-10-29,Mid-Atlantic,11546.0,9476.0,8894.285714285714,9608.0,10831.0,9467.0
5825,2021-10-30,Mid-Atlantic,8723.0,11546.0,8829.42857142857,9476.0,9902.0,10831.0
5834,2021-10-31,Mid-Atlantic,7123.0,8723.0,8939.42857142857,11546.0,9177.0,9902.0
5843,2021-11-01,Mid-Atlantic,6516.0,7123.0,8671.857142857143,8723.0,6353.0,9177.0
5852,2021-11-02,Mid-Atlantic,10552.0,6516.0,9077.714285714286,7123.0,8389.0,6353.0
5861,2021-11-03,Mid-Atlantic,9131.0,10552.0,9009.57142857143,6516.0,7711.0,8389.0
5870,2021-11-04,Mid-Atlantic,11297.0,9131.0,9269.714285714286,10552.0,9608.0,7711.0
5879,2021-11-05,Mid-Atlantic,11374.0,11297.0,9245.142857142857,9131.0,9476.0,9608.0
5888,2021-11-06,Mid-Atlantic,9917.0,11374.0,9415.714285714286,11297.0,11546.0,9476.0
5897,2021-11-07,Mid-Atlantic,8313.0,9917.0,9585.714285714286,11374.0,8723.0,11546.0
5906,2021-11-08,Mid-Atlantic,9860.0,8313.0,10063.42857142857,9917.0,7123.0,8723.0
5915,2021-11-09,Mid-Atlantic,9696.0,9860.0,9941.142857142857,8313.0,6516.0,7123.0
5924,2021-11-10,Mid-Atlantic,13613.0,9696.0,10581.42857142857,9860.0,10552.0,6516.0
5933,2021-11-11,Mid-Atlantic,13799.0,13613.0,10938.857142857143,9696.0,9131.0,10552.0
5942,2021-11-12,Mid-Atlantic,13632.0,13799.0,11261.42857142857,13613.0,11297.0,9131.0
5951,2021-11-13,Mid-Atlantic,27959.0,13632.0,13838.857142857143,13799.0,11374.0,11297.0
5960,2021-11-14,Mid-Atlantic,10649.0,27959.0,14172.57142857143,13632.0,9917.0,11374.0
5969,2021-11-15,Mid-Atlantic,11951.0,10649.0,14471.285714285714,27959.0,8313.0,9917.0
5978,2021-11-16,Mid-Atlantic,12578.0,11951.0,14883.0,10649.0,9860.0,8313.0
5987,2021-11-17,Mid-Atlantic,14000.0,12578.0,14938.285714285714,11951.0,9696.0,9860.0
5996,2021-11-18,Mid-Atlantic,17225.0,14000.0,15427.714285714286,12578.0,13613.0,9696.0
6005,2021-11-19,Mid-Atlantic,17435.0,17225.0,15971.0,14000.0,13799.0,13613.0
6014,2021-11-20,Mid-Atlantic,14179.0,17435.0,14002.42857142857,17225.0,13632.0,13799.0
6023,2021-11-21,Mid-Atlantic,15824.0,14179.0,14741.714285714286,17435.0,27959.0,13632.0
6032,2021-11-22,Mid-Atlantic,12463.0,15824.0,14814.857142857143,14179.0,10649.0,27959.0
6041,2021-11-23,Mid-Atlantic,13445.0,12463.0,14938.714285714286,15824.0,11951.0,10649.0
6050,2021-11-24,Mid-Atlantic,16790.0,13445.0,15337.285714285714,12463.0,12578.0,11951.0
6059,2021-11-25,Mid-Atlantic,15563.0,16790.0,15099.857142857143,13445.0,14000.0,12578.0
6068,2021-11-26,Mid-Atlantic,16466.0,15563.0,14961.42857142857,16790.0,17225.0,14000.0
6077,2021-11-27,Mid-Atlantic,10380.0,16466.0,14418.714285714286,15563.0,17435.0,17225.0
6086,2021-11-28,Mid-Atlantic,10534.0,10380.0,13663.0,16466.0,14179.0,17435.0
6095,2021-11-29,Mid-Atlantic,15649.0,10534.0,14118.142857142857,10380.0,15824.0,14179.0
6104,2021-11-30,Mid-Atlantic,15661.0,15649.0,14434.714285714286,10534.0,12463.0,15824.0
6113,2021-12-01,Mid-Atlantic,20114.0,15661.0,14909.57142857143,15649.0,13445.0,12463.0
6122,2021-12-02,Mid-Atlantic,24936.0,20114.0,16248.57142857143,15661.0,16790.0,13445.0
6131,2021-12-03,Mid-Atlantic,25832.0,24936.0,17586.571428571428,20114.0,15563.0,16790.0
6140,2021-12-04,Mid-Atlantic,21320.0,25832.0,19149.428571428572,24936.0,16466.0,15563.0
6149,2021-12-05,Mid-Atlantic,17417.0,21320.0,20132.714285714286,25832.0,10380.0,16466.0
6158,2021-12-06,Mid-Atlantic,18485.0,17417.0,20537.85714285714,21320.0,10534.0,10380.0
6167,2021-12-07,Mid-Atlantic,20399.0,18485.0,21214.714285714286,17417.0,15649.0,10534.0
6176,2021-12-08,Mid-Atlantic,22232.0,20399.0,21517.285714285714,18485.0,15661.0,15649.0
6185,2021-12-09,Mid-Atlantic,24215.0,22232.0,21414.285714285714,20399.0,20114.0,15661.0
6194,2021-12-10,Mid-Atlantic,28405.0,24215.0,21781.85714285714,22232.0,24936.0,20114.0
6203,2021-12-11,Mid-Atlantic,23520.0,28405.0,22096.14285714286,24215.0,25832.0,24936.0
6212,2021-12-12,Mid-Atlantic,19517.0,23520.0,22396.14285714286,28405.0,21320.0,25832.0
6221,2021-12-13,Mid-Atlantic,23743.0,19517.0,23147.285714285714,23520.0,17417.0,21320.0
6230,2021-12-14,Mid-Atlantic,20769.0,23743.0,23200.14285714286,19517.0,18485.0,17417.0
6239,2021-12-15,Mid-Atlantic,24673.0,20769.0,23548.85714285714,23743.0,20399.0,18485.0
6248,2021-12-16,Mid-Atlantic,32432.0,24673.0,24722.714285714286,20769.0,22232.0,20399.0
6257,2021-12-17,Mid-Atlantic,36589.0,32432.0,25891.85714285714,24673.0,24215.0,22232.0
6266,2021-12-18,Mid-Atlantic,26794.0,36589.0,26359.571428571428,32432.0,28405.0,24215.0
6275,2021-12-19,Mid-Atlantic,42836.0,26794.0,29690.85714285714,36589.0,23520.0,28405.0
6284,2021-12-20,Mid-Atlantic,31789.0,42836.0,30840.285714285714,26794.0,19517.0,23520.0
6293,2021-12-21,Mid-Atlantic,44557.0,31789.0,34238.57142857143,42836.0,23743.0,19517.0
6302,2021-12-22,Mid-Atlantic,50204.0,44557.0,37885.857142857145,31789.0,20769.0,23743.0
6311,2021-12-23,Mid-Atlantic,62525.0,50204.0,42184.857142857145,44557.0,24673.0,20769.0
6320,2021-12-24,Mid-Atlantic,64818.0,62525.0,46217.57142857143,50204.0,32432.0,24673.0
6329,2021-12-25,Mid-Atlantic,29337.0,64818.0,46580.857142857145,62525.0,36589.0,32432.0
6338,2021-12-26,Mid-Atlantic,107160.0,29337.0,55770.0,64818.0,26794.0,36589.0
6347,2021-12-27,Mid-Atlantic,51252.0,107160.0,58550.42857142857,29337.0,42836.0,26794.0
6356,2021-12-28,Mid-Atlantic,78013.0,51252.0,63329.857142857145,107160.0,31789.0,42836.0
6365,2021-12-29,Mid-Atlantic,103562.0,78013.0,70952.42857142857,51252.0,44557.0,31789.0
6374,2021-12-30,Mid-Atlantic,125380.0,103562.0,79931.71428571429,78013.0,50204.0,44557.0
6383,2021-12-31,Mid-Atlantic,133585.0,125380.0,89755.57142857143,103562.0,62525.0,50204.0
6392,2022-01-01,Mid-Atlantic,136657.0,133585.0,105087.0,125380.0,64818.0,62525.0
6401,2022-01-02,Mid-Atlantic,106605.0,136657.0,105007.71428571429,133585.0,29337.0,64818.0
6410,2022-01-03,Mid-Atlantic,105991.0,106605.0,112827.57142857143,136657.0,107160.0,29337.0
6419,2022-01-04,Mid-Atlantic,102870.0,105991.0,116378.57142857143,106605.0,51252.0,107160.0
6428,2022-01-05,Mid-Atlantic,139734.0,102870.0,121546.0,105991.0,78013.0,51252.0
6437,2022-01-06,Mid-Atlantic,141668.0,139734.0,123872.85714285714,102870.0,103562.0,78013.0
6446,2022-01-07,Mid-Atlantic,148142.0,141668.0,125952.42857142857,139734.0,125380.0,103562.0
6455,2022-01-08,Mid-Atlantic,156482.0,148142.0,128784.57142857143,141668.0,133585.0,125380.0
6464,2022-01-09,Mid-Atlantic,132974.0,156482.0,132551.57142857142,148142.0,136657.0,133585.0
6473,2022-01-10,Mid-Atlantic,110797.0,132974.0,133238.14285714287,156482.0,106605.0,136657.0
6482,2022-01-11,Mid-Atlantic,100817.0,110797.0,132944.85714285713,132974.0,105991.0,106605.0
6491,2022-01-12,Mid-Atlantic,108127.0,100817.0,128429.57142857143,110797.0,102870.0,105991.0
6500,2022-01-13,Mid-Atlantic,111945.0,108127.0,124183.42857142857,100817.0,139734.0,102870.0
6509,2022-01-14,Mid-Atlantic,96262.0,111945.0,116772.0,108127.0,141668.0,139734.0
6518,2022-01-15,Mid-Atlantic,87132.0,96262.0,106864.85714285714,111945.0,148142.0,141668.0
6527,2022-01-16,Mid-Atlantic,99975.0,87132.0,102150.71428571429,96262.0,156482.0,148142.0
6536,2022-01-17,Mid-Atlantic,51594.0,99975.0,93693.14285714286,87132.0,132974.0,156482.0
6545,2022-01-18,Mid-Atlantic,49897.0,51594.0,86418.85714285714,99975.0,110797.0,132974.0
6554,2022-01-19,Mid-Atlantic,49962.0,49897.0,78109.57142857143,51594.0,100817.0,110797.0
6563,2022-01-20,Mid-Atlantic,60059.0,49962.0,70697.28571428571,49897.0,108127.0,100817.0
6572,2022-01-21,Mid-Atlantic,59039.0,60059.0,65379.71428571428,49962.0,111945.0,108127.0
6581,2022-01-22,Mid-Atlantic,53918.0,59039.0,60634.857142857145,60059.0,96262.0,111945.0
6590,2022-01-23,Mid-Atlantic,41067.0,53918.0,52219.42857142857,59039.0,87132.0,96262.0
6599,2022-01-24,Mid-Atlantic,26841.0,41067.0,48683.28571428572,53918.0,99975.0,87132.0
6608,2022-01-25,Mid-Atlantic,33119.0,26841.0,46286.42857142857,41067.0,51594.0,99975.0
6617,2022-01-26,Mid-Atlantic,34854.0,33119.0,44128.142857142855,26841.0,49897.0,51594.0
6626,2022-01-27,Mid-Atlantic,40583.0,34854.0,41345.857142857145,33119.0,49962.0,49897.0
6635,2022-01-28,Mid-Atlantic,39139.0,40583.0,38503.0,34854.0,60059.0,49962.0
6644,2022-01-29,Mid-Atlantic,30079.0,39139.0,35097.42857142857,40583.0,59039.0,60059.0
6653,2022-01-30,Mid-Atlantic,15248.0,30079.0,31409.0,39139.0,53918.0,59039.0
6662,2022-01-31,Mid-Atlantic,16645.0,15248.0,29952.428571428572,30079.0,41067.0,53918.0
6671,2022-02-01,Mid-Atlantic,15602.0,16645.0,27450.0,15248.0,26841.0,41067.0
6680,2022-02-02,Mid-Atlantic,19626.0,15602.0,25274.571428571428,16645.0,33119.0,26841.0
6689,2022-02-03,Mid-Atlantic,21461.0,19626.0,22542.85714285714,15602.0,34854.0,33119.0
6698,2022-02-04,Mid-Atlantic,17830.0,21461.0,19498.714285714286,19626.0,40583.0,34854.0
6707,2022-02-05,Mid-Atlantic,16063.0,17830.0,17496.428571428572,21461.0,39139.0,40583.0
6716,2022-02-06,Mid-Atlantic,13102.0,16063.0,17189.85714285714,17830.0,30079.0,39139.0
6725,2022-02-07,Mid-Atlantic,13022.0,13102.0,16672.285714285714,16063.0,15248.0,30079.0
6734,2022-02-08,Mid-Atlantic,1696.0,13022.0,14685.714285714286,13102.0,16645.0,15248.0
6743,2022-02-09,Mid-Atlantic,13636.0,1696.0,13830.0,13022.0,15602.0,16645.0
6752,2022-02-10,Mid-Atlantic,15256.0,13636.0,12943.57142857143,1696.0,19626.0,15602.0
6761,2022-02-11,Mid-Atlantic,11516.0,15256.0,12041.57142857143,13636.0,21461.0,19626.0
6770,2022-02-12,Mid-Atlantic,9569.0,11516.0,11113.857142857143,15256.0,17830.0,21461.0
6779,2022-02-13,Mid-Atlantic,8909.0,9569.0,10514.857142857143,11516.0,16063.0,17830.0
6788,2022-02-14,Mid-Atlantic,5665.0,8909.0,9463.857142857143,9569.0,13102.0,16063.0
6797,2022-02-15,Mid-Atlantic,6343.0,5665.0,10127.714285714286,8909.0,13022.0,13102.0
6806,2022-02-16,Mid-Atlantic,8171.0,6343.0,9347.0,5665.0,1696.0,13022.0
6815,2022-02-17,Mid-Atlantic,10178.0,8171.0,8621.57142857143,6343.0,13636.0,1696.0
6824,2022-02-18,Mid-Atlantic,10077.0,10178.0,8416.0,8171.0,15256.0,13636.0
6833,2022-02-19,Mid-Atlantic,7660.0,10077.0,8143.285714285715,10178.0,11516.0,15256.0
6842,2022-02-20,Mid-Atlantic,4437.0,7660.0,7504.428571428572,10077.0,9569.0,11516.0
6851,2022-02-21,Mid-Atlantic,4514.0,4437.0,7340.0,7660.0,8909.0,9569.0
6860,2022-02-22,Mid-Atlantic,5425.0,4514.0,7208.857142857143,4437.0,5665.0,8909.0
6869,2022-02-23,Mid-Atlantic,6388.0,5425.0,6954.142857142857,4514.0,6343.0,5665.0
6878,2022-02-24,Mid-Atlantic,6277.0,6388.0,6396.857142857143,5425.0,8171.0,6343.0
6887,2022-02-25,Mid-Atlantic,5569.0,6277.0,5752.857142857143,6388.0,10178.0,8171.0
6896,2022-02-26,Mid-Atlantic,4927.0,5569.0,5362.428571428572,6277.0,10077.0,10178.0
6905,2022-02-27,Mid-Atlantic,4745.0,4927.0,5406.428571428572,5569.0,7660.0,10077.0
6914,2022-02-28,Mid-Atlantic,2902.0,4745.0,5176.142857142857,4927.0,4437.0,7660.0
6923,2022-03-01,Mid-Atlantic,3449.0,2902.0,4893.857142857143,4745.0,4514.0,4437.0
6932,2022-03-02,Mid-Atlantic,4277.0,3449.0,4592.285714285715,2902.0,5425.0,4514.0
6941,2022-03-03,Mid-Atlantic,5000.0,4277.0,4409.857142857143,3449.0,6388.0,5425.0
6950,2022-03-04,Mid-Atlantic,3340.0,5000.0,4091.4285714285716,4277.0,6277.0,6388.0
6959,2022-03-05,Mid-Atlantic,4541.0,3340.0,4036.285714285714,5000.0,5569.0,6277.0
6968,2022-03-06,Mid-Atlantic,4192.0,4541.0,3957.285714285714,3340.0,4927.0,5569.0
6977,2022-03-07,Mid-Atlantic,2844.0,4192.0,3949.0,4541.0,4745.0,4927.0
6986,2022-03-08,Mid-Atlantic,3542.0,2844.0,3962.285714285714,4192.0,2902.0,4745.0
6995,2022-03-09,Mid-Atlantic,3427.0,3542.0,3840.8571428571427,2844.0,3449.0,2902.0
7004,2022-03-10,Mid-Atlantic,4241.0,3427.0,3732.4285714285716,3542.0,4277.0,3449.0
7013,2022-03-11,Mid-Atlantic,4417.0,4241.0,3886.285714285714,3427.0,5000.0,4277.0
7022,2022-03-12,Mid-Atlantic,2404.0,4417.0,3581.0,4241.0,3340.0,5000.0
7031,2022-03-13,Mid-Atlantic,3649.0,2404.0,3503.4285714285716,4417.0,4541.0,3340.0
7040,2022-03-14,Mid-Atlantic,1889.0,3649.0,3367.0,2404.0,4192.0,4541.0
7049,2022-03-15,Mid-Atlantic,4240.0,1889.0,3466.714285714286,3649.0,2844.0,4192.0
7058,2022-03-16,Mid-Atlantic,4833.0,4240.0,3667.5714285714284,1889.0,3542.0,2844.0
7067,2022-03-17,Mid-Atlantic,4244.0,4833.0,3668.0,4240.0,3427.0,3542.0
7076,2022-03-18,Mid-Atlantic,4524.0,4244.0,3683.285714285714,4833.0,4241.0,3427.0
7085,2022-03-19,Mid-Atlantic,3161.0,4524.0,3791.4285714285716,4244.0,4417.0,4241.0
7094,2022-03-20,Mid-Atlantic,4210.0,3161.0,3871.5714285714284,4524.0,2404.0,4417.0
7103,2022-03-21,Mid-Atlantic,2264.0,4210.0,3925.1428571428573,3161.0,3649.0,2404.0
7112,2022-03-22,Mid-Atlantic,2760.0,2264.0,3713.714285714286,4210.0,1889.0,3649.0
7121,2022-03-23,Mid-Atlantic,5334.0,2760.0,3785.285714285714,2264.0,4240.0,1889.0
7130,2022-03-24,Mid-Atlantic,6103.0,5334.0,4050.8571428571427,2760.0,4833.0,4240.0
7139,2022-03-25,Mid-Atlantic,5282.0,6103.0,4159.142857142857,5334.0,4244.0,4833.0
7148,2022-03-26,Mid-Atlantic,3328.0,5282.0,4183.0,6103.0,4524.0,4244.0
7157,2022-03-27,Mid-Atlantic,5701.0,3328.0,4396.0,5282.0,3161.0,4524.0
7166,2022-03-28,Mid-Atlantic,3249.0,5701.0,4536.714285714285,3328.0,4210.0,3161.0
7175,2022-03-29,Mid-Atlantic,3916.0,3249.0,4701.857142857143,5701.0,2264.0,4210.0
7184,2022-03-30,Mid-Atlantic,4988.0,3916.0,4652.428571428572,3249.0,2760.0,2264.0
7193,2022-03-31,Mid-Atlantic,7251.0,4988.0,4816.428571428572,3916.0,5334.0,2760.0
7202,2022-04-01,Mid-Atlantic,6227.0,7251.0,4951.428571428572,4988.0,6103.0,5334.0
7211,2022-04-02,Mid-Atlantic,4523.0,6227.0,5122.142857142857,7251.0,5282.0,6103.0
7220,2022-04-03,Mid-Atlantic,3027.0,4523.0,4740.142857142857,6227.0,3328.0,5282.0
7229,2022-04-04,Mid-Atlantic,8065.0,3027.0,5428.142857142857,4523.0,5701.0,3328.0
7238,2022-04-05,Mid-Atlantic,4993.0,8065.0,5582.0,3027.0,3249.0,5701.0
7247,2022-04-06,Mid-Atlantic,6238.0,4993.0,5760.571428571428,8065.0,3916.0,3249.0
7256,2022-04-07,Mid-Atlantic,9437.0,6238.0,6072.857142857143,4993.0,4988.0,3916.0
7265,2022-04-08,Mid-Atlantic,8931.0,9437.0,6459.142857142857,6238.0,7251.0,4988.0
7274,2022-04-09,Mid-Atlantic,5949.0,8931.0,6662.857142857143,9437.0,6227.0,7251.0
7283,2022-04-10,Mid-Atlantic,5735.0,5949.0,7049.714285714285,8931.0,4523.0,6227.0
7292,2022-04-11,Mid-Atlantic,10980.0,5735.0,7466.142857142857,5949.0,3027.0,4523.0
7301,2022-04-12,Mid-Atlantic,6759.0,10980.0,7718.428571428572,5735.0,8065.0,3027.0
7310,2022-04-13,Mid-Atlantic,9054.0,6759.0,8120.714285714285,10980.0,4993.0,8065.0
7319,2022-04-14,Mid-Atlantic,11892.0,9054.0,8471.42857142857,6759.0,6238.0,4993.0
7328,2022-04-15,Mid-Atlantic,10022.0,11892.0,8627.285714285714,9054.0,9437.0,6238.0
7337,2022-04-16,Mid-Atlantic,7947.0,10022.0,8912.714285714286,11892.0,8931.0,9437.0
7346,2022-04-17,Mid-Atlantic,6351.0,7947.0,9000.714285714286,10022.0,5949.0,8931.0
7355,2022-04-18,Mid-Atlantic,12461.0,6351.0,9212.285714285714,7947.0,5735.0,5949.0
7364,2022-04-19,Mid-Atlantic,8089.0,12461.0,9402.285714285714,6351.0,10980.0,5735.0
7373,2022-04-20,Mid-Atlantic,10361.0,8089.0,9589.0,12461.0,6759.0,10980.0
7382,2022-04-21,Mid-Atlantic,11764.0,10361.0,9570.714285714286,8089.0,9054.0,6759.0
7391,2022-04-22,Mid-Atlantic,12939.0,11764.0,9987.42857142857,10361.0,11892.0,9054.0
7400,2022-04-23,Mid-Atlantic,8617.0,12939.0,10083.142857142857,11764.0,10022.0,11892.0
7409,2022-04-24,Mid-Atlantic,7076.0,8617.0,10186.714285714286,12939.0,7947.0,10022.0
7418,2022-04-25,Mid-Atlantic,12165.0,7076.0,10144.42857142857,8617.0,6351.0,7947.0
7427,2022-04-26,Mid-Atlantic,9065.0,12165.0,10283.857142857143,7076.0,12461.0,6351.0
7436,2022-04-27,Mid-Atlantic,12528.0,9065.0,10593.42857142857,12165.0,8089.0,12461.0
7445,2022-04-28,Mid-Atlantic,15576.0,12528.0,11138.0,9065.0,10361.0,8089.0
7454,2022-04-29,Mid-Atlantic,14286.0,15576.0,11330.42857142857,12528.0,11764.0,10361.0
7463,2022-04-30,Mid-Atlantic,11014.0,14286.0,11672.857142857143,15576.0,12939.0,11764.0
7472,2022-05-01,Mid-Atlantic,8266.0,11014.0,11842.857142857143,14286.0,8617.0,12939.0
7481,2022-05-02,Mid-Atlantic,16180.0,8266.0,12416.42857142857,11014.0,7076.0,8617.0
7490,2022-05-03,Mid-Atlantic,10851.0,16180.0,12671.57142857143,8266.0,12165.0,7076.0
7499,2022-05-04,Mid-Atlantic,14351.0,10851.0,12932.0,16180.0,9065.0,12165.0
7508,2022-05-05,Mid-Atlantic,15836.0,14351.0,12969.142857142857,10851.0,12528.0,9065.0
7517,2022-05-06,Mid-Atlantic,15790.0,15836.0,13184.0,14351.0,15576.0,12528.0
7526,2022-05-07,Mid-Atlantic,10428.0,15790.0,13100.285714285714,15836.0,14286.0,15576.0
7535,2022-05-08,Mid-Atlantic,9709.0,10428.0,13306.42857142857,15790.0,11014.0,14286.0
7544,2022-05-09,Mid-Atlantic,19982.0,9709.0,13849.57142857143,10428.0,8266.0,11014.0
7553,2022-05-10,Mid-Atlantic,11055.0,19982.0,13878.714285714286,9709.0,16180.0,8266.0
7562,2022-05-11,Mid-Atlantic,34359.0,11055.0,16737.0,19982.0,10851.0,16180.0
7571,2022-05-12,Mid-Atlantic,20633.0,34359.0,17422.285714285714,11055.0,14351.0,10851.0
7580,2022-05-13,Mid-Atlantic,18331.0,20633.0,17785.285714285714,34359.0,15836.0,14351.0
7589,2022-05-14,Mid-Atlantic,11529.0,18331.0,17942.571428571428,20633.0,15790.0,15836.0
7598,2022-05-15,Mid-Atlantic,9323.0,11529.0,17887.428571428572,18331.0,10428.0,15790.0
7607,2022-05-16,Mid-Atlantic,20751.0,9323.0,17997.285714285714,11529.0,9709.0,10428.0
7616,2022-05-17,Mid-Atlantic,29141.0,20751.0,20581.0,9323.0,19982.0,9709.0
7625,2022-05-18,Mid-Atlantic,25024.0,29141.0,19247.428571428572,20751.0,11055.0,19982.0
7634,2022-05-19,Mid-Atlantic,17865.0,25024.0,18852.0,29141.0,34359.0,11055.0
7643,2022-05-20,Mid-Atlantic,21642.0,17865.0,19325.0,25024.0,20633.0,34359.0
7652,2022-05-21,Mid-Atlantic,10610.0,21642.0,19193.714285714286,17865.0,18331.0,20633.0
7661,2022-05-22,Mid-Atlantic,13241.0,10610.0,19753.428571428572,21642.0,11529.0,18331.0
7670,2022-05-23,Mid-Atlantic,19621.0,13241.0,19592.0,10610.0,9323.0,11529.0
7679,2022-05-24,Mid-Atlantic,24135.0,19621.0,18876.85714285714,13241.0,20751.0,9323.0
7688,2022-05-25,Mid-Atlantic,21276.0,24135.0,18341.428571428572,19621.0,29141.0,20751.0
7697,2022-05-26,Mid-Atlantic,15776.0,21276.0,18043.0,24135.0,25024.0,29141.0
7706,2022-05-27,Mid-Atlantic,20935.0,15776.0,17942.0,21276.0,17865.0,25024.0
7715,2022-05-28,Mid-Atlantic,4071.0,20935.0,17007.85714285714,15776.0,21642.0,17865.0
7724,2022-05-29,Mid-Atlantic,4514.0,4071.0,15761.142857142857,20935.0,10610.0,21642.0
