,date,region,new_confirmed,1_day_shift,7_day_avg,6_day_shift,7_day_shift
8304,2022-08-01,South Atlantic,38347.0,0.0,27731.0,37909.0,40367.0
8313,2022-08-02,South Atlantic,8250.0,38347.0,23494.0,79530.0,37909.0
8322,2022-08-03,South Atlantic,84949.0,8250.0,24268.14285714286,19672.0,79530.0
8331,2022-08-04,South Atlantic,33977.0,84949.0,26311.714285714286,18659.0,19672.0
8340,2022-08-05,South Atlantic,16147.0,33977.0,25952.85714285714,0.0,18659.0
8349,2022-08-06,South Atlantic,0.0,16147.0,25952.85714285714,0.0,0.0
8358,2022-08-07,South Atlantic,0.0,0.0,25952.85714285714,38347.0,0.0
8367,2022-08-08,South Atlantic,31971.0,0.0,25042.0,8250.0,38347.0
8376,2022-08-09,South Atlantic,32666.0,31971.0,28530.0,84949.0,8250.0
8385,2022-08-10,South Atlantic,69826.0,32666.0,26369.571428571428,33977.0,84949.0
8394,2022-08-11,South Atlantic,15515.0,69826.0,23732.14285714286,16147.0,33977.0
8403,2022-08-12,South Atlantic,14317.0,15515.0,23470.714285714286,0.0,16147.0
8412,2022-08-13,South Atlantic,0.0,14317.0,23470.714285714286,0.0,0.0
8421,2022-08-14,South Atlantic,0.0,0.0,23470.714285714286,31971.0,0.0
8430,2022-08-15,South Atlantic,27138.0,0.0,22780.285714285714,32666.0,31971.0
8439,2022-08-16,South Atlantic,27407.0,27138.0,22029.0,69826.0,32666.0
8448,2022-08-17,South Atlantic,63603.0,27407.0,21140.0,15515.0,69826.0
8457,2022-08-18,South Atlantic,12345.0,63603.0,20687.14285714286,14317.0,15515.0
8466,2022-08-19,South Atlantic,15152.0,12345.0,20806.428571428572,0.0,14317.0
8475,2022-08-20,South Atlantic,0.0,15152.0,20806.428571428572,0.0,0.0
8484,2022-08-21,South Atlantic,0.0,0.0,20806.428571428572,27138.0,0.0
8493,2022-08-22,South Atlantic,26281.0,0.0,20684.0,27407.0,27138.0
8502,2022-08-23,South Atlantic,24042.0,26281.0,20203.285714285714,63603.0,27407.0
8511,2022-08-24,South Atlantic,58363.0,24042.0,19454.714285714286,12345.0,63603.0
8520,2022-08-25,South Atlantic,12936.0,58363.0,19539.14285714286,15152.0,12345.0
8529,2022-08-26,South Atlantic,12211.0,12936.0,19119.0,0.0,15152.0
8538,2022-08-27,South Atlantic,269.0,12211.0,19157.428571428572,0.0,0.0
8547,2022-08-28,South Atlantic,0.0,269.0,19157.428571428572,26281.0,0.0
8556,2022-08-29,South Atlantic,24600.0,0.0,18917.285714285714,24042.0,26281.0
8565,2022-08-30,South Atlantic,26157.0,24600.0,19219.428571428572,58363.0,24042.0
8574,2022-08-31,South Atlantic,50391.0,26157.0,18080.571428571428,12936.0,58363.0
8583,2022-09-01,South Atlantic,12157.0,50391.0,17969.285714285714,12211.0,12936.0
8592,2022-09-02,South Atlantic,10410.0,12157.0,17712.0,269.0,12211.0
8601,2022-09-03,South Atlantic,0.0,10410.0,17673.571428571428,0.0,269.0
8610,2022-09-04,South Atlantic,0.0,0.0,17673.571428571428,24600.0,0.0
8619,2022-09-05,South Atlantic,5427.0,0.0,14934.57142857143,26157.0,24600.0
8628,2022-09-06,South Atlantic,19982.0,5427.0,14052.42857142857,50391.0,26157.0
8637,2022-09-07,South Atlantic,51983.0,19982.0,14279.857142857143,12157.0,50391.0
8646,2022-09-08,South Atlantic,12714.0,51983.0,14359.42857142857,10410.0,12157.0
8655,2022-09-09,South Atlantic,11440.0,12714.0,14506.57142857143,0.0,10410.0
8664,2022-09-10,South Atlantic,0.0,11440.0,14506.57142857143,0.0,0.0
8673,2022-09-11,South Atlantic,0.0,0.0,14506.57142857143,5427.0,0.0
8682,2022-09-12,South Atlantic,17234.0,0.0,16193.285714285714,19982.0,5427.0
8691,2022-09-13,South Atlantic,17770.0,17234.0,15877.285714285714,51983.0,19982.0
8700,2022-09-14,South Atlantic,38181.0,17770.0,13905.57142857143,12714.0,51983.0
8709,2022-09-15,South Atlantic,7155.0,38181.0,13111.42857142857,11440.0,12714.0
