,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,3_day_shift,7_day_shift,10_day_shift
4269,Pacific,2020-03-06,45.0,6.0,219.0,27.0,0.0,41711.2,947.3400000000008,144.76000000000005,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.358444,5.7237038,-1.2013886000000005,62.38086560000001,0.0,0.1999999999999999,0.2,0.0,0.0,0.2,0.0,3.0,0.2,0.2,1.4,0.7999999999999998,1.0,0.0,0.0,17.406,-33.522222,26.577778,,,,,
4270,Pacific,2020-03-07,61.0,1.0,279.0000000001164,28.0,0.0,40342.75999999999,1072.2700000000002,167.95999999999995,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,8.434916,6.2233334000000005,0.7115079999999999,67.8319874,0.2,0.1999999999999999,0.4,0.0,0.0,0.2,0.0,3.0,0.2,0.2,1.4,0.7999999999999998,1.0,0.0,0.0,19.258000000000003,-19.866667000000003,25.605556,45.0,,,,
4271,Pacific,2020-03-08,61.0,4.0,340.0,32.0,0.0,36751.48,1133.1699999999996,190.50999999999996,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.902200000000001,5.1564198,-0.5277778000000003,67.7346726,0.2,0.1999999999999999,0.4,0.0,0.0,0.2,0.0,3.0,0.2,0.2,1.4,0.7999999999999998,1.0,0.0,0.0,19.258000000000003,-17.505556000000002,25.161111,61.0,,,,
4272,Pacific,2020-03-09,72.0,4.0,412.0,37.0,1.0000000000000142,34446.2,1115.22,187.49,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.705805,5.1530866,-0.6404761999999998,66.1138188,0.2,0.1999999999999999,0.4,0.0,0.0,0.2,0.0,3.0,0.2,0.2,1.4,0.7999999999999998,1.0,0.0,0.0,19.258000000000003,-16.54321,24.755556,61.0,,45.0,,
4273,Pacific,2020-03-10,80.0,2.0,492.0000000001164,40.0,0.0,37224.68999999999,1104.0800000000002,182.89999999999995,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.4252229999999997,4.486913599999999,-1.7515873999999996,63.2402414,0.2,0.1999999999999999,0.4,0.0,0.0,0.2,0.0,3.0,0.4,0.2,1.4,0.9999999999999998,1.0,0.0,0.0,19.258000000000003,-23.522222,26.066667,72.0,,61.0,,
4274,Pacific,2020-03-11,87.0,3.0,579.0,44.0,0.0,33094.44,1014.6600000000004,183.1199999999999,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.114800000000001,4.7143212000000005,-0.9682540000000004,66.7973262,0.2,0.1999999999999999,0.8,0.8,0.0,0.4,0.0,3.0,0.4,0.2,1.4,0.9999999999999998,1.0,0.0,0.0,24.164,-34.05,25.794444,80.0,,61.0,,
4275,Pacific,2020-03-12,159.0,8.0,739.0,48.0,0.0,31510.34000000001,1116.7700000000004,199.87,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,5.150556,4.8549384,-1.7041666,63.7016662,0.2,1.0,0.8,0.8,0.0,0.4,0.0,3.0,0.4,0.2,1.4,0.9999999999999998,1.2,0.0,0.0,27.130000000000003,-29.316667,25.955556,87.0,80.71428571428571,72.0,,
4276,Pacific,2020-03-13,133.0,3.0,872.0,51.0,0.0,22702.93,1078.36,202.89000000000007,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,6.35,6.1848148,-0.0707671999999998,64.4666072,1.2,1.0,1.2,0.8,0.0,0.4,0.0,3.0,0.4,0.2,1.4,0.9999999999999998,1.2,0.0,0.0,32.132,-17.877778,25.6,159.0,93.28571428571429,80.0,45.0,
4277,Pacific,2020-03-14,240.0,5.0,1112.0000000001164,57.0,0.0,26918.05,1228.39,222.18,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.207956,5.6248148,0.6925925999999997,70.1382968,1.2,1.0,1.2,0.8,0.0,0.4,0.0,3.0,0.4,0.2,1.4,0.9999999999999998,1.2,0.0,0.0,32.132,-16.5,25.894444,133.0,118.85714285714286,87.0,61.0,
4278,Pacific,2020-03-15,255.0,6.0,1367.0000000002328,63.0,0.0,18765.359999999982,1163.9700000000005,233.96999999999997,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.440084000000001,5.2682718,0.5784394000000006,71.3055468,1.2,1.0,1.4,0.8,0.0,0.4,0.0,3.0,0.4,0.2,1.4,0.9999999999999998,1.2,0.0,0.0,33.242,-9.527778,26.544444,240.0,146.57142857142858,159.0,61.0,
4279,Pacific,2020-03-16,212.0,14.0,1578.0,77.0,1.0000000000000142,16185.050000000016,1368.8800000000003,311.33000000000004,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,11.100504999999998,6.0699998,1.7632936,73.8079178,1.8,1.6,1.6,2.6,0.0,0.4,1.0,3.0,0.4,0.2,2.0,0.9999999999999998,1.2,0.0,0.0,53.242,-9.772222,26.116667,255.0,166.57142857142858,133.0,72.0,45.0
4280,Pacific,2020-03-17,267.0,14.0,1845.0,92.0,0.0,14869.160000000003,1672.9499999999996,401.74,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,36.491333,5.932098600000001,1.4779762,73.0485912,2.4,2.0,1.8,2.6,0.0,0.6,1.0,3.0,0.6,0.8,2.0,0.9999999999999998,1.2,0.0,0.0,58.98,-11.972222000000002,25.427778,212.0,193.28571428571428,240.0,80.0,61.0
4281,Pacific,2020-03-18,443.0,6.0,2288.0,99.0,0.0,14528.190000000002,1418.7899999999995,378.38,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,16.061267,7.6107408,2.8463624000000003,70.634222,2.6,2.0,1.8,2.6,0.2,0.6,1.0,3.0,0.6,1.0,2.0,0.9999999999999998,1.2,0.0,0.0,60.646,-5.911111000000001,26.794444,267.0,244.14285714285714,255.0,87.0,61.0
4282,Pacific,2020-03-19,614.0,18.0,2902.0,114.0,0.0,14385.330000000016,2091.93,648.7,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,11.6078,8.0900002,2.9194444,68.910645,2.6,2.0,1.8,2.6,0.2,0.6,1.2,3.0,0.6,1.0,2.0,0.9999999999999998,1.2,0.0,0.0,62.498000000000005,-6.266667000000001,26.477778,443.0,309.14285714285717,212.0,159.0,72.0
4283,Pacific,2020-03-20,453.0,14.0,3355.0,128.0,0.0,13786.420000000006,2063.91,625.35,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,6.129867,9.0587654,3.7160714,68.1445244,2.6,2.2,1.8,2.6,0.2,0.8,1.2,3.0,0.8,1.2,2.0,0.9999999999999998,1.2,0.0,0.0,63.24,-5.127778,26.15,614.0,354.85714285714283,267.0,133.0,80.0
4284,Pacific,2020-03-21,597.0,11.0,3952.000000000117,139.0,2.0,13759.490000000003,2111.03,647.48,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.238955,9.787901,3.812235200000001,65.5850698,2.6,2.2,1.8,2.8,0.2,0.8,1.2,3.0,0.8,1.2,2.0,0.9999999999999998,1.2,0.0,0.0,63.426,-4.027777999999999,26.694444,453.0,405.85714285714283,443.0,240.0,87.0
4285,Pacific,2020-03-22,585.0,18.0,4537.0,157.0,1.0000000000000142,13460.229999999996,2307.67,722.8399999999999,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.6002220000000005,8.8214814,2.2690478,63.754793600000006,2.6,2.4,1.8,2.8,0.2,1.2,1.2,3.0,0.8,1.4,2.0,0.9999999999999998,1.2,0.0,0.0,65.27799999999999,-9.066667000000002,26.75,597.0,453.0,614.0,255.0,159.0
4286,Pacific,2020-03-23,453.0,12.0,4989.999999999884,169.0,43.0,11131.869999999995,2224.27,714.31,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,8.017933,9.2828394,3.1706352,66.84833160000001,2.8,2.6,1.8,3.0,0.4,1.4,1.2,3.0,0.8,1.4,2.0,0.9999999999999998,1.2,0.0,0.0,68.612,-8.349999999999998,25.822222,585.0,487.42857142857144,453.0,212.0,133.0
4287,Pacific,2020-03-24,619.0,23.0,5609.0,192.0,17.0,1884.2899999999863,2532.69,806.9200000000001,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,13.953067,8.3496296,3.0968254,69.15396319999999,2.8,2.6,1.8,3.0,0.4,1.4,1.4,3.0,0.8,1.4,2.0,0.9999999999999998,1.2,0.0,0.0,70.002,-5.749999999999999,25.344444,453.0,537.7142857142857,597.0,267.0,240.0
4288,Pacific,2020-03-25,761.0,31.0,6370.0,223.0,10.0,1866.3700000000024,2632.53,871.1,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,10.177639,7.596666600000001,3.7035714,75.3805464,2.8,2.8,1.8,3.8,0.4,1.6,1.4,3.0,0.8,1.4,2.0,0.9999999999999998,1.2,0.0,0.0,74.446,-3.677777999999999,25.077778,619.0,583.1428571428571,585.0,443.0,255.0
4289,Pacific,2020-03-26,1105.0,36.0,7475.0,259.0,1.4210854715202004e-14,1879.360000000008,2608.42,836.0699999999999,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,16.820444000000002,5.9393826,0.2676590000000004,65.780213,2.8,2.8,1.8,3.8,0.4,1.6,1.6,3.0,0.8,1.4,2.0,0.9999999999999998,1.2,0.0,0.0,75.55799999999999,-9.011110999999996,24.927778,761.0,653.2857142857143,453.0,614.0,212.0
4290,Pacific,2020-03-27,1460.0,33.0,8935.0,292.0,33.0,2055.5999999999917,3208.23,1004.52,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.236133,4.9725926000000005,-1.4160714000000003,61.982455,2.8,2.8,1.8,4.0,0.4,2.0,1.6,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.0,0.0,77.59400000000001,-21.311111,24.566667,1105.0,797.1428571428571,619.0,453.0,267.0
4291,Pacific,2020-03-28,1319.0,46.0,10253.999999999767,338.0,16.000000000000014,2074.320000000007,3079.9700000000003,1171.35,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.002845,6.1616048,0.1085315999999986,63.8717382,2.8,2.8,1.8,4.0,0.4,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.0,0.0,79.446,-20.133333,26.144444,1460.0,900.2857142857143,761.0,597.0,443.0
4292,Pacific,2020-03-29,1631.0,41.0,11885.000000000116,379.0,20.00000000000001,2062.5699999999924,3094.13,1187.06,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,6.701569,7.3806174,1.5753967999999996,65.3226732,2.8,2.8,1.8,4.0,0.4,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.0,0.0,79.446,-20.955556,26.438889,1319.0,1049.7142857142858,1105.0,585.0,614.0
4293,Pacific,2020-03-30,1129.0,21.0,13014.0,400.0,14.0,2035.969999999994,3509.83,1391.66,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,6.590595,7.3620986,0.7719577999999999,62.1453936,3.0,2.8,1.8,4.0,0.4,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.0,0.0,80.556,-21.8,26.366667,1631.0,1146.2857142857142,1460.0,453.0,453.0
4294,Pacific,2020-03-31,1376.0,37.0,14390.0,438.0,14.0,1986.4700000000084,3691.95,1471.89,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,12.343694,7.262469200000001,0.9097221999999996,64.5947956,3.0,2.8,1.8,4.0,0.4,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.0,0.0,80.556,-17.75,25.8,1129.0,1254.4285714285713,1319.0,619.0,597.0
4295,Pacific,2020-04-01,1337.0,41.0,15727.0,478.0,17.000000000000014,1960.3500000000056,3972.24,1600.5800000000002,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.974166,6.6595062,0.006746,62.417671600000006,3.0,2.8,1.8,4.0,0.4,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.2,0.0,80.556,-16.623457,26.022222,1376.0,1336.7142857142858,1631.0,761.0,585.0
4296,Pacific,2020-04-02,1605.0,60.0,17332.0,538.0,2.0,2039.3300000000015,4213.93,1682.25,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.6199560000000002,6.954691200000001,-0.3603176000000001,60.4171288,3.0,2.8,1.8,4.0,0.4,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.4,0.0,80.556,-10.066667000000002,26.927778,1337.0,1408.142857142857,1129.0,1105.0,453.0
4297,Pacific,2020-04-03,2090.0,66.0,19422.0,604.0,35.000000000000014,2060.209999999999,4455.570000000001,1759.34,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.340556,7.6420986,0.7513889999999993,61.6894848,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,0.4,0.0,81.666,-6.633333,26.85,1605.0,1498.142857142857,1376.0,1460.0,619.0
4298,Pacific,2020-04-04,1845.0,69.0,21266.999999999884,673.0,21.0,2106.8499999999767,4932.16,2065.19,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.979333,7.744691399999999,1.7299603999999995,66.295976,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,1.2,0.0,81.666,-5.383333,27.655556,2090.0,1573.2857142857142,1337.0,1319.0,761.0
4299,Pacific,2020-04-05,1966.0,69.0,23233.0,742.0,38.000000000000014,2308.769999999997,5465.63,2185.85,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,7.079544,9.491111,4.8694446,72.0546428,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,1.2,0.0,81.666,-4.616666999999999,27.761111,1845.0,1621.142857142857,1605.0,1631.0,1105.0
4300,Pacific,2020-04-06,1216.0,46.0,24448.999999999767,788.0,21.0,2597.060000000005,5392.400000000001,2143.32,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,19.969339,7.855308600000001,3.3560184,71.5684278,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,1.4,0.0,81.666,-11.422222,27.683333,1966.0,1633.5714285714287,2090.0,1129.0,1460.0
4301,Pacific,2020-04-07,1793.0,55.0,26242.0,843.0,9.0,2561.0600000000195,5232.61,2105.59,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,15.64005,7.846790400000001,1.6642856,65.0430374,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,1.4,0.0,81.666,-17.155556,27.111111,1216.0,1693.142857142857,1845.0,1376.0,1319.0
4302,Pacific,2020-04-08,1568.0,89.0,27810.0,932.0,84.0,2658.57,5413.87,2102.2699999999995,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,4.876799999999999,9.1664198,0.8232142000000001,57.631244,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,0.9999999999999998,1.2,1.4,0.0,81.666,-17.072222,26.866667,1793.0,1726.142857142857,1966.0,1337.0,1631.0
4303,Pacific,2020-04-09,1859.0,66.0,29669.0,998.0,1.0000000000000142,2872.220000000016,5200.52,1940.42,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,6.4008,9.5602468,1.5625001999999997,58.615416200000006,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.2,1.4,0.0,81.666,-18.122222,26.15,1568.0,1762.4285714285713,1216.0,1605.0,1129.0
4304,Pacific,2020-04-10,1609.0,78.0,31278.0,1076.0,2.0,2920.0000000000077,5351.16,2004.17,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.4290000000000003,10.8783952,2.5154762,57.3378522,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.2,1.4,0.0,81.666,-13.116667,26.916667,1859.0,1693.7142857142858,1793.0,2090.0,1376.0
4305,Pacific,2020-04-11,1594.0,92.0,32872.0,1168.0,1.0000000000000142,2879.1800000000003,7798.7,2485.15,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.425222,12.1918518,4.122262000000001,59.2398998,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.2,1.4,0.0,81.666,-12.488889,27.117284,1609.0,1657.857142857143,1568.0,1845.0,1337.0
4306,Pacific,2020-04-12,1590.0,60.0,34462.0,1228.0,13.000000000000014,2502.130000000012,7796.02,2439.38,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.508,10.9197532,1.5176586,54.44266280000001,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.2,1.4,0.0,81.666,-7.038889,27.216049,1594.0,1604.142857142857,1859.0,1966.0,1605.0
4307,Pacific,2020-04-13,810.0,55.0,35272.0,1283.0,21.0,2530.9400000000023,5707.73,2124.3,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.411111,10.897284,2.010714,57.6836144,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.2,1.4,0.0,81.666,-4.271605,26.894444,1590.0,1546.142857142857,1609.0,1216.0,2090.0
4308,Pacific,2020-04-14,1150.0,88.0,36422.00000000012,1371.0,11.000000000000014,2763.570000000007,7527.17,2384.29,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,5.094111,12.0741976,2.086904800000001,54.11714020000001,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.2,1.4,0.0,81.666,-5.394444000000001,27.222222,810.0,1454.2857142857142,1594.0,1793.0,1845.0
4309,Pacific,2020-04-15,1526.0,74.0,37948.0,1445.0,14.000000000000028,2941.32,7187.450000000001,1871.01,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,5.672667,13.882716,5.1791668,56.9072182,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.4,1.4,0.0,81.666,-1.2722220000000002,27.244444,1150.0,1448.2857142857142,1590.0,1568.0,1966.0
4310,Pacific,2020-04-16,2112.0,92.0,40060.0,1537.0,20.0,2654.5000000000077,7268.809999999999,2306.12,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,0.9525,13.0593828,4.287301599999999,56.62076019999999,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.4,1.6,0.0,81.666,-2.3277779999999995,27.512346,1526.0,1484.4285714285713,810.0,1859.0,1216.0
4311,Pacific,2020-04-17,1764.0,115.0,41824.00000000012,1652.0,13.0,2779.189999999995,7172.17,2256.55,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.128889,12.534444400000002,2.9047618,54.5207932,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.4,1.6,0.0,81.666,-4.416667,27.427778,2112.0,1506.5714285714287,1150.0,1609.0,1793.0
4312,Pacific,2020-04-18,1810.0,106.0,43634.0,1758.0,16.0,2999.4199999999983,6744.75,2104.11,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,1.128889,13.670988,5.222619,59.9709384,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.1999999999999995,1.4,1.6,0.0,81.666,-0.5111109999999996,27.294444,1764.0,1537.4285714285713,1526.0,1594.0,1568.0
4313,Pacific,2020-04-19,1799.0,113.0,45433.0,1871.0,25.0,2986.9600000000137,6547.14,2097.4700000000003,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.273778,13.0041974,6.559126999999999,66.446935,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.4,1.4,1.6,0.0,81.666,-0.7944440000000004,27.183333,1810.0,1567.2857142857142,2112.0,1590.0,1859.0
4314,Pacific,2020-04-20,901.0,59.0,46334.0,1930.0,8.000000000000014,2986.9800000000105,6292.92,2077.69,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,2.427111,13.1025926,6.5174604,66.268019,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.4,1.4,1.6,0.0,81.666,-0.177778,27.244444,1799.0,1580.2857142857142,1764.0,810.0,1609.0
4315,Pacific,2020-04-21,2435.0,72.0,48769.0,2002.0,12.0,3076.769999999997,6545.26,2150.09,0.0,0.0,0.0,-1.164153218269348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4551915228366852e-10,0.0,0.0,3.175,13.574321,6.409127000000001,64.4963966,3.0,2.8,1.8,4.0,0.6,2.0,1.8,3.0,2.0,1.6,2.0,1.4,1.4,1.6,0.0,81.666,0.5888889999999991,27.3,901.0,1763.857142857143,1810.0,1150.0,1594.0
