,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,2_day_shift,8_day_shift,9_day_shift
1720,Mid-Atlantic,2020-03-03,1.0,0.0,1.0,0.0,0.0,9078.910000000003,711.04,146.07,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,4.168422,9.172222333333332,5.889815,80.57342533333333,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,17.59,-0.427778,15.744444,,,,,
1721,Mid-Atlantic,2020-03-04,0.0,0.0,2.0,0.0,0.0,9229.479999999996,800.9199999999997,170.27,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,18.005778,7.5944443333333345,-0.0560183333333335,58.941497,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,17.59,1.516667,14.622222,1.0,,,,
1722,Mid-Atlantic,2020-03-05,4.0,0.0,5.0,0.0,0.0,9577.700000000012,916.7400000000002,192.10000000000005,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.567267,5.462962999999999,-3.386574000000001,53.750392,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,17.59,-0.5277779999999996,13.716667,0.0,,1.0,,
1723,Mid-Atlantic,2020-03-06,26.0,0.0,31.0,0.0,0.0,10350.940000000017,949.1100000000002,193.64,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,3.62585,2.9537036666666663,-1.801984,71.37853333333334,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,17.59,-2.072221999999999,10.888889,4.0,,0.0,,
1724,Mid-Atlantic,2020-03-07,13.0,0.0,44.0,0.0,0.0,10320.020000000004,982.6200000000002,205.7299999999999,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,7.476067,2.175925999999999,-6.472685000000001,53.08882500000001,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,17.59,-5.372222,8.461111,26.0,,4.0,,
1725,Mid-Atlantic,2020-03-08,28.0,0.0,72.0,0.0,0.0,11728.820000000009,936.9,202.39,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.2032,4.357407333333333,-7.377777666666667,42.84125566666668,0.0,-1.1102230246251563e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,17.59,-5.499999999999999,15.966667,13.0,,26.0,,
1726,Mid-Atlantic,2020-03-09,41.0,0.0,113.0,0.0,0.0,11505.289999999994,782.1800000000007,175.51999999999998,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.0,11.364815,-4.189351666666666,33.80188366666667,0.0,0.3333333333333332,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,21.296666666666667,-1.2111109999999998,22.227778,28.0,16.142857142857142,13.0,,
1727,Mid-Atlantic,2020-03-10,66.0,0.0,179.0,0.0,0.0,6301.689999999995,731.08,144.2700000000001,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.6794500000000001,12.803704000000002,4.242592666666667,56.99078866666667,0.0,0.3333333333333332,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,21.296666666666667,3.655556,20.933333,41.0,25.428571428571427,28.0,,
1728,Mid-Atlantic,2020-03-11,55.0,1.0,233.9999999998836,1.0,0.0,8292.290000000008,892.2300000000001,179.34,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,5.6261,6.779629333333333,-0.259259333333333,61.886518,0.0,0.3333333333333332,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,21.296666666666667,-1.5833330000000003,18.494444,66.0,33.285714285714285,41.0,1.0,
1729,Mid-Atlantic,2020-03-12,71.0,0.0,305.0,1.0,0.0,6151.159999999989,2185.85,229.96000000000004,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.6604000000000001,6.2537036666666665,0.4490739999999995,67.698685,0.6666666666666666,1.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.0,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,31.48333333333333,-1.605555999999999,14.677778,55.0,42.857142857142854,66.0,0.0,1.0
1730,Mid-Atlantic,2020-03-13,146.0,0.0,451.0,1.0,0.0,7763.289999999994,3206.37,596.92,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,11.355917,11.499999666666668,4.932407666666666,64.35150166666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,40.123333333333335,3.45,22.133333,71.0,60.0,55.0,4.0,0.0
1731,Mid-Atlantic,2020-03-14,191.0,0.0,641.9999999998836,3.0,0.0,8781.899999999994,3340.51,638.28,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,4.190999999999999,7.166666666666667,-5.819444333333334,40.51044533333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,40.123333333333335,1.5055559999999997,16.25,146.0,85.42857142857143,71.0,26.0,4.0
1732,Mid-Atlantic,2020-03-15,167.0,4.0,809.0,5.0,0.0,7611.610000000008,3418.76,620.8399999999999,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.241778,5.024074333333334,-4.268518333333334,51.36344866666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,0.0,1.3333333333333333,1.6666666666666667,0.6666666666666665,1.0,0.0,0.0,40.123333333333335,-2.3277779999999995,13.483333000000002,191.0,105.28571428571429,146.0,13.0,26.0
1733,Mid-Atlantic,2020-03-16,387.0,4.0,1196.0,9.0,0.0,6938.009999999995,4941.799999999999,788.3500000000001,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.4825999999999999,2.3425923333333336,-7.867592666666667,48.78947033333333,2.0,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,3.0,0.0,1.3333333333333333,2.0,0.6666666666666665,1.0,0.0,0.0,55.25,-7.677777999999999,11.611111,167.0,154.71428571428572,191.0,28.0,13.0
1734,Mid-Atlantic,2020-03-17,541.0,2.0,1737.0,11.0,0.0,7465.520000000019,3029.1800000000003,817.66,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.975556,6.320370666666666,1.787037,72.83306633333333,2.0,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,3.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666665,1.0,0.0,0.0,55.25,1.3944439999999991,13.905556,387.0,222.57142857142858,167.0,41.0,28.0
1735,Mid-Atlantic,2020-03-18,1208.0,9.0,2945.0,20.0,0.0,5693.32,3279.13,898.36,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.987778,6.149999666666667,-2.560648,54.344439,2.6666666666666665,2.0,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,1.0,3.0,0.6666666666666666,1.3333333333333333,2.0,0.6666666666666665,1.0,0.0,0.0,58.64333333333334,-3.033333,13.777778,541.0,387.2857142857143,387.0,66.0,41.0
1736,Mid-Atlantic,2020-03-19,2134.0,6.0,5079.0,26.0,0.0,18379.91000000001,3674.96,1065.12,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,33.928755,7.818518666666667,4.681944333333333,80.97282,2.6666666666666665,2.333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,1.0,3.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,61.11000000000001,0.1222219999999998,12.883333,1208.0,682.0,541.0,55.0,66.0
1737,Mid-Atlantic,2020-03-20,3181.0,26.0,8260.0,52.0,0.0,21441.23,3588.74,901.42,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,14.492111,13.744444333333334,10.240226333333332,79.55145266666666,2.6666666666666665,2.333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.6666666666666666,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,61.11000000000001,4.316667,26.588889,2134.0,1115.5714285714287,1208.0,71.0,55.0
1738,Mid-Atlantic,2020-03-21,3794.0,16.0,12054.0,68.0,0.0,15351.97,5452.28,1567.03,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,4.191,6.879629666666666,-2.6089506666666678,51.26857666666666,2.6666666666666665,2.6666666666666665,1.6666666666666667,2.333333333333333,0.3333333333333333,1.3333333333333333,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,65.74,-3.272222,25.572222,3181.0,1630.2857142857142,2134.0,146.0,71.0
1739,Mid-Atlantic,2020-03-22,5507.0,77.0,17560.999999999884,145.0,0.0,9453.23999999999,6673.110000000001,1660.91,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.0,1.3018516666666666,-9.290586333333332,46.094008333333335,2.6666666666666665,3.0,1.6666666666666667,2.333333333333333,0.3333333333333333,1.6666666666666667,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,68.21,-7.938888999999997,9.983333,3794.0,2393.1428571428573,3181.0,191.0,146.0
1740,Mid-Atlantic,2020-03-23,6802.0,15.0,24363.0,160.0,0.0,10825.949999999995,7985.689999999999,1932.23,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,5.139266,2.6574076666666664,-1.1334363333333333,76.52463033333333,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,-5.072221999999997,8.061110999999999,5507.0,3309.5714285714284,3794.0,167.0,191.0
1741,Mid-Atlantic,2020-03-24,5828.0,117.0,30191.00000000012,277.0,0.0,15879.100000000006,8567.550000000001,2417.95,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,29.207178000000003,4.7592593333333335,0.8502573333333333,76.30966133333334,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,-1.8111109999999997,13.455556,6802.0,4064.8571428571427,5507.0,387.0,167.0
1742,Mid-Atlantic,2020-03-25,6148.0,100.0,36339.0,377.0,0.0,14655.590000000018,9353.52,2353.38,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.1938,4.779629666666667,1.1085393333333335,77.48730633333332,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,-2.0833330000000005,12.733333,5828.0,4770.571428571428,6802.0,541.0,387.0
1743,Mid-Atlantic,2020-03-26,9482.0,132.0,45821.00000000012,509.0,0.0,15767.040000000008,8845.73,2521.06,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,2.1082,7.194444666666667,1.8783436666666669,69.32392633333335,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,1.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,-1.4555560000000003,15.155556,6148.0,5820.285714285715,5828.0,1208.0,541.0
1744,Mid-Atlantic,2020-03-27,9859.0,172.0,55680.0,681.0,241.0,11009.899999999994,10805.27,2935.34,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.032933,10.624074,4.239763333333333,65.42611733333334,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,2.194444,20.272222,9482.0,6774.285714285715,6148.0,2134.0,1208.0
1745,Mid-Atlantic,2020-03-28,10513.0,272.0,66193.0,953.0,75.0,11004.930000000008,11783.29,3146.2,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,9.355667,7.340740666666666,3.525926333333333,77.51613933333334,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,-1.3611110000000002,14.438889,9859.0,7734.142857142857,9482.0,3181.0,2134.0
1746,Mid-Atlantic,2020-03-29,10100.0,267.0,76293.0,1220.0,37.0,11083.979999999996,12621.37,3177.07,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,41.354022,8.925925666666666,7.561552,90.952927,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,2.833333,13.944444,10513.0,8390.285714285714,9859.0,3794.0,3181.0
1747,Mid-Atlantic,2020-03-30,10927.0,313.0,87220.0,1533.0,33.0,10127.689999999997,13838.42,3757.69,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,8.566856,9.259259333333334,5.883539333333334,80.88408666666668,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,4.427778,16.322222,10100.0,8979.57142857143,10513.0,5507.0,3794.0
1748,Mid-Atlantic,2020-03-31,12114.0,444.0,99334.0,1977.0,128.0,9975.339999999997,15451.81,4199.62,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,7.11835,6.644444333333333,3.3632716666666664,80.18518133333333,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.0,0.0,76.69666666666666,3.416667,12.688889,10927.0,9877.57142857143,10100.0,6802.0,5507.0
1749,Mid-Atlantic,2020-04-01,12438.0,513.0,111772.0,2490.0,106.0,8405.349999999999,16780.56,4488.38,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,2.0066,6.438888666666666,0.0583846666666666,64.206684,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.3333333333333333,0.0,79.63,0.0222220000000001,12.577778,12114.0,10776.142857142857,10927.0,5828.0,6802.0
1750,Mid-Atlantic,2020-04-02,13215.0,653.0,124987.0,3142.999999999999,110.0,7784.849999999991,18014.5,5003.48,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.254,6.916666666666667,-2.9202676666666663,50.20853,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.3333333333333333,0.0,79.63,-1.2999999999999998,14.383333,12438.0,11309.42857142857,12114.0,6148.0,5828.0
1751,Mid-Atlantic,2020-04-03,16191.0,710.0,141178.0,3853.0,122.0,9987.300000000005,20306.18,5234.55,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.078089,8.609259,0.3140946666666666,57.849097666666665,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,0.6666666666666666,0.0,79.63,0.6500000000000004,15.155556,13215.0,12214.0,12438.0,9482.0,6148.0
1752,Mid-Atlantic,2020-04-04,16667.0,906.0,157845.0,4759.0,152.0,12594.909999999996,22283.51,5841.26,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,2.012244,9.720370333333332,4.838323,71.93865033333333,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.0,0.0,79.63,4.238889,15.383333,16191.0,13093.142857142857,13215.0,9859.0,9482.0
1753,Mid-Atlantic,2020-04-05,13201.0,734.0,171046.0,5493.0,68.0,11781.94000000001,22768.970000000005,5882.1900000000005,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.0507999999999999,11.057407333333332,5.743055333333333,70.35542133333333,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.0,0.0,79.63,4.411111,20.305556,16667.0,13536.142857142857,16191.0,10513.0,9859.0
1754,Mid-Atlantic,2020-04-06,13713.0,761.0,184759.0,6254.0,73.0,11581.429999999991,25644.26,6170.21,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.8826500000000004,10.935185,1.3906896666666668,52.53006166666666,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.0,0.0,79.63,0.6333330000000004,19.583333,13201.0,13934.142857142857,16667.0,10100.0,10513.0
1755,Mid-Atlantic,2020-04-07,13079.0,1106.0,197838.0,7360.0,-1145.0,33713.189999999995,26175.0,6771.45,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.1524000000000001,11.590740666666669,0.3255146666666668,47.000663333333335,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.0,0.0,79.63,1.3055560000000002,19.622222,13713.0,14072.0,13201.0,10927.0,10100.0
1756,Mid-Atlantic,2020-04-08,15154.0,1186.0,212992.0,8546.0,0.0,40435.500000000015,27003.0,7091.26,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,21.860933,13.240740666666667,7.280709999999999,68.20791666666666,3.0,3.0,2.0,4.0,0.6666666666666666,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,79.63,3.883333,22.294444,13079.0,14460.0,13713.0,12114.0,10927.0
1757,Mid-Atlantic,2020-04-09,16200.0,1095.0,229192.0,9641.0,0.0,43301.32999999998,27693.0,7024.23,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,6.314017,9.394444333333333,3.979989666666667,69.37348766666666,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,81.48333333333333,2.805556,21.4,15154.0,14886.42857142857,13079.0,12438.0,12114.0
1758,Mid-Atlantic,2020-04-10,15887.0,1140.0,245079.0,10781.0,0.0,41006.140000000014,28211.0,7299.01,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,8.475133,4.762963,-3.129063666666666,57.74571866666667,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,81.48333333333333,0.6555559999999998,10.588889,16200.0,14843.0,15154.0,13215.0,12438.0
1759,Mid-Atlantic,2020-04-11,15185.0,1184.0,260264.0,11965.0,0.0,24529.62,9734.0,2460.5,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.905,5.697530666666666,-4.980452666666666,46.69719766666666,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,81.48333333333333,-0.0944439999999993,13.203704,15887.0,14631.285714285714,16200.0,16191.0,13215.0
1760,Mid-Atlantic,2020-04-12,13113.0,1011.0,273377.0,12976.0,0.0,23112.58,9703.0,2448.6,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,0.0,8.579629666666667,-0.9134256666666666,51.78268666666667,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,81.48333333333333,-2.1722220000000005,20.161111,15185.0,14618.714285714286,15887.0,16667.0,16191.0
1761,Mid-Atlantic,2020-04-13,10437.0,852.0,283814.0,13828.0,0.0,21120.78000000001,28849.0,7592.9,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,27.784778000000003,15.190740666666663,11.43107,78.868091,3.0,3.0,2.0,4.0,1.3333333333333333,2.0,1.0,3.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,83.33666666666666,8.222222,20.338889,13113.0,14150.714285714286,15185.0,13201.0,16667.0
1762,Mid-Atlantic,2020-04-14,12563.0,1249.0,296377.0000000001,15077.0,0.0,37005.96000000001,29199.0,7953.8,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,30.4165,8.375926,-1.998354,48.37355766666667,3.0,3.0,2.0,4.0,1.3333333333333333,2.0,1.0,3.0,2.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333,0.0,83.33666666666666,3.255556,19.394444,10437.0,14077.0,13113.0,13713.0,13201.0
1763,Mid-Atlantic,2020-04-15,14922.0,1224.0,311299.0,16301.0,0.0,38202.81,29000.0,7806.3,0.0,0.0,0.0,-6.984919309616089e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.731149137020111e-11,0.0,0.0,1.7610670000000002,5.340740666666666,-4.000823,51.375224333333335,3.0,3.0,2.0,4.0,1.3333333333333333,2.0,1.0,3.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.0,1.6666666666666667,0.0,83.33666666666666,-0.9666670000000002,13.25,12563.0,14043.857142857143,10437.0,13079.0,13713.0
