,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,6_day_shift,7_day_shift
2566,Mountain,2020-03-07,3.0,0.0,18.00000000023283,0.0,0.0,109082.03999999998,3578.6,1150.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.0,8.4157215,-4.165286125000001,42.7440425,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.0,1.375,0.7499999999999998,1.0,0.0,0.0,15.96875,-3.983332999999999,23.3,,,,
2567,Mountain,2020-03-08,1.0,0.0,19.00000000023283,0.0,0.0,122353.6,3842.16,1194.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,4.571597000000001,6.25027,-2.47149475,57.1924565,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.0,1.375,0.7499999999999998,1.0,0.0,0.0,15.96875,-8.487654,22.133333,3.0,,,
2568,Mountain,2020-03-09,4.0,0.0,23.00000000029104,0.0,2.0,116655.2,4147.84,1294.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,6.613676,4.736824625,-2.14195875,62.226484875,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.0,1.375,0.7499999999999998,1.0,0.0,0.0,15.96875,-8.123456999999998,19.5,1.0,,,
2569,Mountain,2020-03-10,18.0,0.0,41.00000000023283,0.0,0.0,116897.44,3990.44,1287.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,1.5670390000000003,5.496971374999999,-3.574644625,53.133899375,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,0.2500000000000001,0.0,1.375,0.7499999999999998,1.0,0.0,0.0,15.96875,-6.345679,20.1,4.0,,,
2570,Mountain,2020-03-11,24.0,0.0,65.00000000017462,0.0,2.999999999999986,122072.28,4121.72,1238.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,10.929056,7.425443625,-1.3136793750000004,55.623059875,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,0.2500000000000001,0.0,1.375,0.7499999999999998,1.0,0.0,0.0,15.96875,-3.746914,20.605556,18.0,,,
2571,Mountain,2020-03-12,38.0,0.0,102.9999999999418,1.0,5.0,74310.96,3300.24,1083.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,15.170452,5.970331750000001,-1.54631,60.86210375,0.25,1.0,0.375,0.6249999999999999,-5.551115123125783e-17,0.0,0.0,3.0,0.2500000000000001,0.0,1.625,0.8749999999999998,1.0,0.0,0.0,25.29,-8.361110999999998,19.688889,24.0,,,
2572,Mountain,2020-03-13,43.0,1.0,145.99999999982538,1.0,6.0,69278.76,2997.8,981.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,19.981737,2.84008475,-3.5142967500000006,66.269302125,1.125,1.125,0.375,0.6249999999999999,-5.551115123125783e-17,0.0,0.0,3.0,0.2500000000000001,0.0,1.625,0.8749999999999998,1.0,0.0,0.0,28.76125,-9.969136,17.888889,38.0,18.714285714285715,3.0,
2573,Mountain,2020-03-14,56.0,0.0,202.00000000017465,1.0,4.0,77453.12000000001,3184.0,1055.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,17.425106,2.56734175,-3.529651625,66.72454575,1.125,1.125,0.375,0.6249999999999999,-5.551115123125783e-17,0.0,0.0,3.0,0.2500000000000001,0.0,1.625,0.8749999999999998,1.0,0.0,0.0,28.76125,-16.294444,17.016667,43.0,26.285714285714285,1.0,3.0
2574,Mountain,2020-03-15,42.0,1.0,244.0000000000582,2.0,10.0,52088.28,3065.28,979.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,7.026425999999999,2.5633295,-4.340883749999999,62.697288,1.5,1.25,1.125,1.0,-5.551115123125783e-17,0.0,0.0,3.0,0.2500000000000001,0.0,1.625,0.8749999999999998,1.0,0.0,0.0,36.17,-20.072222,19.444444,56.0,32.142857142857146,4.0,1.0
2575,Mountain,2020-03-16,69.0,0.0,313.0000000001164,2.0,6.0,29829.88,3048.36,955.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,4.543778,3.47368825,-4.927190874999999,56.363075,2.125,1.5,1.25,1.25,0.2499999999999999,0.125,1.0,3.0,0.2500000000000001,0.0,2.0,0.8749999999999998,1.0,0.0,0.0,48.9,-19.179012,21.166667,42.0,41.42857142857143,18.0,4.0
2576,Mountain,2020-03-17,64.0,1.0,377.0000000000582,3.0,33.0,15742.479999999996,2578.2,930.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.05105,4.923109625,-3.544213,56.879320375,2.125,1.75,1.25,1.625,0.5,0.125,1.0,3.0,0.5,0.0,2.0,0.8749999999999998,1.0,0.0,0.0,51.50375,-11.944444,20.516667,69.0,48.0,24.0,18.0
2577,Mountain,2020-03-18,70.0,1.0,447.0000000002328,4.0,18.0,16840.44,2535.9999999999995,947.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.723444,4.13136575,-3.17905925,61.256543375,2.25,1.75,1.25,1.625,0.5,0.125,1.0,3.0,0.625,0.125,2.0,1.1249999999999998,1.0,0.0,0.0,51.96625,-9.733332999999998,17.861111,64.0,54.57142857142857,38.0,24.0
2578,Mountain,2020-03-19,131.0,1.0,578.0000000001746,5.0,34.0,20271.16,2775.72,950.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,23.364472,1.9631560000000008,-2.6370919999999995,72.773801875,2.5,1.75,1.5,2.125,0.5,0.125,1.0,3.0,0.625,0.125,2.0,1.1249999999999998,1.125,0.0,0.0,56.13375,-7.755555999999999,14.094444,70.0,67.85714285714286,43.0,38.0
2579,Mountain,2020-03-20,172.0,2.0,749.9999999997672,7.0,25.0,22226.88,2865.5199999999995,1003.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,11.554884,0.7127122500000002,-4.448702125,70.132200125,2.5,1.875,1.5,2.25,0.5,0.25,1.0,3.0,0.625,0.375,2.0,1.1249999999999998,1.125,0.0,0.0,57.985,-12.209877,15.194444,131.0,86.28571428571429,56.0,43.0
2580,Mountain,2020-03-21,215.0,4.0,964.9999999999418,11.0,25.0,18225.520000000008,2410.28,962.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,1.425222,3.647588625,-3.5406635,60.4352385,2.5,1.875,1.5,2.25,0.5,0.25,1.0,3.0,0.625,0.375,2.0,1.1249999999999998,1.125,0.0,0.0,57.985,-8.311111,18.027778,172.0,109.0,42.0,56.0
2581,Mountain,2020-03-22,272.0,5.0,1237.0,16.0,26.0,16765.600000000013,2369.96,927.7600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,1.416251,4.580169875,-4.0564761250000005,55.4287715,2.5,1.875,1.5,2.25,0.5,0.25,1.0,3.0,0.625,0.375,2.0,1.1249999999999998,1.125,0.0,0.0,57.985,-6.977778,18.561111,215.0,141.85714285714286,69.0,42.0
2582,Mountain,2020-03-23,370.0,2.0,1606.9999999998254,18.0,58.0,13270.640000000009,2252.7200000000003,876.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.6350000000000002,6.0099535,-4.728830375,47.914632125,2.875,1.875,1.5,2.25,0.5,0.25,1.0,3.0,0.625,0.375,2.0,1.3749999999999998,1.125,0.0,0.0,59.60625,-5.098765000000001,21.855556,272.0,184.85714285714286,64.0,69.0
2583,Mountain,2020-03-24,479.0,13.0,2086.000000000058,31.0,42.0,9961.239999999998,1973.68,850.6000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,3.153833,6.3978395,-3.30814025,52.385199,2.875,2.125,1.625,2.875,0.5,0.5,1.0,3.0,0.625,0.5,2.0,1.3749999999999998,1.125,0.0,0.0,63.425,-4.37037,20.938889,370.0,244.14285714285714,70.0,64.0
2584,Mountain,2020-03-25,418.0,9.0,2504.0000000001164,40.0,109.0,8593.040000000012,2247.76,884.2400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,5.89915,5.666898125,-4.572453749999999,52.827198625,2.875,2.375,1.75,3.375,0.625,0.875,1.125,3.0,0.625,0.5,2.0,1.3749999999999998,1.125,0.0,0.0,69.2125,-5.322222000000003,25.461111,479.0,293.85714285714283,131.0,70.0
2585,Mountain,2020-03-26,711.0,11.0,3215.0,51.0,76.0,15085.879999999994,2368.28,876.2400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,6.115655,4.88263875,-5.627102624999999,51.20781575,2.875,2.375,1.75,3.375,0.625,0.875,1.125,3.0,0.625,0.625,2.0,1.3749999999999998,1.125,0.0,0.0,69.67625000000001,-8.694444,23.888889,418.0,376.7142857142857,172.0,131.0
2586,Mountain,2020-03-27,794.0,20.0,4008.999999999884,72.0,112.0,10576.88,1941.4,802.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.155472,3.0545525,-7.42594525,47.92459425,2.875,2.375,1.75,3.5,0.625,1.25,1.25,3.0,2.0,1.125,2.0,1.3749999999999998,1.125,0.0,0.0,71.875,-10.067901,20.0,711.0,465.57142857142856,215.0,172.0
2587,Mountain,2020-03-28,798.0,22.0,4807.000000000116,93.0,106.0,5469.119999999995,1918.08,875.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.3069170000000001,2.7622106250000003,-7.673688125,47.574376875,2.875,2.5,1.875,3.5,0.625,1.25,1.25,3.0,2.0,1.125,2.0,1.3749999999999998,1.125,0.0,0.0,73.26375,-6.949999999999998,16.133333,794.0,548.8571428571429,272.0,215.0
2588,Mountain,2020-03-29,588.0,9.0,5395.000000000058,102.0,106.0,6246.44000000001,2065.28,902.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.1088569999999999,4.721662875,-6.57579925,46.170637375,2.875,2.5,1.875,3.5,0.625,1.25,1.25,3.0,2.0,1.125,2.0,1.3749999999999998,1.125,0.0,0.0,73.61,-7.438889,18.972222,798.0,594.0,370.0,272.0
2589,Mountain,2020-03-30,1002.0,19.0,6397.000000000058,121.0,146.0,5871.44000000001,2214.88,858.4800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.459567,6.220601875000001,-4.502557375,49.304230375,3.0,2.625,1.875,3.5,0.625,1.25,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,0.0,0.0,74.53625,-4.925926,20.288889,588.0,684.2857142857143,479.0,370.0
2590,Mountain,2020-03-31,846.0,30.0,7243.000000000058,151.0,234.0,3514.6400000000067,1912.92,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,6.19125,7.952392124999999,-4.212442125,44.62462425,3.0,2.625,1.875,3.5,0.75,1.5,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,0.0,0.0,76.38875,-2.3833329999999995,22.4,1002.0,736.7142857142857,418.0,479.0
2591,Mountain,2020-04-01,980.0,30.0,8223.000000000058,181.0,182.0,4180.0,2058.52,690.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,6.434667,6.559799375,-5.455729249999999,48.097726875,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,0.0,0.0,76.85125,-13.272222,24.011111,846.0,817.0,711.0,418.0
2592,Mountain,2020-04-02,1043.0,27.0,9266.000000000176,208.0,139.99999999999997,5648.159999999996,2099.84,749.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,7.598833,2.3405091250000005,-8.80131175,50.203450625,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,0.0,0.0,76.85125,-15.861110999999998,24.166667,980.0,864.4285714285714,794.0,711.0
2593,Mountain,2020-04-03,1134.0,34.0,10400.0,242.0,183.0,5831.160000000011,2143.0,896.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,4.892221,1.1147377499999995,-9.805517,49.086113875,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,0.25,0.0,76.85125,-16.888889,23.144444,1043.0,913.0,798.0,794.0
2594,Mountain,2020-04-04,1313.0,40.0,11712.999999999942,282.0,115.0,4598.520000000004,2155.4,765.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.04611,4.31128475,-7.108424375,46.205949625,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,1.0,0.0,76.85125,-9.691357999999996,22.761111,1134.0,986.5714285714286,588.0,798.0
2595,Mountain,2020-04-05,1049.0,34.0,12762.0,316.0,109.0,4687.159999999996,2164.88,675.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.508,7.9812885,-4.670373250000001,43.34760125,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,1.0,0.0,76.85125,-6.349999999999999,22.883333,1313.0,1052.4285714285713,1002.0,588.0
2596,Mountain,2020-04-06,727.0,19.0,13489.0,335.0,154.0,8122.519999999986,2175.92,658.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.529417,9.71334875,-3.7383295,42.771621875,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,1.0,0.0,76.85125,-3.755556,22.816667,1049.0,1013.1428571428571,846.0,1002.0
2597,Mountain,2020-04-07,730.0,53.0,14219.000000000116,388.0,149.0,9794.48,2122.92,677.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,1.8542,9.782330125,-4.5704667500000005,40.4688985,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,1.0,0.0,76.85125,-1.7500000000000009,23.211111,727.0,996.5714285714286,980.0,846.0
2598,Mountain,2020-04-08,964.0,36.0,15182.999999999942,424.0,159.0,5102.639999999999,2139.8,657.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.592667,9.2161265,-4.490106875,41.027089375,3.0,2.625,1.875,3.5,0.75,1.625,1.25,3.0,2.0,1.25,2.0,1.3749999999999998,1.125,1.0,0.0,76.85125,-4.088888999999999,23.627778,730.0,994.2857142857143,1043.0,980.0
2599,Mountain,2020-04-09,1239.0,57.0,16421.999999999825,481.0,139.0,5254.879999999997,2154.5199999999995,639.7600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,4.290483,8.657175875,-3.45460775,44.74850475,3.0,2.625,1.875,3.5,0.75,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.545,-4.911110999999999,23.577778,964.0,1022.2857142857143,1134.0,1043.0
2600,Mountain,2020-04-10,945.0,52.0,17366.99999999994,533.0,173.0,8968.600000000002,2167.28,693.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,2.301724,8.6696565,-3.405208375,45.027954375,3.0,2.625,1.875,3.5,0.75,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.545,-4.549383,22.705556,1239.0,995.2857142857143,1313.0,1134.0
2601,Mountain,2020-04-11,1059.0,43.0,18426.00000000029,576.0,119.0,5439.0,2136.96,687.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,3.993444,8.2277585,-4.727281624999999,44.963193875,3.0,2.625,1.875,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,78.5875,-4.983332999999999,21.516667,945.0,959.0,1049.0,1313.0
2602,Mountain,2020-04-12,917.0,34.0,19342.99999999994,610.0,89.99999999999997,5227.760000000017,2159.16,734.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,13.046428,3.2467785000000005,-6.530985375,53.078962125,3.0,2.625,1.875,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,78.5875,-15.511111,20.1,1059.0,940.1428571428571,727.0,1049.0
2603,Mountain,2020-04-13,854.0,37.0,20197.00000000006,647.0,313.0,5330.879999999997,2173.0,922.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,10.16635,0.0442128749999994,-8.849628124999999,55.249815875,3.0,2.625,1.875,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,78.5875,-15.827778,18.838889,917.0,958.2857142857143,730.0,727.0
2604,Mountain,2020-04-14,676.0,50.0,20872.999999999884,697.0,131.99999999999997,5607.279999999999,2215.12,929.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,6.272389,1.0197531250000005,-10.630495125,44.58561925,3.0,2.625,1.875,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,78.5875,-15.648148,19.933333,854.0,950.5714285714286,964.0,730.0
2605,Mountain,2020-04-15,941.0,56.0,21813.99999999994,753.0,171.0,5247.080000000002,2219.24,837.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,1.315357,4.897607874999999,-8.085645375,44.085505125,3.0,2.625,1.875,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,78.5875,-7.308642,22.061111,676.0,947.2857142857143,1239.0,964.0
2606,Mountain,2020-04-16,1099.0,44.0,22913.00000000006,797.0,137.0,5384.0799999999945,2213.88,770.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,10.110612,4.501852125000001,-6.345668,51.491026375,3.0,2.625,1.875,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,78.5875,-8.983332999999998,23.822222,941.0,927.2857142857143,945.0,1239.0
2607,Mountain,2020-04-17,1124.0,50.0,24037.0,847.0,118.0,5575.599999999999,2175.24,792.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,3.2977670000000003,5.0701195,-7.990908875000001,41.6725055,3.0,2.625,1.75,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.89375,-10.567901,24.611111,1099.0,952.8571428571429,1059.0,945.0
2608,Mountain,2020-04-18,973.0,42.0,25009.999999999767,889.0,128.0,5749.160000000004,2193.0,707.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,1.0531929999999998,7.96593375,-4.988191499999999,42.523785125,3.0,2.625,1.75,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.89375,-6.537037000000001,23.9,1124.0,940.5714285714286,917.0,1059.0
2609,Mountain,2020-04-19,818.0,27.0,25827.999999999825,916.0,86.0,5705.720000000001,2260.0,713.9200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,5.3721000000000005,8.45765825,-2.3525131250000006,49.605479,3.0,2.625,1.75,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.89375,-3.4506170000000003,22.588889,973.0,926.4285714285714,854.0,917.0
2610,Mountain,2020-04-20,889.0,43.0,26716.999999999884,959.0,163.0,6076.279999999999,2277.0,692.1600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,4.352571999999999,9.508719,-2.849413125,44.016999,3.0,2.625,1.75,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.89375,-2.925926,24.366667,818.0,931.4285714285714,676.0,854.0
2611,Mountain,2020-04-21,900.0,91.0,27616.99999999994,1050.0,186.0,5858.44000000001,2279.72,665.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,0.270329,11.30370375,-2.6971425,39.233745375,3.0,2.625,1.75,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.5,1.125,1.0,0.0,77.89375,-1.7839509999999992,24.566667,889.0,963.4285714285714,941.0,676.0
2612,Mountain,2020-04-22,1108.0,64.0,28725.00000000006,1114.000000000001,201.0,5992.919999999998,2298.5199999999995,686.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189894035458565e-12,-9.313225746154783e-10,0.0,0.0,-4.547473508864641e-13,0.0,0.0,0.0,3.33375,11.613503,-2.786970875,37.802003625000005,3.0,2.625,1.75,3.5,1.0,1.625,1.375,3.0,2.0,1.25,2.0,1.625,1.125,1.0,0.0,77.89375,-1.2222219999999997,26.727778,900.0,987.2857142857143,1099.0,941.0
