,region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius,1_day_shift,7_day_avg,2_day_shift,3_day_shift,7_day_shift
863,East South Central,2020-03-07,1.0,0.0,2.0,3.0,0.0,207392.76,2036.6800000000003,637.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,6.078395,-3.3555995,50.853243,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.25,0.75,1.0,1.0,0.0,0.0,12.4975,-3.179012000000001,16.530864,,,,,
864,East South Central,2020-03-08,2.0,0.0,4.000000000058208,5.0,0.0,197064.64,1922.36,607.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,8.846605,-1.10896175,49.51325025,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.25,0.75,1.0,1.0,0.0,0.0,12.4975,-2.594444,21.345679,1.0,,,,
865,East South Central,2020-03-09,3.0,0.0,7.000000000116415,6.0,0.0,187872.04,1790.84,570.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,13.688426,4.63346,54.7498485,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.25,0.75,1.0,1.0,0.0,0.0,12.4975,5.277778,22.172222,2.0,,1.0,,
866,East South Central,2020-03-10,6.0,0.0,13.000000000058208,7.0,0.0,195177.04,1334.0,441.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,12.911666,16.082253,12.1275905,77.15837575,0.0,0.0,0.0,-2.220446049250313e-16,-5.551115123125783e-17,0.0,0.0,3.0,1.1102230246251563e-16,0.25,1.25,1.0,1.0,0.0,0.0,14.5825,9.966667,24.240741,3.0,,2.0,1.0,
867,East South Central,2020-03-11,2.0,0.0,15.000000000116415,1.0,0.0,207777.52,1637.8,555.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,9.735457,14.61651225,12.0414735,84.57036625,0.0,0.25,0.25,-2.220446049250313e-16,0.2499999999999999,0.0,0.25,3.0,1.1102230246251563e-16,0.25,1.75,1.2499999999999998,1.0,0.0,0.0,22.455,7.611111,24.858025,6.0,,3.0,2.0,
868,East South Central,2020-03-12,12.0,0.0,27.0,1.0,0.0,196194.36,1617.52,536.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,1.27,16.57870375,13.23759925,80.44338075,0.0,1.0,0.5,-2.220446049250313e-16,0.2499999999999999,0.0,0.25,3.0,1.1102230246251563e-16,0.25,1.75,1.2499999999999998,1.0,0.0,0.0,25.925,4.838889,26.882716,2.0,,6.0,3.0,
869,East South Central,2020-03-13,15.0,0.0,41.99999999988359,0.0,0.0,179875.44,1702.44,549.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,19.473333,17.36604925,12.106123,71.69097475,1.0,1.0,1.0,-2.220446049250313e-16,0.2499999999999999,0.0,0.5,3.0,1.1102230246251563e-16,0.25,1.75,1.2499999999999998,1.0,0.0,0.0,32.4075,8.405556,24.861111,12.0,5.857142857142857,2.0,6.0,
870,East South Central,2020-03-14,16.0,1.0,57.99999999988359,1.0,0.0,177952.36,1739.24,560.2800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,7.261679,13.96851875,8.4045965,69.33988975,1.0,1.25,1.0,-2.220446049250313e-16,0.2499999999999999,0.0,0.5,3.0,1.1102230246251563e-16,0.25,1.75,1.2499999999999998,1.0,0.0,0.0,32.87,3.1666670000000003,27.033333,15.0,8.0,12.0,2.0,1.0
871,East South Central,2020-03-15,19.0,0.0,77.00000000005821,1.0,0.0,130313.72,1736.0,690.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,11.712223,11.8381175,9.23013125,85.349248,1.0,1.25,1.25,-2.220446049250313e-16,0.2499999999999999,0.5,0.5,3.0,1.1102230246251563e-16,0.25,1.75,1.2499999999999998,1.0,0.0,0.0,35.6475,1.733333,26.033333,16.0,10.428571428571429,15.0,12.0,2.0
872,East South Central,2020-03-16,36.0,0.0,112.9999999999418,1.0,0.0,130127.96,1758.92,709.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,2.245279,11.307716,8.052166,80.50571275,1.0,1.25,1.25,-2.220446049250313e-16,0.2499999999999999,0.5,1.0,3.0,0.2500000000000001,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,40.045,2.927778,26.561111,19.0,15.142857142857142,16.0,15.0,3.0
873,East South Central,2020-03-17,39.0,0.0,152.0,1.0,0.0,128369.76,1657.72,677.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,5.077581,14.32608,11.70227075,84.9775575,1.5,1.75,1.5,0.7499999999999998,0.2499999999999999,0.5,1.0,3.0,0.5,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,45.7175,5.605556,25.716667,36.0,19.857142857142858,19.0,16.0,6.0
874,East South Central,2020-03-18,52.0,0.0,204.0,1.0,0.0,129338.44,1640.68,691.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,5.480353000000001,16.179167,13.4962245,83.77786775,1.5,1.75,1.5,0.7499999999999998,0.2499999999999999,0.5,1.0,3.0,0.5,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,46.18,4.35,26.777778,39.0,27.0,36.0,19.0,2.0
875,East South Central,2020-03-19,103.0,0.0,306.9999999999418,2.0,0.0,85396.83999999998,1564.5600000000002,776.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,10.982476,20.6271605,17.1291885,80.3304305,2.25,1.75,1.5,2.0,0.2499999999999999,0.5,1.0,3.0,0.5,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,53.5875,15.377778,28.308642,52.0,40.0,39.0,36.0,12.0
876,East South Central,2020-03-20,129.0,1.0,435.9999999999418,2.0,0.0,5791.999999999993,1716.84,875.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,8.77308,21.08132725,17.119351,78.2472035,3.0,2.0,1.5,2.0,0.5,0.5,1.0,3.0,0.5,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,57.525,14.605556,28.505556,103.0,56.285714285714285,52.0,39.0,15.0
877,East South Central,2020-03-21,253.0,1.0,689.0,5.0,0.0,8502.680000000004,1740.2799999999995,886.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,31.30046,11.68641975,8.835840750000001,82.75184899999999,3.0,2.0,1.5,2.0,0.5,0.5,1.0,3.0,0.5,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,57.525,1.872222,24.561111,129.0,90.14285714285714,103.0,52.0,16.0
878,East South Central,2020-03-22,260.0,1.0,949.0,6.0,33.0,2563.719999999994,1761.4,1043.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,12.361333,9.303395,6.05153225,79.88173725,3.0,2.0,1.75,3.0,0.5,0.5,1.0,3.0,0.5,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,61.6925,-0.5333329999999998,20.185185,253.0,124.57142857142857,129.0,103.0,19.0
879,East South Central,2020-03-23,186.0,2.0,1135.0,6.0,0.0,3076.840000000004,1726.7199999999998,931.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,28.708551,14.8435185,12.91980825,88.59266,3.0,2.25,1.75,3.0,0.5,0.5,1.0,3.0,0.75,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,62.6175,7.4,24.188889,260.0,146.0,253.0,129.0,36.0
880,East South Central,2020-03-24,191.0,1.0,1325.9999999998836,7.0,53.0,2947.240000000005,1527.04,1029.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,13.2588,15.45154325,13.11116625,86.293744,3.0,2.25,2.0,3.0,0.75,1.0,1.0,3.0,0.75,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,66.55,3.916667,27.9,186.0,167.71428571428572,260.0,253.0,39.0
881,East South Central,2020-03-25,275.0,2.0,1601.0000000000582,9.0,84.0,2585.399999999994,1563.56,1033.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,19.243926,16.14737675,12.3310735,78.951486,3.0,2.25,2.0,3.0,0.75,1.0,1.0,3.0,0.75,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,66.55,5.033333,26.7,191.0,199.57142857142858,186.0,260.0,52.0
882,East South Central,2020-03-26,545.0,5.0,2146.0,14.0,56.0,2167.800000000003,1511.4799999999998,1068.3200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,1.1176000000000004,16.812808750000002,10.9414685,68.006294,3.0,2.25,2.0,3.0,0.75,1.5,1.0,3.0,0.75,0.5,2.0,1.2499999999999998,1.0,0.0,0.0,68.4025,4.377778,30.302469,275.0,262.7142857142857,191.0,186.0,103.0
883,East South Central,2020-03-27,471.0,9.0,2616.999999999942,23.0,62.0,2366.0800000000017,1538.08,1035.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,22.074537,15.435075,65.76554025,3.0,2.25,2.0,3.0,0.75,1.5,1.0,3.0,2.0,1.25,2.0,1.2499999999999998,1.0,0.0,0.0,68.4025,13.938889,29.969136,545.0,311.57142857142856,275.0,191.0,129.0
884,East South Central,2020-03-28,417.0,7.0,3033.999999999884,30.0,49.0,2796.5999999999985,1636.08,1027.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0254000000000003,23.11959875,17.64630175,71.02137025,3.0,2.25,2.0,3.0,0.75,1.5,1.0,3.0,2.0,1.25,2.0,1.2499999999999998,1.0,0.0,0.0,69.56,16.555556,29.722222,471.0,335.0,545.0,275.0,253.0
885,East South Central,2020-03-29,461.0,4.0,3495.0000000001164,34.0,31.0,2386.239999999998,1594.9199999999996,1047.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,17.005904,20.85385775,12.9757495,60.7028045,3.0,2.25,2.0,3.0,0.75,1.5,1.0,3.0,2.0,1.25,2.0,1.2499999999999998,1.0,0.0,0.0,69.56,13.265432,27.527778,417.0,363.7142857142857,471.0,545.0,260.0
886,East South Central,2020-03-30,484.0,10.0,3979.0,44.0,-25.0,2056.0799999999945,1552.08,982.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,9.208911,15.9064815,6.2357527500000005,52.68300375,3.0,2.25,2.0,3.0,1.0,1.5,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.0,0.0,0.0,72.80250000000001,7.05,24.377778,461.0,406.2857142857143,417.0,471.0,186.0
887,East South Central,2020-03-31,658.0,23.0,4637.0,67.0,43.0,2029.8399999999965,1073.2399999999998,1082.1999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,23.243015,12.6569445,7.69080675,72.087137,3.0,2.25,2.0,3.0,1.0,1.5,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,0.0,0.0,72.80250000000001,5.688889,22.033333,484.0,473.0,461.0,417.0,191.0
888,East South Central,2020-04-01,787.0,22.0,5424.0,89.0,146.0,2204.6800000000003,1627.76,1113.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,19.495911,9.967747,4.2158565,67.13218825,3.0,2.25,2.0,3.0,1.0,1.5,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,0.0,0.0,72.80250000000001,3.117284,22.493827,658.0,546.1428571428571,484.0,461.0,275.0
889,East South Central,2020-04-02,511.0,21.0,5935.0,110.0,91.0,2414.439999999995,1725.12,1082.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,11.35027,4.1918815,60.79841925,3.0,2.25,2.0,3.0,1.0,1.5,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,0.0,0.0,72.80250000000001,0.2611109999999996,23.368056,787.0,541.2857142857143,658.0,484.0,545.0
890,East South Central,2020-04-03,692.0,22.0,6626.999999999942,132.0,90.0,2477.2000000000044,1775.7600000000002,1070.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,13.923148,6.560488,60.64405325,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,0.0,0.0,79.515,1.7000000000000002,25.266667,511.0,572.8571428571429,787.0,658.0,471.0
891,East South Central,2020-04-04,560.0,26.0,7187.000000000058,158.0,246.0,2087.479999999996,1727.4,1071.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.616857,16.4353395,8.98236325,61.85524225,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,4.35,26.977778,692.0,593.2857142857143,511.0,787.0,417.0
892,East South Central,2020-04-05,797.0,14.0,7984.000000000116,172.0,75.0,2136.800000000003,1803.0,1102.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.47625,17.926852,11.07895175,64.5266255,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,7.916667,27.794444,560.0,641.2857142857143,692.0,511.0,461.0
893,East South Central,2020-04-06,479.0,39.0,8463.000000000058,211.0,33.0,2169.280000000006,2015.08,1109.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,18.11419725,12.271357,68.2036585,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,8.0,28.711111,797.0,640.5714285714286,560.0,692.0,484.0
894,East South Central,2020-04-07,717.0,35.0,9180.0,246.0,-11.0,2120.840000000004,1955.04,1102.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,1.415143,19.599074,15.31881075,76.28996000000001,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,10.394444,25.683333,479.0,649.0,797.0,560.0,658.0
895,East South Central,2020-04-08,703.0,31.0,9883.000000000116,277.0,117.0,2317.560000000005,1878.88,1094.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,11.651746,21.356635500000003,18.151372,81.980329,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,15.655556,27.691358,717.0,637.0,479.0,797.0,787.0
896,East South Central,2020-04-09,1126.0,40.0,11009.0,317.0,106.0,2341.119999999996,1791.52,1084.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,15.666861,18.865432,12.26719575,65.775047,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,10.033333,26.938889,703.0,724.8571428571429,717.0,479.0,511.0
897,East South Central,2020-04-10,983.0,33.0,11991.999999999942,350.0,566.0,1845.0,1777.04,989.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.903111,12.12773925,-0.2318950000000003,42.820258,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,0.483333,24.061111,1126.0,766.4285714285714,703.0,717.0,692.0
898,East South Central,2020-04-11,648.0,25.0,12640.000000000058,375.0,100.0,1945.0,1621.0,941.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.1326439999999997,10.29861125,0.3913415000000002,49.7439105,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,-0.6419749999999995,23.583333,983.0,779.0,1126.0,703.0,560.0
899,East South Central,2020-04-12,814.0,9.0,13453.999999999824,384.0,66.0,2011.0,1445.0,1041.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,7.790845,15.20057875,9.225722,67.79044525,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,7.905556,26.666667,648.0,781.4285714285714,983.0,1126.0,797.0
900,East South Central,2020-04-13,795.0,19.0,14248.999999999942,403.0,241.0,2252.0,1685.36,979.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,114.297984,14.454321,10.86902,79.80834625,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,5.333333,25.188889,814.0,826.5714285714286,648.0,983.0,479.0
901,East South Central,2020-04-14,585.0,46.0,14834.0,449.0,143.0,2395.0,1716.6,1133.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,9.498894,8.531365749999999,3.1219135,68.6121465,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.2499999999999998,1.25,1.0,0.0,80.325,1.911111,20.183333,795.0,807.7142857142857,814.0,648.0,717.0
902,East South Central,2020-04-15,928.0,44.0,15762.000000000116,493.0,125.0,2520.0,1713.48,1114.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0564439999999997,7.80848775,-1.4360120000000005,52.34455925,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,1.75,1.25,1.0,0.0,80.325,-2.8827159999999994,18.661111,585.0,839.8571428571429,795.0,814.0,703.0
903,East South Central,2020-04-16,760.0,32.0,16521.99999999994,525.0,213.0,2733.0,1808.4,1108.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,9.70756175,-0.40178575,49.014831,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,-2.5370370000000007,22.697531,928.0,787.5714285714286,585.0,795.0,1126.0
904,East South Central,2020-04-17,819.0,30.0,17341.0,555.0,279.0,3012.0,1896.88,1199.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.0,13.4830245,4.81026775,55.31989575,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,1.888889,25.394444,760.0,764.1428571428571,928.0,585.0,983.0
905,East South Central,2020-04-18,572.0,25.0,17912.99999999994,580.0,117.0,3129.0,1868.56,1156.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,10.950222,13.387963,8.0575395,70.511059,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,1.7901230000000004,23.605556,819.0,753.2857142857143,760.0,928.0,648.0
906,East South Central,2020-04-19,975.0,25.0,18888.00000000006,605.0,103.0,3232.0,1539.8,1042.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,25.641904,12.0463735,8.29464275,78.27751675,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,1.7345680000000003,20.763889,572.0,776.2857142857143,819.0,760.0,814.0
907,East South Central,2020-04-20,847.0,31.0,19735.0,636.0,17.0,3249.0,1724.0,897.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,150.36447199999998,14.98240725,9.797867,71.26454925,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,4.506173,23.433333,975.0,783.7142857142857,572.0,819.0,795.0
908,East South Central,2020-04-21,656.0,35.0,20391.00000000006,671.0,127.0,3376.0,1735.0,1040.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,2.0185939999999998,16.225154500000002,7.894731,57.94257625,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,8.211111,27.141975,847.0,793.8571428571429,975.0,572.0,585.0
909,East South Central,2020-04-22,1002.0,53.0,21392.999999999884,724.0,115.0,3491.0,1795.0,1073.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,0.516467,13.96188275,5.4566525,56.766101500000005,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,0.2555560000000003,24.981481,656.0,804.4285714285714,847.0,975.0,928.0
910,East South Central,2020-04-23,1177.0,29.0,22570.00000000006,753.0,121.0,3612.0,1790.0,1101.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094947017729282e-13,-4.656612873077393e-10,0.0,0.0,-2.273736754432321e-13,0.0,0.0,0.0,61.469008,15.85077175,12.27488425,79.28161975,3.0,2.25,2.0,4.0,1.25,2.0,1.25,3.0,2.0,1.25,2.0,2.0,1.25,1.0,0.0,80.325,9.209877,24.580247,1002.0,864.0,656.0,847.0,760.0
